Frequency (Hz),Level (dBm)
219.94,-87.17
219.94,-88.44
219.94,-86.53
219.94,-85.52
219.94,-90.21
219.94,-86.74
219.94,-84.84
219.94,-87.70
219.94,-86.26
219.94,-86.80
219.94,-88.00
219.94,-85.25
219.94,-89.72
219.94,-88.47
219.94,-88.75
219.94,-86.40
219.94,-83.38
219.94,-86.76
219.94,-85.94
219.94,-84.44
219.94,-85.42
219.94,-86.59
219.94,-87.89
219.94,-87.85
219.94,-85.21
219.94,-83.78
219.94,-84.31
219.94,-85.36
219.94,-83.46
219.94,-82.11
219.94,-89.64
219.94,-88.30
219.94,-88.40
219.94,-87.63
219.94,-88.71
219.94,-88.36
219.94,-87.93
219.94,-87.49
219.94,-87.08
219.94,-88.02
219.95,-87.96
219.95,-89.73
219.95,-89.24
219.95,-89.82
219.95,-85.09
219.95,-85.44
219.95,-82.70
219.95,-88.63
219.95,-86.38
219.95,-87.53
219.95,-84.38
219.95,-81.93
219.95,-84.96
219.95,-87.10
219.95,-87.59
219.95,-87.67
219.95,-86.07
219.95,-86.98
219.95,-85.66
219.95,-89.32
219.95,-85.18
219.95,-87.79
219.95,-87.32
219.95,-87.83
219.95,-88.00
219.95,-87.99
219.95,-84.33
219.95,-87.37
219.95,-87.27
219.95,-88.71
219.95,-89.37
219.95,-87.97
219.95,-87.20
219.95,-84.98
219.95,-86.39
219.95,-89.76
219.95,-84.14
219.95,-88.67
219.95,-86.62
219.95,-88.38
219.95,-88.08
219.95,-84.89
219.95,-86.35
219.95,-81.99
219.95,-86.65
219.96,-86.84
219.96,-85.33
219.96,-85.12
219.96,-83.30
219.96,-86.66
219.96,-86.10
219.96,-84.95
219.96,-84.75
219.96,-86.90
219.96,-89.06
219.96,-81.53
219.96,-88.31
219.96,-86.07
219.96,-85.68
219.96,-85.81
219.96,-85.49
219.96,-87.67
219.96,-85.36
219.96,-85.31
219.96,-88.47
219.96,-84.38
219.96,-89.89
219.96,-85.76
219.96,-86.81
219.96,-84.81
219.96,-84.74
219.96,-84.95
219.96,-87.64
219.96,-83.83
219.96,-82.70
219.96,-84.13
219.96,-88.96
219.96,-86.75
219.96,-85.21
219.96,-83.64
219.96,-88.70
219.96,-86.11
219.96,-87.72
219.96,-83.71
219.96,-87.10
219.96,-84.31
219.96,-85.37
219.96,-87.41
219.96,-88.03
219.96,-86.08
219.96,-85.08
219.97,-87.55
219.97,-84.97
219.97,-85.93
219.97,-83.86
219.97,-85.68
219.97,-88.59
219.97,-82.58
219.97,-83.74
219.97,-82.09
219.97,-89.75
219.97,-85.62
219.97,-85.65
219.97,-87.56
219.97,-84.94
219.97,-84.25
219.97,-84.26
219.97,-84.45
219.97,-83.38
219.97,-84.09
219.97,-86.70
219.97,-83.09
219.97,-84.70
219.97,-87.35
219.97,-82.69
219.97,-84.29
219.97,-87.97
219.97,-84.14
219.97,-82.68
219.97,-85.32
219.97,-87.88
219.97,-86.24
219.97,-87.21
219.97,-82.40
219.97,-86.40
219.97,-83.86
219.97,-85.40
219.97,-85.08
219.97,-86.66
219.97,-87.94
219.97,-81.56
219.97,-90.01
219.97,-86.77
219.97,-83.15
219.97,-85.84
219.97,-87.22
219.97,-89.01
219.97,-87.83
219.98,-85.36
219.98,-89.87
219.98,-89.23
219.98,-87.26
219.98,-87.33
219.98,-84.89
219.98,-88.98
219.98,-84.39
219.98,-84.50
219.98,-81.07
219.98,-84.54
219.98,-83.70
219.98,-86.13
219.98,-86.72
219.98,-84.17
219.98,-82.21
219.98,-83.01
219.98,-86.91
219.98,-86.05
219.98,-84.38
219.98,-87.54
219.98,-85.61
219.98,-86.65
219.98,-84.94
219.98,-88.06
219.98,-84.33
219.98,-82.04
219.98,-84.00
219.98,-85.56
219.98,-83.67
219.98,-84.03
219.98,-86.04
219.98,-85.47
219.98,-84.54
219.98,-86.97
219.98,-85.37
219.98,-81.85
219.98,-85.30
219.98,-83.68
219.98,-87.45
219.98,-86.35
219.98,-85.46
219.98,-87.58
219.98,-87.04
219.98,-86.35
219.99,-84.48
219.99,-85.74
219.99,-86.59
219.99,-84.80
219.99,-84.65
219.99,-86.18
219.99,-85.21
219.99,-84.93
219.99,-84.71
219.99,-86.43
219.99,-87.59
219.99,-85.40
219.99,-86.39
219.99,-84.48
219.99,-85.03
219.99,-86.01
219.99,-86.18
219.99,-81.36
219.99,-87.00
219.99,-81.07
219.99,-84.22
219.99,-84.11
219.99,-86.45
219.99,-87.27
219.99,-85.74
219.99,-84.26
219.99,-82.91
219.99,-85.31
219.99,-85.84
219.99,-84.93
219.99,-82.91
219.99,-86.28
219.99,-81.97
219.99,-81.40
219.99,-85.44
219.99,-82.50
219.99,-84.48
219.99,-87.11
219.99,-85.04
219.99,-83.68
219.99,-86.72
219.99,-84.56
219.99,-84.87
219.99,-84.50
219.99,-80.10
219.99,-82.48
220.00,-82.72
220.00,-83.07
220.00,-85.17
220.00,-86.04
220.00,-82.09
220.00,-84.41
220.00,-84.85
220.00,-85.68
220.00,-86.02
220.00,-87.98
220.00,-84.03
220.00,-84.36
220.00,-82.45
220.00,-85.73
220.00,-84.89
220.00,-82.58
220.00,-84.73
220.00,-85.97
220.00,-83.36
220.00,-83.04
220.00,-86.36
220.00,-86.88
220.00,-87.24
220.00,-86.34
400.00,-76.76
400.11,-81.65
400.22,-79.46
400.33,-84.20
400.43,-72.06
400.54,-83.93
400.65,-85.12
400.76,-83.99
400.87,-88.89
400.98,-88.40
401.08,-89.02
401.19,-91.54
401.30,-88.97
401.41,-88.37
401.52,-85.94
401.63,-90.80
401.74,-90.02
401.84,-87.46
401.95,-86.68
402.06,-89.43
402.17,-88.91
402.28,-88.71
402.39,-89.61
402.50,-87.99
402.60,-89.53
402.71,-87.72
402.82,-89.01
402.93,-88.93
403.04,-89.56
403.15,-89.41
403.25,-90.59
403.36,-90.12
403.47,-89.89
403.58,-88.99
403.69,-86.01
403.80,-89.92
403.91,-87.09
404.01,-89.62
404.12,-87.47
404.23,-89.57
404.34,-89.81
404.45,-90.84
404.56,-88.55
404.66,-88.33
404.77,-87.71
404.88,-93.18
404.99,-88.10
405.10,-85.85
405.21,-90.41
405.32,-86.16
405.42,-86.30
405.53,-85.89
405.64,-88.77
405.75,-89.90
405.86,-91.68
405.97,-90.31
406.07,-90.26
406.18,-89.38
406.29,-85.59
406.40,-89.95
406.51,-93.63
406.62,-89.89
406.73,-91.02
406.83,-90.49
406.94,-90.15
407.05,-87.87
407.16,-90.71
407.27,-89.88
407.38,-89.18
407.49,-90.23
407.59,-88.06
407.70,-86.43
407.81,-88.31
407.92,-86.70
408.03,-87.41
408.14,-88.26
408.24,-88.57
408.35,-90.13
408.46,-84.12
408.57,-85.68
408.68,-85.00
408.79,-89.81
408.90,-88.86
409.00,-88.27
409.11,-86.50
409.22,-85.87
409.33,-84.95
409.44,-86.90
409.55,-88.08
409.65,-85.71
409.76,-86.74
409.87,-84.51
409.98,-85.18
410.09,-83.76
410.20,-82.55
410.31,-76.76
410.41,-75.43
410.52,-71.83
410.63,-69.69
410.74,-71.82
410.85,-75.91
410.96,-78.34
411.06,-79.77
411.17,-83.83
411.28,-83.03
411.39,-83.37
411.50,-83.49
411.61,-84.79
411.72,-87.72
411.82,-87.90
411.93,-85.90
412.04,-89.46
412.15,-86.42
412.26,-87.50
412.37,-86.75
412.48,-86.08
412.58,-87.62
412.69,-88.02
412.80,-87.11
412.91,-88.27
413.02,-88.54
413.13,-87.79
413.23,-88.44
413.34,-92.42
413.45,-89.91
413.56,-89.32
413.67,-89.23
413.78,-88.71
413.89,-88.19
413.99,-86.46
414.10,-86.02
414.21,-88.62
414.32,-87.95
414.43,-90.02
414.54,-88.84
414.64,-90.30
414.75,-89.98
414.86,-91.32
414.97,-91.05
415.08,-89.48
415.19,-89.48
415.30,-90.36
415.40,-89.47
415.51,-88.83
415.62,-80.76
415.73,-91.50
415.84,-91.09
415.95,-91.25
416.05,-90.86
416.16,-88.37
416.27,-88.92
416.38,-89.08
416.49,-89.35
416.60,-92.24
416.71,-90.24
416.81,-89.53
416.92,-85.98
417.03,-87.88
417.14,-91.45
417.25,-91.69
417.36,-85.90
417.46,-88.26
417.57,-90.34
417.68,-89.64
417.79,-85.92
417.90,-83.06
418.01,-81.78
418.12,-85.88
418.22,-88.97
418.33,-87.30
418.44,-90.88
418.55,-90.98
418.66,-90.55
418.77,-91.14
418.88,-89.14
418.98,-89.13
419.09,-93.25
419.20,-91.12
419.31,-89.77
419.42,-91.41
419.53,-88.42
419.63,-90.16
419.74,-89.14
419.85,-90.18
419.96,-86.86
420.07,-85.58
420.18,-90.27
420.29,-85.98
420.39,-90.51
420.50,-90.90
420.61,-84.23
420.72,-90.79
420.83,-90.81
420.94,-91.39
421.04,-84.73
421.15,-90.13
421.26,-78.97
421.37,-76.69
421.48,-86.48
421.59,-92.43
421.70,-93.29
421.80,-92.59
421.91,-92.51
422.02,-93.48
422.13,-92.12
422.24,-91.11
422.35,-87.80
422.45,-88.93
422.56,-86.56
422.67,-88.09
422.78,-92.12
422.89,-90.31
423.00,-86.29
423.11,-86.22
423.21,-92.81
423.32,-93.79
423.43,-89.73
423.54,-92.19
423.65,-92.78
423.76,-92.35
423.87,-92.09
423.97,-91.48
424.08,-93.36
424.19,-90.59
424.30,-93.95
424.41,-92.71
424.52,-91.21
424.62,-90.56
424.73,-92.52
424.84,-92.67
424.95,-91.91
425.06,-92.24
425.17,-92.23
425.28,-91.29
425.38,-91.77
425.49,-91.69
425.60,-91.49
425.71,-92.73
425.82,-90.78
425.93,-90.79
426.03,-91.72
426.14,-92.08
426.25,-92.20
426.36,-92.59
426.47,-91.74
426.58,-92.58
426.69,-91.68
426.79,-92.98
426.90,-90.44
427.01,-91.78
427.12,-91.09
427.23,-89.79
427.34,-91.71
427.44,-92.94
427.55,-91.70
427.66,-91.75
427.77,-91.04
427.88,-93.03
427.99,-94.05
428.10,-91.34
428.20,-88.54
428.31,-89.46
428.42,-90.29
428.53,-91.33
428.64,-83.83
428.75,-84.41
428.86,-90.68
428.96,-91.98
429.07,-92.47
429.18,-89.93
429.29,-93.27
429.40,-92.81
429.51,-91.00
429.61,-90.46
429.72,-93.39
429.83,-91.11
429.94,-90.78
430.05,-90.93
430.16,-91.47
430.27,-93.33
430.37,-93.12
430.48,-93.38
430.59,-93.73
430.70,-94.66
430.81,-93.42
430.92,-88.94
431.02,-93.70
431.13,-89.48
431.24,-93.61
431.35,-94.67
431.46,-91.93
431.57,-89.10
431.68,-92.76
431.78,-91.84
431.89,-90.11
432.00,-89.90
432.11,-94.37
432.22,-94.68
432.33,-93.61
432.44,-93.84
432.54,-93.07
432.65,-92.33
432.76,-93.20
432.87,-94.10
432.98,-91.87
433.09,-94.71
433.19,-92.91
433.30,-93.59
433.41,-92.45
433.52,-92.59
433.63,-92.11
433.74,-90.54
433.85,-92.74
433.95,-91.60
434.06,-93.51
434.17,-92.50
434.28,-86.89
434.39,-85.84
434.50,-90.09
434.60,-91.81
434.71,-94.36
434.82,-92.54
434.93,-92.13
435.04,-94.72
435.15,-92.84
435.26,-94.67
435.36,-94.38
435.47,-92.81
435.58,-93.04
435.69,-91.89
435.80,-92.58
435.91,-94.51
436.01,-91.66
436.12,-93.41
436.23,-92.21
436.34,-92.72
436.45,-95.48
436.56,-91.84
436.67,-90.00
436.77,-91.79
436.88,-91.01
436.99,-91.29
437.10,-91.55
437.21,-92.01
437.32,-92.14
437.43,-92.92
437.53,-92.34
437.64,-94.68
437.75,-92.22
437.86,-94.66
437.97,-93.22
438.08,-91.61
438.18,-92.74
438.29,-90.27
438.40,-92.29
438.51,-92.89
438.62,-91.23
438.73,-90.20
438.84,-91.96
438.94,-94.96
439.05,-93.46
439.16,-92.08
439.27,-91.14
439.38,-89.98
439.49,-91.79
439.59,-87.25
439.70,-86.34
439.81,-85.19
439.92,-76.97
440.03,-77.00
440.14,-84.53
440.25,-85.10
440.35,-79.99
440.46,-88.08
440.57,-90.38
440.68,-91.88
440.79,-91.40
440.90,-93.66
441.00,-92.47
441.11,-92.61
441.22,-87.89
441.33,-87.78
441.44,-88.31
441.55,-87.05
441.66,-85.33
441.76,-88.36
441.87,-87.00
441.98,-87.31
442.09,-87.48
442.20,-90.69
442.31,-86.87
442.42,-86.93
442.52,-88.46
442.63,-87.64
442.74,-85.79
442.85,-85.06
442.96,-86.48
443.07,-85.23
443.17,-84.59
443.28,-85.15
443.39,-85.41
443.50,-86.25
443.61,-87.55
443.72,-87.67
443.83,-87.97
443.93,-85.35
444.04,-84.15
444.15,-82.72
444.26,-83.44
444.37,-83.71
444.48,-80.34
444.58,-80.79
444.69,-81.42
444.80,-81.95
444.91,-82.65
445.02,-85.20
445.13,-80.27
445.24,-74.84
445.34,-69.77
445.45,-64.11
445.56,-66.90
445.67,-75.14
445.78,-78.62
445.89,-79.22
445.99,-81.46
446.10,-82.09
446.21,-82.54
446.32,-88.51
446.43,-88.09
446.54,-89.51
446.65,-87.38
446.75,-88.72
446.86,-88.61
446.97,-84.92
447.08,-85.96
447.19,-84.79
447.30,-87.64
447.40,-86.17
447.51,-86.43
447.62,-88.15
447.73,-85.35
447.84,-87.14
447.95,-88.21
448.06,-86.02
448.16,-85.85
448.27,-85.31
448.38,-84.17
448.49,-83.01
448.60,-85.94
448.71,-85.52
448.82,-85.66
448.92,-86.42
449.03,-85.32
449.14,-86.07
449.25,-84.92
449.36,-87.20
449.47,-88.08
449.57,-87.15
449.68,-85.85
449.79,-84.26
449.90,-83.01
449.90,-84.46
450.01,-85.60
450.12,-87.83
450.23,-88.57
450.33,-87.88
450.44,-89.83
450.55,-88.33
450.66,-88.93
450.77,-87.04
450.88,-86.41
450.98,-90.53
451.09,-89.68
451.20,-79.80
451.31,-78.62
451.42,-84.24
451.53,-89.96
451.64,-86.44
451.74,-86.13
451.85,-85.79
451.96,-87.58
452.07,-89.56
452.18,-86.58
452.29,-88.42
452.39,-88.07
452.50,-87.89
452.61,-84.15
452.72,-82.28
452.83,-84.58
452.94,-84.58
453.05,-86.27
453.15,-83.73
453.26,-82.60
453.37,-83.04
453.48,-84.73
453.59,-82.16
453.70,-82.59
453.81,-81.67
453.91,-80.30
454.02,-81.20
454.13,-82.56
454.24,-80.49
454.35,-82.35
454.46,-81.93
454.56,-82.19
454.67,-79.30
454.78,-83.84
454.89,-84.60
455.00,-83.99
455.11,-82.53
455.22,-83.02
455.32,-83.10
455.43,-81.47
455.54,-81.40
455.65,-81.93
455.76,-84.76
455.87,-84.78
455.97,-82.61
456.08,-86.57
456.19,-86.11
456.30,-86.26
456.41,-85.30
456.52,-86.60
456.63,-88.40
456.73,-87.89
456.84,-80.85
456.95,-79.74
457.06,-81.64
457.17,-89.19
457.28,-85.39
457.38,-82.91
457.49,-83.94
457.60,-87.91
457.71,-87.13
457.82,-85.81
457.93,-84.44
458.04,-88.38
458.14,-85.40
458.25,-83.43
458.36,-83.39
458.47,-83.54
458.58,-84.35
458.69,-84.93
458.80,-81.69
458.90,-81.65
459.01,-82.54
459.12,-85.37
459.23,-84.78
459.34,-82.76
459.45,-83.46
459.55,-82.71
459.66,-81.73
459.77,-81.28
459.88,-79.10
459.99,-80.53
460.10,-82.84
460.21,-82.40
460.31,-82.49
460.42,-83.65
460.53,-82.99
460.64,-83.03
460.75,-84.16
460.86,-84.18
460.96,-83.42
461.07,-82.46
461.18,-82.68
461.29,-83.10
461.40,-84.68
461.51,-83.97
461.62,-82.10
461.72,-81.69
461.83,-73.01
461.94,-68.23
462.05,-70.76
462.16,-82.39
462.27,-83.23
462.38,-85.85
462.48,-82.80
462.59,-81.40
462.70,-86.51
462.81,-88.88
462.92,-84.65
463.03,-81.35
463.13,-82.64
463.24,-86.98
463.35,-88.23
463.46,-87.79
463.57,-84.80
463.68,-88.98
463.79,-88.72
463.89,-87.10
464.00,-84.58
464.11,-84.83
464.22,-86.16
464.33,-86.19
464.44,-85.17
464.54,-83.71
464.65,-84.52
464.76,-85.60
464.87,-84.15
464.98,-85.36
465.09,-83.87
465.20,-84.70
465.30,-85.78
465.41,-85.85
465.52,-84.17
465.63,-85.79
465.74,-83.92
465.85,-83.18
465.95,-85.10
466.06,-84.05
466.17,-85.87
466.28,-86.11
466.39,-86.43
466.50,-88.53
466.61,-85.72
466.71,-86.22
466.82,-85.67
466.93,-84.51
467.04,-86.04
467.15,-84.68
467.26,-83.64
467.37,-83.77
467.47,-87.54
467.58,-86.68
467.69,-86.72
467.80,-86.50
467.91,-89.29
468.02,-88.44
468.12,-88.70
468.23,-87.37
468.34,-89.70
468.45,-89.38
468.56,-83.80
468.67,-80.04
468.78,-80.04
468.88,-86.80
468.99,-91.05
469.10,-91.52
469.21,-89.55
469.32,-91.95
469.43,-89.43
469.53,-91.49
469.64,-89.10
469.75,-88.81
469.86,-88.93
469.97,-87.55
470.08,-86.79
470.19,-85.10
470.29,-85.18
470.40,-87.53
470.51,-88.30
470.62,-88.73
470.73,-90.00
470.84,-89.85
470.94,-87.77
471.05,-89.06
471.16,-86.45
471.27,-86.37
471.38,-84.49
471.49,-86.55
471.60,-87.22
471.70,-87.69
471.81,-87.53
471.92,-85.03
472.03,-89.08
472.14,-88.61
472.25,-87.85
472.36,-87.63
472.46,-89.07
472.57,-90.89
472.68,-88.25
472.79,-86.47
472.90,-87.46
473.01,-87.50
473.11,-91.83
473.22,-93.10
473.33,-93.97
473.44,-90.53
473.55,-95.24
473.66,-94.68
473.77,-92.82
473.87,-91.06
473.98,-92.34
474.09,-92.27
474.20,-86.32
474.31,-82.07
474.42,-82.17
474.52,-87.94
474.63,-89.90
474.74,-95.09
474.85,-93.63
474.96,-91.59
475.07,-94.13
475.18,-94.92
475.28,-89.19
475.39,-94.11
475.50,-93.87
475.61,-94.35
475.72,-92.25
475.83,-90.13
475.93,-91.43
476.04,-94.25
476.15,-93.30
476.26,-94.39
476.37,-91.09
476.48,-94.49
476.59,-92.13
476.69,-90.79
476.80,-91.96
476.91,-90.72
477.02,-89.89
477.13,-88.17
477.24,-88.93
477.35,-93.16
477.45,-92.69
477.56,-93.25
477.67,-90.84
477.78,-93.43
477.89,-93.46
478.00,-93.69
478.10,-91.80
478.21,-92.49
478.32,-91.94
478.43,-90.66
478.54,-90.93
478.65,-91.80
478.76,-94.22
478.86,-92.13
478.97,-94.24
479.08,-89.62
479.19,-89.15
479.30,-94.07
479.41,-96.96
479.51,-96.88
479.62,-91.61
479.73,-92.53
479.84,-88.00
479.95,-74.70
480.06,-77.06
480.17,-85.93
480.27,-94.10
480.38,-96.16
480.49,-93.82
480.60,-95.13
480.71,-94.55
480.82,-96.01
480.92,-96.61
481.03,-98.32
481.14,-96.63
481.25,-96.33
481.36,-92.80
481.47,-91.62
481.58,-91.03
481.68,-92.96
481.79,-92.97
481.90,-93.53
482.01,-93.25
482.12,-92.97
482.23,-90.64
482.33,-87.52
482.44,-93.95
482.55,-92.68
482.66,-92.21
482.77,-90.18
482.88,-91.01
482.99,-91.87
483.09,-90.69
483.20,-93.36
483.31,-92.15
483.42,-96.73
483.53,-93.80
483.64,-89.68
483.75,-95.74
483.85,-90.94
483.96,-89.45
484.07,-90.91
484.18,-92.23
484.29,-93.28
484.40,-96.93
484.50,-95.47
484.61,-92.30
484.72,-94.01
484.83,-91.33
484.94,-99.12
485.05,-95.93
485.16,-92.97
485.26,-98.03
485.37,-93.87
485.48,-91.24
485.59,-86.54
485.70,-87.30
485.81,-91.21
485.91,-94.67
486.02,-91.86
486.13,-92.38
486.24,-94.46
486.35,-94.37
486.46,-94.20
486.57,-91.17
486.67,-97.53
486.78,-96.38
486.89,-95.73
487.00,-96.20
487.11,-93.24
487.22,-88.83
487.32,-94.92
487.43,-96.08
487.54,-95.80
487.65,-92.96
487.76,-92.10
487.87,-94.13
487.98,-91.93
488.08,-94.88
488.19,-91.76
488.30,-90.62
488.41,-89.84
488.52,-91.39
488.63,-90.74
488.74,-91.00
488.84,-91.77
488.95,-92.98
489.06,-93.76
489.17,-93.38
489.28,-94.40
489.39,-93.22
489.49,-94.62
489.60,-91.95
489.71,-93.68
489.82,-92.48
489.93,-90.57
490.04,-89.69
490.15,-91.39
490.25,-92.02
490.36,-91.63
490.47,-92.58
490.58,-94.52
490.69,-93.51
490.80,-93.12
490.90,-94.30
491.01,-93.62
491.12,-92.89
491.23,-85.53
491.34,-86.92
491.45,-89.92
491.56,-90.30
491.66,-91.44
491.77,-90.28
491.88,-91.93
491.99,-89.20
492.10,-91.00
492.21,-93.11
492.31,-92.27
492.42,-92.69
492.53,-92.05
492.64,-92.14
492.75,-91.03
492.86,-92.46
492.97,-93.61
493.07,-93.30
493.18,-90.78
493.29,-91.45
493.40,-89.52
493.51,-92.30
493.62,-93.21
493.73,-93.77
493.83,-92.28
493.94,-92.84
494.05,-89.78
494.16,-89.35
494.27,-85.09
494.38,-87.99
494.48,-90.83
494.59,-91.14
494.70,-92.60
494.81,-91.17
494.92,-89.29
495.03,-88.94
495.14,-91.31
495.24,-90.02
495.35,-90.84
495.46,-92.00
495.57,-92.15
495.68,-93.06
495.79,-89.60
495.89,-93.00
496.00,-92.35
496.11,-93.02
496.22,-93.94
496.33,-92.30
496.44,-92.85
496.55,-94.84
496.65,-95.88
496.76,-94.49
496.87,-91.41
496.98,-89.93
497.09,-92.25
497.20,-95.92
497.31,-92.25
497.41,-90.22
497.52,-91.27
497.63,-94.20
497.74,-94.75
497.85,-90.63
497.96,-93.00
498.06,-90.38
498.17,-90.56
498.28,-91.46
498.39,-91.07
498.50,-94.49
498.61,-91.37
498.72,-95.18
498.82,-93.36
498.93,-92.12
499.04,-90.46
499.15,-94.51
499.26,-94.06
499.37,-93.97
499.47,-92.77
499.58,-94.19
499.69,-94.74
499.80,-94.00
499.80,-91.61
499.91,-91.87
500.02,-88.42
500.13,-94.21
500.23,-88.68
500.34,-88.65
500.45,-93.31
500.56,-93.53
500.67,-93.32
500.78,-94.65
500.88,-92.95
500.99,-91.87
501.10,-92.17
501.21,-92.59
501.32,-90.58
501.43,-91.91
501.54,-91.86
501.64,-93.04
501.75,-89.66
501.86,-92.52
501.97,-92.38
502.08,-89.56
502.19,-89.80
502.30,-87.34
502.40,-94.01
502.51,-88.91
502.62,-89.87
502.73,-92.73
502.84,-92.32
502.95,-91.38
503.05,-89.50
503.16,-90.81
503.27,-91.39
503.38,-92.56
503.49,-90.24
503.60,-91.04
503.71,-90.39
503.81,-90.02
503.92,-91.66
504.03,-88.74
504.14,-91.07
504.25,-90.96
504.36,-92.48
504.46,-90.02
504.57,-90.83
504.68,-90.70
504.79,-90.45
504.90,-92.03
505.01,-91.77
505.12,-90.73
505.22,-89.06
505.33,-90.15
505.44,-89.97
505.55,-91.12
505.66,-92.93
505.77,-92.80
505.87,-92.10
505.98,-92.22
506.09,-91.31
506.20,-89.63
506.31,-86.03
506.42,-90.65
506.53,-91.78
506.63,-91.67
506.74,-90.66
506.85,-93.43
506.96,-92.72
507.07,-91.94
507.18,-92.99
507.29,-94.05
507.39,-92.37
507.50,-94.55
507.61,-95.27
507.72,-95.06
507.83,-95.78
507.94,-96.14
508.04,-93.38
508.15,-92.49
508.26,-94.49
508.37,-92.57
508.48,-93.54
508.59,-93.02
508.70,-91.15
508.80,-93.60
508.91,-96.12
509.02,-95.43
509.13,-92.73
509.24,-92.49
509.35,-95.26
509.45,-91.47
509.56,-94.96
509.67,-92.16
509.78,-92.03
509.89,-89.52
510.00,-91.03
510.11,-90.17
510.21,-89.81
510.32,-90.77
510.43,-92.96
510.54,-92.77
510.65,-92.62
510.76,-91.34
510.86,-92.98
510.97,-92.84
511.08,-93.03
511.19,-93.82
511.30,-92.51
511.41,-92.37
511.52,-91.99
511.62,-92.13
511.73,-91.28
511.84,-91.01
511.95,-93.80
512.06,-94.22
512.17,-93.10
512.27,-96.98
512.38,-93.84
512.49,-94.86
512.60,-89.73
512.71,-93.63
512.82,-93.81
512.93,-93.37
513.03,-83.88
513.14,-82.33
513.25,-75.04
513.36,-77.83
513.47,-83.63
513.58,-87.11
513.69,-91.69
513.79,-89.72
513.90,-91.07
514.01,-92.01
514.12,-91.25
514.23,-89.61
514.34,-89.62
514.44,-91.45
514.55,-92.99
514.66,-97.30
514.77,-94.92
514.88,-95.92
514.99,-93.12
515.10,-96.01
515.20,-94.44
515.31,-95.57
515.42,-94.25
515.53,-95.35
515.64,-96.19
515.75,-94.90
515.85,-94.53
515.96,-92.52
516.07,-87.76
516.18,-90.22
516.29,-93.13
516.40,-95.38
516.51,-92.18
516.61,-94.59
516.72,-95.68
516.83,-94.95
516.94,-90.87
517.05,-90.55
517.16,-93.78
517.26,-94.99
517.37,-93.32
517.48,-90.47
517.59,-94.85
517.70,-95.01
517.81,-93.37
517.92,-93.73
518.02,-91.77
518.13,-91.50
518.24,-90.14
518.35,-85.98
518.46,-85.06
518.57,-85.93
518.68,-86.04
518.78,-86.19
518.89,-87.30
519.00,-89.41
519.11,-88.38
519.22,-89.52
519.33,-90.44
519.43,-81.72
519.54,-77.90
519.65,-72.98
519.76,-73.01
519.87,-80.61
519.98,-80.68
520.09,-80.11
520.19,-83.82
520.30,-85.39
520.41,-83.79
520.52,-86.96
520.63,-91.21
520.74,-93.68
520.84,-91.26
520.95,-91.40
521.06,-92.67
521.17,-92.71
521.28,-93.71
521.39,-93.43
521.50,-94.52
521.60,-95.15
521.71,-94.34
521.82,-93.62
521.93,-92.91
522.04,-91.35
522.15,-92.38
522.25,-93.99
522.36,-91.94
522.47,-91.48
522.58,-95.35
522.69,-93.95
522.80,-90.53
522.91,-93.06
523.01,-94.48
523.12,-93.88
523.23,-92.04
523.34,-90.21
523.45,-96.06
523.56,-79.67
523.67,-81.17
523.77,-94.55
523.88,-94.70
523.99,-94.66
524.10,-94.78
524.21,-92.35
524.32,-95.36
524.42,-96.31
524.53,-95.56
524.64,-97.10
524.75,-97.06
524.86,-97.01
524.97,-97.45
525.08,-96.66
525.18,-95.47
525.29,-94.36
525.40,-93.91
525.51,-90.28
525.62,-88.24
525.73,-88.40
525.83,-94.75
525.94,-95.94
526.05,-91.85
526.16,-92.02
526.27,-95.06
526.38,-96.39
526.49,-95.57
526.59,-95.50
526.70,-97.02
526.81,-97.63
526.92,-94.33
527.03,-96.76
527.14,-97.56
527.25,-95.78
527.35,-94.46
527.46,-91.27
527.57,-93.04
527.68,-94.13
527.79,-90.37
527.90,-83.66
528.00,-83.79
528.11,-91.07
528.22,-88.61
528.33,-86.72
528.44,-85.89
528.55,-88.75
528.66,-92.88
528.76,-91.04
528.87,-93.14
528.98,-95.04
529.09,-93.78
529.20,-93.31
529.31,-85.80
529.41,-91.96
529.52,-91.24
529.63,-92.30
529.74,-89.56
529.85,-89.02
529.96,-92.40
530.07,-90.47
530.17,-85.89
530.28,-79.45
530.39,-76.62
530.50,-78.52
530.61,-86.02
530.72,-87.34
530.82,-86.91
530.93,-93.20
531.04,-93.44
531.15,-90.81
531.26,-86.20
531.37,-87.18
531.48,-92.21
531.58,-94.65
531.69,-90.12
531.80,-88.59
531.91,-93.85
532.02,-96.53
532.13,-95.11
532.24,-94.24
532.34,-90.51
532.45,-95.33
532.56,-97.20
532.67,-95.17
532.78,-95.92
532.89,-96.01
532.99,-96.19
533.10,-97.71
533.21,-93.75
533.32,-94.87
533.43,-94.19
533.54,-90.20
533.65,-93.50
533.75,-92.14
533.86,-91.58
533.97,-91.10
534.08,-90.39
534.19,-90.12
534.30,-94.63
534.40,-94.27
534.51,-94.64
534.62,-93.65
534.73,-88.24
534.84,-96.06
534.95,-96.09
535.06,-96.19
535.16,-95.25
535.27,-95.17
535.38,-95.49
535.49,-94.72
535.60,-95.04
535.71,-97.61
535.81,-96.48
535.92,-95.38
536.03,-94.95
536.14,-94.52
536.25,-90.08
536.36,-90.68
