Frequency (MHz),Level (dBm),Band Name
1508.09,-94.69,AFTRCC-1
1508.17,-97.75,AFTRCC-1
1508.26,-107.02,AFTRCC-1
1508.35,-97.44,AFTRCC-1
1508.43,-99.80,AFTRCC-1
1508.52,-99.89,AFTRCC-1
1508.61,-98.56,AFTRCC-1
1508.70,-98.19,AFTRCC-1
1508.78,-99.34,AFTRCC-1
1508.87,-103.94,AFTRCC-1
1508.96,-100.55,AFTRCC-1
1509.04,-104.28,AFTRCC-1
1509.13,-99.83,AFTRCC-1
1509.22,-100.29,AFTRCC-1
1509.30,-101.86,AFTRCC-1
1509.39,-98.42,AFTRCC-1
1509.48,-98.79,AFTRCC-1
1509.57,-96.75,AFTRCC-1
1509.65,-98.66,AFTRCC-1
1509.74,-101.08,AFTRCC-1
1509.83,-97.07,AFTRCC-1
1509.91,-104.86,AFTRCC-1
1510.00,-98.93,AFTRCC-1
1510.00,-98.32,AFTRCC-1
1510.07,-100.32,AFTRCC-1
1510.13,-98.38,AFTRCC-1
1510.20,-99.32,AFTRCC-1
1510.26,-94.70,AFTRCC-1
1510.33,-101.21,AFTRCC-1
1510.39,-93.89,AFTRCC-1
1510.46,-98.21,AFTRCC-1
1510.52,-99.65,AFTRCC-1
1510.59,-99.69,AFTRCC-1
1510.65,-97.23,AFTRCC-1
1510.72,-101.04,AFTRCC-1
1510.78,-103.05,AFTRCC-1
1510.85,-95.72,AFTRCC-1
1510.91,-98.23,AFTRCC-1
1510.98,-97.35,AFTRCC-1
1511.04,-99.70,AFTRCC-1
1511.11,-99.52,AFTRCC-1
1511.17,-100.39,AFTRCC-1
1511.24,-98.10,AFTRCC-1
1511.30,-96.67,AFTRCC-1
1511.37,-102.03,AFTRCC-1
1511.43,-100.44,AFTRCC-1
1511.50,-98.52,AFTRCC-1
1511.57,-98.84,AFTRCC-1
1511.63,-98.09,AFTRCC-1
1511.70,-101.09,AFTRCC-1
1511.76,-94.89,AFTRCC-1
1511.83,-97.02,AFTRCC-1
1511.89,-99.64,AFTRCC-1
1511.96,-101.21,AFTRCC-1
1512.02,-103.27,AFTRCC-1
1512.09,-98.41,AFTRCC-1
1512.15,-103.53,AFTRCC-1
1512.22,-96.62,AFTRCC-1
1512.28,-97.23,AFTRCC-1
1512.35,-94.97,AFTRCC-1
1512.41,-97.60,AFTRCC-1
1512.48,-98.82,AFTRCC-1
1512.54,-98.71,AFTRCC-1
1512.61,-99.86,AFTRCC-1
1512.67,-99.30,AFTRCC-1
1512.74,-98.54,AFTRCC-1
1512.80,-91.53,AFTRCC-1
1512.87,-99.52,AFTRCC-1
1512.93,-99.14,AFTRCC-1
1513.00,-98.39,AFTRCC-1
1513.07,-98.53,AFTRCC-1
1513.13,-98.64,AFTRCC-1
1513.20,-102.73,AFTRCC-1
1513.26,-96.93,AFTRCC-1
1513.33,-96.49,AFTRCC-1
1513.39,-98.00,AFTRCC-1
1513.46,-100.75,AFTRCC-1
1513.52,-93.09,AFTRCC-1
1513.59,-95.90,AFTRCC-1
1513.65,-101.71,AFTRCC-1
1513.72,-102.10,AFTRCC-1
1513.78,-95.40,AFTRCC-1
1513.85,-100.08,AFTRCC-1
1513.91,-102.82,AFTRCC-1
1513.98,-97.56,AFTRCC-1
1514.04,-101.89,AFTRCC-1
1514.11,-97.60,AFTRCC-1
1514.17,-101.41,AFTRCC-1
1514.24,-102.07,AFTRCC-1
1514.30,-101.47,AFTRCC-1
1514.37,-105.10,AFTRCC-1
1514.43,-98.92,AFTRCC-1
1514.50,-99.27,AFTRCC-1
1514.57,-98.51,AFTRCC-1
1514.63,-100.46,AFTRCC-1
1514.70,-97.71,AFTRCC-1
1514.76,-94.92,AFTRCC-1
1514.83,-99.00,AFTRCC-1
1514.89,-94.96,AFTRCC-1
1514.96,-101.53,AFTRCC-1
1515.02,-96.53,AFTRCC-1
1515.09,-96.91,AFTRCC-1
1515.15,-99.14,AFTRCC-1
1515.22,-96.50,AFTRCC-1
1515.28,-99.39,AFTRCC-1
1515.35,-95.24,AFTRCC-1
1515.41,-97.41,AFTRCC-1
1515.48,-100.14,AFTRCC-1
1515.54,-96.68,AFTRCC-1
1515.61,-94.71,AFTRCC-1
1515.67,-99.25,AFTRCC-1
1515.74,-99.03,AFTRCC-1
1515.80,-98.08,AFTRCC-1
1515.87,-98.18,AFTRCC-1
1515.93,-93.35,AFTRCC-1
1516.00,-97.27,AFTRCC-1
1516.07,-98.43,AFTRCC-1
1516.13,-102.42,AFTRCC-1
1516.20,-95.97,AFTRCC-1
1516.26,-98.96,AFTRCC-1
1516.33,-99.32,AFTRCC-1
1516.39,-101.32,AFTRCC-1
1516.46,-102.11,AFTRCC-1
1516.52,-95.57,AFTRCC-1
1516.59,-97.96,AFTRCC-1
1516.65,-97.43,AFTRCC-1
1516.72,-99.49,AFTRCC-1
1516.78,-100.34,AFTRCC-1
1516.85,-99.75,AFTRCC-1
1516.91,-97.91,AFTRCC-1
1516.98,-99.95,AFTRCC-1
1517.04,-97.47,AFTRCC-1
1517.11,-96.16,AFTRCC-1
1517.17,-101.30,AFTRCC-1
1517.24,-97.47,AFTRCC-1
1517.30,-101.32,AFTRCC-1
1517.37,-98.09,AFTRCC-1
1517.43,-97.80,AFTRCC-1
1517.50,-96.85,AFTRCC-1
1517.57,-97.65,AFTRCC-1
1517.63,-100.55,AFTRCC-1
1517.70,-94.25,AFTRCC-1
1517.76,-107.22,AFTRCC-1
1517.83,-97.84,AFTRCC-1
1517.89,-96.62,AFTRCC-1
1517.96,-100.08,AFTRCC-1
1518.02,-96.58,AFTRCC-1
1518.09,-101.09,AFTRCC-1
1518.15,-99.83,AFTRCC-1
1518.22,-98.50,AFTRCC-1
1518.28,-96.63,AFTRCC-1
1518.35,-96.81,AFTRCC-1
1518.41,-101.02,AFTRCC-1
1518.48,-95.87,AFTRCC-1
1518.54,-102.51,AFTRCC-1
1518.61,-95.91,AFTRCC-1
1518.67,-100.65,AFTRCC-1
1518.74,-99.65,AFTRCC-1
1518.80,-101.55,AFTRCC-1
1518.87,-97.82,AFTRCC-1
1518.93,-94.44,AFTRCC-1
1519.00,-100.36,AFTRCC-1
1519.07,-100.07,AFTRCC-1
1519.13,-91.36,AFTRCC-1
1519.20,-99.49,AFTRCC-1
1519.26,-95.30,AFTRCC-1
1519.33,-95.68,AFTRCC-1
1519.39,-101.49,AFTRCC-1
1519.46,-96.51,AFTRCC-1
1519.52,-102.01,AFTRCC-1
1519.59,-95.95,AFTRCC-1
1519.65,-98.07,AFTRCC-1
1519.72,-97.42,AFTRCC-1
1519.78,-97.30,AFTRCC-1
1519.85,-100.75,AFTRCC-1
1519.91,-96.78,AFTRCC-1
1519.98,-95.28,AFTRCC-1
1520.04,-104.23,AFTRCC-1
1520.11,-100.93,AFTRCC-1
1520.17,-97.45,AFTRCC-1
1520.24,-97.86,AFTRCC-1
1520.30,-104.58,AFTRCC-1
1520.37,-98.56,AFTRCC-1
1520.43,-94.43,AFTRCC-1
1520.50,-99.81,AFTRCC-1
1520.57,-98.77,AFTRCC-1
1520.63,-97.40,AFTRCC-1
1520.70,-100.81,AFTRCC-1
1520.76,-97.46,AFTRCC-1
1520.83,-98.48,AFTRCC-1
1520.89,-97.17,AFTRCC-1
1520.96,-98.65,AFTRCC-1
1521.02,-97.53,AFTRCC-1
1521.09,-99.91,AFTRCC-1
1521.15,-95.72,AFTRCC-1
1521.22,-101.28,AFTRCC-1
1521.28,-102.25,AFTRCC-1
1521.35,-98.08,AFTRCC-1
1521.41,-98.18,AFTRCC-1
1521.48,-98.52,AFTRCC-1
1521.54,-99.76,AFTRCC-1
1521.61,-98.12,AFTRCC-1
1521.67,-98.75,AFTRCC-1
1521.74,-97.61,AFTRCC-1
1521.80,-100.11,AFTRCC-1
1521.87,-100.59,AFTRCC-1
1521.93,-97.05,AFTRCC-1
1522.00,-98.23,AFTRCC-1
1522.07,-101.62,AFTRCC-1
1522.13,-100.38,AFTRCC-1
1522.20,-98.44,AFTRCC-1
1522.26,-106.90,AFTRCC-1
1522.33,-98.59,AFTRCC-1
1522.39,-96.15,AFTRCC-1
1522.46,-97.66,AFTRCC-1
1522.52,-101.82,AFTRCC-1
1522.59,-97.98,AFTRCC-1
1522.65,-99.50,AFTRCC-1
1522.72,-99.61,AFTRCC-1
1522.78,-97.97,AFTRCC-1
1522.85,-97.77,AFTRCC-1
1522.91,-99.64,AFTRCC-1
1522.98,-102.11,AFTRCC-1
1523.04,-100.46,AFTRCC-1
1523.11,-99.95,AFTRCC-1
1523.17,-96.36,AFTRCC-1
1523.24,-98.88,AFTRCC-1
1523.30,-97.47,AFTRCC-1
1523.37,-97.86,AFTRCC-1
1523.43,-101.59,AFTRCC-1
1523.50,-100.40,AFTRCC-1
1523.57,-96.00,AFTRCC-1
1523.63,-98.00,AFTRCC-1
1523.70,-97.81,AFTRCC-1
1523.76,-98.10,AFTRCC-1
1523.83,-98.79,AFTRCC-1
1523.89,-94.00,AFTRCC-1
1523.96,-100.33,AFTRCC-1
1524.02,-101.17,AFTRCC-1
1524.09,-98.01,AFTRCC-1
1524.15,-101.96,AFTRCC-1
1524.22,-100.66,AFTRCC-1
1524.28,-94.89,AFTRCC-1
1524.35,-101.11,AFTRCC-1
1524.41,-96.12,AFTRCC-1
1524.48,-97.78,AFTRCC-1
1524.54,-95.25,AFTRCC-1
1524.61,-96.06,AFTRCC-1
1524.67,-97.93,AFTRCC-1
1524.74,-95.11,AFTRCC-1
1524.80,-101.64,AFTRCC-1
1524.87,-98.26,AFTRCC-1
1524.93,-94.27,AFTRCC-1
1525.00,-100.98,AFTRCC-1
1525.07,-96.78,AFTRCC-1
1525.13,-97.01,AFTRCC-1
1525.20,-101.55,AFTRCC-1
1525.26,-96.81,AFTRCC-1
1525.33,-96.67,AFTRCC-1
1525.39,-94.88,AFTRCC-1
1525.46,-103.40,AFTRCC-1
1525.52,-103.07,AFTRCC-1
1525.59,-98.04,AFTRCC-1
1525.65,-97.70,AFTRCC-1
1525.72,-101.23,AFTRCC-1
1525.78,-102.96,AFTRCC-1
1525.85,-102.09,AFTRCC-1
1525.91,-97.46,AFTRCC-1
1525.98,-96.26,AFTRCC-1
1526.04,-95.27,AFTRCC-1
1526.11,-101.99,AFTRCC-1
1526.17,-95.23,AFTRCC-1
1526.24,-99.59,AFTRCC-1
1526.30,-95.73,AFTRCC-1
1526.37,-101.30,AFTRCC-1
1526.43,-96.93,AFTRCC-1
1526.50,-98.33,AFTRCC-1
1526.57,-98.44,AFTRCC-1
1526.63,-99.98,AFTRCC-1
1526.70,-96.09,AFTRCC-1
1526.76,-92.45,AFTRCC-1
1526.83,-100.61,AFTRCC-1
1526.89,-101.22,AFTRCC-1
1526.96,-99.60,AFTRCC-1
1527.02,-96.43,AFTRCC-1
1527.09,-96.78,AFTRCC-1
1527.15,-101.34,AFTRCC-1
1527.22,-93.92,AFTRCC-1
1527.28,-101.02,AFTRCC-1
1527.35,-97.87,AFTRCC-1
1527.41,-97.90,AFTRCC-1
1527.48,-100.83,AFTRCC-1
1527.54,-95.48,AFTRCC-1
1527.61,-103.70,AFTRCC-1
1527.67,-101.61,AFTRCC-1
1527.74,-100.04,AFTRCC-1
1527.80,-97.20,AFTRCC-1
1527.87,-100.59,AFTRCC-1
1527.93,-99.27,AFTRCC-1
1528.00,-98.11,AFTRCC-1
1528.07,-96.05,AFTRCC-1
1528.13,-97.48,AFTRCC-1
1528.20,-95.90,AFTRCC-1
1528.26,-102.91,AFTRCC-1
1528.33,-97.26,AFTRCC-1
1528.39,-100.18,AFTRCC-1
1528.46,-94.76,AFTRCC-1
1528.52,-96.10,AFTRCC-1
1528.59,-93.92,AFTRCC-1
1528.65,-98.14,AFTRCC-1
1528.72,-101.10,AFTRCC-1
1528.78,-100.75,AFTRCC-1
1528.85,-95.07,AFTRCC-1
1528.91,-100.69,AFTRCC-1
1528.98,-97.22,AFTRCC-1
1529.04,-101.84,AFTRCC-1
1529.11,-101.32,AFTRCC-1
1529.17,-102.01,AFTRCC-1
1529.24,-95.98,AFTRCC-1
1529.30,-101.04,AFTRCC-1
1529.37,-95.73,AFTRCC-1
1529.43,-93.68,AFTRCC-1
1529.50,-96.30,AFTRCC-1
1529.57,-104.03,AFTRCC-1
1529.63,-97.12,AFTRCC-1
1529.70,-100.37,AFTRCC-1
1529.76,-98.00,AFTRCC-1
1529.83,-99.29,AFTRCC-1
1529.89,-100.45,AFTRCC-1
1529.96,-96.61,AFTRCC-1
1530.02,-98.60,AFTRCC-1
1530.09,-100.66,AFTRCC-1
1530.15,-99.42,AFTRCC-1
1530.22,-95.46,AFTRCC-1
1530.28,-96.61,AFTRCC-1
1530.35,-93.46,AFTRCC-1
1530.41,-102.12,AFTRCC-1
1530.48,-98.86,AFTRCC-1
1530.54,-97.28,AFTRCC-1
1530.61,-100.49,AFTRCC-1
1530.67,-96.06,AFTRCC-1
1530.74,-97.42,AFTRCC-1
1530.80,-95.65,AFTRCC-1
1530.87,-100.43,AFTRCC-1
1530.93,-95.68,AFTRCC-1
1531.00,-96.16,AFTRCC-1
1531.07,-99.33,AFTRCC-1
1531.13,-100.26,AFTRCC-1
1531.20,-102.32,AFTRCC-1
1531.26,-97.95,AFTRCC-1
1531.33,-100.14,AFTRCC-1
1531.39,-99.40,AFTRCC-1
1531.46,-99.34,AFTRCC-1
1531.52,-96.95,AFTRCC-1
1531.59,-97.33,AFTRCC-1
1531.65,-98.27,AFTRCC-1
1531.72,-98.84,AFTRCC-1
1531.78,-97.72,AFTRCC-1
1531.85,-94.77,AFTRCC-1
1531.91,-97.94,AFTRCC-1
1531.98,-97.46,AFTRCC-1
1532.04,-99.34,AFTRCC-1
1532.11,-97.89,AFTRCC-1
1532.17,-97.84,AFTRCC-1
1532.24,-100.39,AFTRCC-1
1532.30,-99.33,AFTRCC-1
1532.37,-98.08,AFTRCC-1
1532.43,-100.62,AFTRCC-1
1532.50,-101.43,AFTRCC-1
1532.57,-99.19,AFTRCC-1
1532.63,-95.19,AFTRCC-1
1532.70,-97.91,AFTRCC-1
1532.76,-96.19,AFTRCC-1
1532.83,-100.46,AFTRCC-1
1532.89,-96.64,AFTRCC-1
1532.96,-101.24,AFTRCC-1
1533.02,-96.72,AFTRCC-1
1533.09,-102.68,AFTRCC-1
1533.15,-100.78,AFTRCC-1
1533.22,-96.83,AFTRCC-1
1533.28,-98.16,AFTRCC-1
1533.35,-101.49,AFTRCC-1
1533.41,-97.71,AFTRCC-1
1533.48,-101.40,AFTRCC-1
1533.54,-99.72,AFTRCC-1
1533.61,-100.75,AFTRCC-1
1533.67,-100.95,AFTRCC-1
1533.74,-96.97,AFTRCC-1
1533.80,-94.62,AFTRCC-1
1533.87,-98.03,AFTRCC-1
1533.93,-98.42,AFTRCC-1
1534.00,-98.01,AFTRCC-1
1534.07,-97.42,AFTRCC-1
1534.13,-96.68,AFTRCC-1
1534.20,-97.34,AFTRCC-1
1534.26,-95.07,AFTRCC-1
1534.33,-97.18,AFTRCC-1
1534.39,-98.04,AFTRCC-1
1534.46,-95.61,AFTRCC-1
1534.52,-101.27,AFTRCC-1
1534.59,-95.11,AFTRCC-1
1534.65,-99.18,AFTRCC-1
1534.72,-96.44,AFTRCC-1
1534.78,-95.05,AFTRCC-1
1534.85,-98.66,AFTRCC-1
1534.91,-99.11,AFTRCC-1
1534.98,-98.52,AFTRCC-1
1535.04,-96.52,AFTRCC-1
1535.11,-97.10,AFTRCC-1
1535.17,-104.79,AFTRCC-1
1535.24,-103.43,AFTRCC-1
1535.30,-99.94,AFTRCC-1
1535.37,-96.08,AFTRCC-1
1535.43,-100.39,AFTRCC-1
1535.50,-100.90,AFTRCC-1
1535.57,-102.22,AFTRCC-1
1535.63,-99.10,AFTRCC-1
1535.70,-97.62,AFTRCC-1
1535.76,-102.06,AFTRCC-1
1535.83,-100.03,AFTRCC-1
1535.89,-99.12,AFTRCC-1
1535.96,-98.86,AFTRCC-1
1536.02,-99.68,AFTRCC-1
1536.09,-102.82,AFTRCC-1
1536.15,-94.56,AFTRCC-1
1536.22,-94.75,AFTRCC-1
1536.28,-97.92,AFTRCC-1
1536.35,-99.17,AFTRCC-1
1536.41,-97.24,AFTRCC-1
1536.48,-97.11,AFTRCC-1
1536.54,-98.12,AFTRCC-1
1536.61,-96.35,AFTRCC-1
1536.67,-98.47,AFTRCC-1
1536.74,-96.00,AFTRCC-1
1536.80,-97.92,AFTRCC-1
1536.87,-96.45,AFTRCC-1
1536.93,-97.67,AFTRCC-1
1537.00,-97.21,AFTRCC-1
1537.07,-98.50,AFTRCC-1
1537.13,-99.28,AFTRCC-1
1537.20,-97.43,AFTRCC-1
1537.26,-96.39,AFTRCC-1
1537.33,-103.80,AFTRCC-1
1537.39,-103.79,AFTRCC-1
1537.46,-98.31,AFTRCC-1
1537.52,-95.60,AFTRCC-1
1537.59,-97.99,AFTRCC-1
1537.65,-98.46,AFTRCC-1
1537.72,-96.28,AFTRCC-1
1537.78,-95.70,AFTRCC-1
1537.85,-95.32,AFTRCC-1
1537.91,-102.72,AFTRCC-1
1537.98,-95.16,AFTRCC-1
1538.04,-100.50,AFTRCC-1
1538.11,-96.48,AFTRCC-1
1538.17,-100.43,AFTRCC-1
1538.24,-100.51,AFTRCC-1
1538.30,-98.62,AFTRCC-1
1538.37,-98.18,AFTRCC-1
1538.43,-96.27,AFTRCC-1
1538.50,-96.67,AFTRCC-1
1538.57,-93.40,AFTRCC-1
1538.63,-99.23,AFTRCC-1
1538.70,-96.79,AFTRCC-1
1538.76,-96.42,AFTRCC-1
1538.83,-99.74,AFTRCC-1
1538.89,-103.80,AFTRCC-1
1538.96,-95.01,AFTRCC-1
1539.02,-96.07,AFTRCC-1
1539.09,-100.40,AFTRCC-1
1539.15,-99.32,AFTRCC-1
1539.22,-97.20,AFTRCC-1
1539.28,-98.24,AFTRCC-1
1539.35,-100.70,AFTRCC-1
1539.41,-99.57,AFTRCC-1
1539.48,-101.76,AFTRCC-1
1539.54,-99.82,AFTRCC-1
1539.61,-96.68,AFTRCC-1
1539.67,-98.47,AFTRCC-1
1539.74,-102.22,AFTRCC-1
1539.80,-97.74,AFTRCC-1
1539.87,-95.04,AFTRCC-1
1539.93,-96.73,AFTRCC-1
1540.00,-94.74,AFTRCC-1
1880.00,-95.95,DECT-ALL
1880.09,-98.83,DECT-ALL
1880.17,-91.95,DECT-ALL
1880.26,-97.06,DECT-ALL
1880.35,-97.30,DECT-ALL
1880.43,-95.04,DECT-ALL
1880.52,-98.45,DECT-ALL
1880.61,-93.80,DECT-ALL
1880.70,-96.91,DECT-ALL
1880.78,-100.64,DECT-ALL
1880.87,-97.91,DECT-ALL
1880.96,-96.74,DECT-ALL
1881.04,-96.92,DECT-ALL
1881.13,-101.21,DECT-ALL
1881.22,-95.94,DECT-ALL
1881.30,-98.18,DECT-ALL
1881.39,-99.85,DECT-ALL
1881.48,-97.77,DECT-ALL
1881.57,-94.44,DECT-ALL
1881.65,-99.09,DECT-ALL
1881.74,-102.15,DECT-ALL
1881.83,-94.13,DECT-ALL
1881.91,-93.21,DECT-ALL
1882.00,-96.55,DECT-ALL
1882.09,-98.86,DECT-ALL
1882.17,-94.53,DECT-ALL
1882.26,-99.28,DECT-ALL
1882.35,-98.62,DECT-ALL
1882.43,-95.87,DECT-ALL
1882.52,-95.47,DECT-ALL
1882.61,-99.45,DECT-ALL
1882.70,-99.33,DECT-ALL
1882.78,-95.38,DECT-ALL
1882.87,-98.00,DECT-ALL
1882.96,-97.94,DECT-ALL
1883.04,-99.17,DECT-ALL
1883.13,-97.38,DECT-ALL
1883.22,-94.69,DECT-ALL
1883.30,-96.83,DECT-ALL
1883.39,-95.07,DECT-ALL
1883.48,-97.08,DECT-ALL
1883.57,-96.18,DECT-ALL
1883.65,-96.16,DECT-ALL
1883.74,-96.27,DECT-ALL
1883.83,-100.47,DECT-ALL
1883.91,-99.82,DECT-ALL
1884.00,-100.44,DECT-ALL
1884.09,-97.73,DECT-ALL
1884.17,-99.35,DECT-ALL
1884.26,-98.53,DECT-ALL
1884.35,-97.36,DECT-ALL
1884.43,-97.74,DECT-ALL
1884.52,-97.85,DECT-ALL
1884.61,-102.35,DECT-ALL
1884.70,-96.25,DECT-ALL
1884.78,-96.48,DECT-ALL
1884.87,-96.80,DECT-ALL
1884.96,-97.16,DECT-ALL
1885.04,-96.35,DECT-ALL
1885.13,-94.44,DECT-ALL
1885.22,-98.36,DECT-ALL
1885.30,-96.61,DECT-ALL
1885.39,-97.42,DECT-ALL
1885.48,-95.39,DECT-ALL
1885.57,-100.47,DECT-ALL
1885.65,-102.55,DECT-ALL
1885.74,-99.01,DECT-ALL
1885.83,-97.84,DECT-ALL
1885.91,-98.17,DECT-ALL
1886.00,-100.65,DECT-ALL
1886.09,-101.25,DECT-ALL
1886.17,-102.58,DECT-ALL
1886.26,-93.50,DECT-ALL
1886.35,-101.22,DECT-ALL
1886.43,-99.85,DECT-ALL
1886.52,-97.94,DECT-ALL
1886.61,-95.33,DECT-ALL
1886.70,-95.30,DECT-ALL
1886.78,-100.45,DECT-ALL
1886.87,-94.27,DECT-ALL
1886.96,-97.82,DECT-ALL
1887.04,-94.52,DECT-ALL
1887.13,-99.33,DECT-ALL
1887.22,-94.70,DECT-ALL
1887.30,-95.00,DECT-ALL
1887.39,-96.41,DECT-ALL
1887.48,-94.14,DECT-ALL
1887.57,-92.10,DECT-ALL
1887.65,-96.00,DECT-ALL
1887.74,-96.89,DECT-ALL
1887.83,-95.95,DECT-ALL
1887.91,-96.04,DECT-ALL
1888.00,-95.04,DECT-ALL
1888.09,-95.64,DECT-ALL
1888.17,-95.39,DECT-ALL
1888.26,-93.82,DECT-ALL
1888.35,-100.87,DECT-ALL
1888.43,-100.76,DECT-ALL
1888.52,-94.19,DECT-ALL
1888.61,-96.19,DECT-ALL
1888.70,-94.18,DECT-ALL
1888.78,-97.12,DECT-ALL
1888.87,-95.19,DECT-ALL
1888.96,-97.10,DECT-ALL
1889.04,-99.09,DECT-ALL
1889.13,-100.07,DECT-ALL
1889.22,-96.44,DECT-ALL
1889.30,-98.62,DECT-ALL
1889.39,-96.57,DECT-ALL
1889.48,-101.80,DECT-ALL
1889.57,-96.92,DECT-ALL
1889.65,-96.79,DECT-ALL
1889.74,-94.28,DECT-ALL
1889.83,-94.08,DECT-ALL
1889.91,-95.88,DECT-ALL
1890.00,-94.59,DECT-ALL
1890.09,-96.62,DECT-ALL
1890.17,-99.93,DECT-ALL
1890.26,-97.74,DECT-ALL
1890.35,-95.25,DECT-ALL
1890.43,-95.45,DECT-ALL
1890.52,-96.34,DECT-ALL
1890.61,-97.28,DECT-ALL
1890.70,-94.43,DECT-ALL
1890.78,-96.13,DECT-ALL
1890.87,-99.09,DECT-ALL
1890.96,-99.22,DECT-ALL
1891.04,-96.55,DECT-ALL
1891.13,-98.88,DECT-ALL
1891.22,-102.79,DECT-ALL
1891.30,-98.09,DECT-ALL
1891.39,-94.45,DECT-ALL
1891.48,-100.19,DECT-ALL
1891.57,-97.21,DECT-ALL
1891.65,-98.61,DECT-ALL
1891.74,-97.10,DECT-ALL
1891.83,-99.59,DECT-ALL
1891.91,-97.75,DECT-ALL
1892.00,-98.79,DECT-ALL
1892.09,-96.91,DECT-ALL
1892.17,-95.88,DECT-ALL
1892.26,-97.78,DECT-ALL
1892.35,-94.55,DECT-ALL
1892.43,-95.17,DECT-ALL
1892.52,-95.85,DECT-ALL
1892.61,-95.10,DECT-ALL
1892.70,-95.50,DECT-ALL
1892.78,-91.62,DECT-ALL
1892.87,-97.85,DECT-ALL
1892.96,-101.05,DECT-ALL
1893.04,-96.66,DECT-ALL
1893.13,-95.04,DECT-ALL
1893.22,-96.17,DECT-ALL
1893.30,-91.95,DECT-ALL
1893.39,-96.92,DECT-ALL
1893.48,-95.00,DECT-ALL
1893.57,-95.73,DECT-ALL
1893.65,-95.44,DECT-ALL
1893.74,-97.63,DECT-ALL
1893.83,-96.22,DECT-ALL
1893.91,-96.99,DECT-ALL
1894.00,-97.87,DECT-ALL
1894.09,-97.97,DECT-ALL
1894.17,-94.95,DECT-ALL
1894.26,-97.86,DECT-ALL
1894.35,-95.66,DECT-ALL
1894.43,-98.82,DECT-ALL
1894.52,-92.97,DECT-ALL
1894.61,-96.87,DECT-ALL
1894.70,-95.42,DECT-ALL
1894.78,-97.88,DECT-ALL
1894.87,-92.54,DECT-ALL
1894.96,-100.18,DECT-ALL
1895.04,-99.99,DECT-ALL
1895.13,-99.55,DECT-ALL
1895.22,-98.55,DECT-ALL
1895.30,-97.00,DECT-ALL
1895.39,-95.76,DECT-ALL
1895.48,-95.08,DECT-ALL
1895.57,-100.24,DECT-ALL
1895.65,-97.34,DECT-ALL
1895.74,-97.86,DECT-ALL
1895.83,-98.35,DECT-ALL
1895.91,-96.04,DECT-ALL
1896.00,-94.83,DECT-ALL
1896.09,-97.58,DECT-ALL
1896.17,-102.89,DECT-ALL
1896.26,-101.46,DECT-ALL
1896.35,-94.98,DECT-ALL
1896.43,-93.39,DECT-ALL
1896.52,-95.88,DECT-ALL
1896.61,-100.07,DECT-ALL
1896.70,-96.55,DECT-ALL
1896.78,-98.60,DECT-ALL
1896.87,-97.37,DECT-ALL
1896.96,-96.31,DECT-ALL
1897.04,-96.43,DECT-ALL
1897.13,-98.77,DECT-ALL
1897.22,-97.88,DECT-ALL
1897.30,-96.88,DECT-ALL
1897.39,-96.71,DECT-ALL
1897.48,-102.29,DECT-ALL
1897.57,-98.23,DECT-ALL
1897.65,-94.60,DECT-ALL
1897.74,-100.43,DECT-ALL
1897.83,-96.28,DECT-ALL
1897.91,-96.82,DECT-ALL
1898.00,-100.13,DECT-ALL
1898.09,-100.57,DECT-ALL
1898.17,-101.14,DECT-ALL
1898.26,-98.92,DECT-ALL
1898.35,-98.23,DECT-ALL
1898.43,-94.77,DECT-ALL
1898.52,-95.94,DECT-ALL
1898.61,-95.97,DECT-ALL
1898.70,-96.13,DECT-ALL
1898.78,-94.53,DECT-ALL
1898.87,-93.30,DECT-ALL
1898.96,-95.01,DECT-ALL
1899.04,-95.84,DECT-ALL
1899.13,-97.45,DECT-ALL
1899.22,-97.77,DECT-ALL
1899.30,-95.68,DECT-ALL
1899.39,-104.39,DECT-ALL
1899.48,-94.64,DECT-ALL
1899.57,-98.30,DECT-ALL
1899.65,-99.15,DECT-ALL
1899.74,-98.33,DECT-ALL
1899.83,-95.95,DECT-ALL
1899.91,-94.60,DECT-ALL
1900.00,-98.30,DECT-ALL
1900.09,-99.42,DECT-ALL
1900.17,-97.76,DECT-ALL
1900.26,-92.70,DECT-ALL
1900.35,-98.84,DECT-ALL
1900.43,-96.19,DECT-ALL
1900.52,-97.50,DECT-ALL
1900.61,-97.05,DECT-ALL
1900.70,-94.63,DECT-ALL
1900.78,-96.33,DECT-ALL
1900.87,-98.87,DECT-ALL
1900.96,-95.25,DECT-ALL
1901.04,-97.38,DECT-ALL
1901.13,-95.34,DECT-ALL
1901.22,-97.94,DECT-ALL
1901.30,-98.16,DECT-ALL
1901.39,-95.81,DECT-ALL
1901.48,-97.59,DECT-ALL
1901.57,-99.25,DECT-ALL
1901.65,-93.50,DECT-ALL
1901.74,-98.62,DECT-ALL
1901.83,-95.51,DECT-ALL
1901.91,-94.62,DECT-ALL
1902.00,-94.77,DECT-ALL
1902.09,-97.94,DECT-ALL
1902.17,-95.20,DECT-ALL
1902.26,-94.00,DECT-ALL
1902.35,-95.33,DECT-ALL
1902.43,-94.73,DECT-ALL
1902.52,-99.27,DECT-ALL
1902.61,-96.75,DECT-ALL
1902.70,-95.64,DECT-ALL
1902.78,-95.80,DECT-ALL
1902.87,-96.54,DECT-ALL
1902.96,-99.80,DECT-ALL
