Frequency (MHz),Level (dBm),Band Name
712.83,-102.55,UHF -2
712.85,-105.20,UHF -2
712.87,-103.33,UHF -2
712.89,-102.40,UHF -2
712.91,-101.87,UHF -2
712.93,-98.33,UHF -2
712.96,-98.36,UHF -2
712.98,-101.08,UHF -2
713.00,-100.47,UHF -2
713.02,-104.14,UHF -2
713.04,-100.87,UHF -2
713.07,-102.70,UHF -2
713.09,-102.46,UHF -2
713.11,-101.88,UHF -2
713.13,-102.47,UHF -2
713.15,-101.50,UHF -2
713.17,-108.88,UHF -2
713.20,-99.31,UHF -2
713.22,-100.44,UHF -2
713.24,-104.24,UHF -2
713.26,-102.89,UHF -2
713.28,-106.53,UHF -2
713.30,-113.98,UHF -2
713.33,-100.80,UHF -2
713.35,-106.02,UHF -2
713.37,-106.97,UHF -2
713.39,-106.47,UHF -2
713.41,-108.39,UHF -2
713.43,-107.98,UHF -2
713.46,-106.18,UHF -2
713.48,-112.25,UHF -2
713.50,-101.83,UHF -2
713.52,-107.53,UHF -2
713.54,-103.91,UHF -2
713.57,-103.16,UHF -2
713.59,-99.34,UHF -2
713.61,-103.20,UHF -2
713.63,-103.30,UHF -2
713.65,-101.72,UHF -2
713.67,-105.28,UHF -2
713.70,-102.92,UHF -2
713.72,-105.91,UHF -2
713.74,-107.05,UHF -2
713.76,-104.45,UHF -2
713.78,-106.74,UHF -2
713.80,-109.66,UHF -2
713.83,-106.87,UHF -2
713.85,-109.69,UHF -2
713.87,-99.72,UHF -2
713.89,-105.06,UHF -2
713.91,-98.51,UHF -2
713.93,-104.67,UHF -2
713.96,-103.64,UHF -2
713.98,-104.63,UHF -2
714.00,-108.49,UHF -2
714.02,-104.61,UHF -2
714.04,-105.39,UHF -2
714.07,-101.55,UHF -2
714.09,-98.57,UHF -2
714.11,-103.25,UHF -2
714.13,-104.56,UHF -2
714.15,-103.85,UHF -2
714.17,-102.41,UHF -2
714.20,-99.95,UHF -2
714.22,-105.02,UHF -2
714.24,-100.93,UHF -2
714.26,-101.44,UHF -2
714.28,-98.65,UHF -2
714.30,-98.89,UHF -2
714.33,-102.08,UHF -2
714.35,-97.51,UHF -2
714.37,-101.32,UHF -2
714.39,-100.09,UHF -2
714.41,-104.01,UHF -2
714.43,-100.10,UHF -2
714.46,-101.73,UHF -2
714.48,-106.85,UHF -2
714.50,-100.20,UHF -2
714.52,-100.43,UHF -2
714.54,-103.80,UHF -2
714.57,-98.87,UHF -2
714.59,-101.42,UHF -2
714.61,-107.12,UHF -2
714.63,-105.18,UHF -2
714.65,-100.50,UHF -2
714.67,-108.21,UHF -2
714.70,-103.11,UHF -2
714.72,-107.92,UHF -2
714.74,-101.96,UHF -2
714.76,-101.48,UHF -2
714.78,-102.34,UHF -2
714.80,-107.82,UHF -2
714.83,-104.07,UHF -2
714.85,-104.39,UHF -2
714.87,-103.95,UHF -2
714.89,-109.51,UHF -2
714.91,-107.75,UHF -2
714.93,-103.24,UHF -2
714.96,-104.28,UHF -2
714.98,-103.61,UHF -2
715.00,-102.33,UHF -2
715.02,-101.26,UHF -2
715.04,-104.65,UHF -2
715.07,-101.20,UHF -2
715.09,-107.04,UHF -2
715.11,-100.28,UHF -2
715.13,-102.87,UHF -2
715.15,-103.76,UHF -2
715.17,-100.61,UHF -2
715.20,-104.91,UHF -2
715.22,-106.80,UHF -2
715.24,-103.48,UHF -2
715.26,-107.81,UHF -2
715.28,-103.43,UHF -2
715.30,-104.16,UHF -2
715.33,-100.75,UHF -2
715.35,-101.31,UHF -2
715.37,-105.78,UHF -2
715.39,-104.54,UHF -2
715.41,-100.42,UHF -2
715.43,-107.18,UHF -2
715.46,-100.51,UHF -2
715.48,-102.22,UHF -2
715.50,-102.08,UHF -2
715.52,-105.82,UHF -2
715.54,-100.52,UHF -2
715.57,-105.45,UHF -2
715.59,-98.31,UHF -2
715.61,-103.73,UHF -2
715.63,-104.96,UHF -2
715.65,-101.30,UHF -2
715.67,-100.71,UHF -2
715.70,-103.83,UHF -2
715.72,-104.63,UHF -2
715.74,-107.00,UHF -2
715.76,-103.03,UHF -2
715.78,-102.67,UHF -2
715.80,-102.25,UHF -2
715.83,-105.46,UHF -2
715.85,-102.10,UHF -2
715.87,-101.09,UHF -2
715.89,-102.40,UHF -2
715.91,-101.66,UHF -2
715.93,-104.36,UHF -2
715.96,-102.56,UHF -2
715.98,-106.26,UHF -2
716.00,-103.33,UHF -2
716.02,-101.70,UHF -2
716.04,-104.20,UHF -2
716.07,-103.46,UHF -2
716.09,-101.00,UHF -2
716.11,-103.77,UHF -2
716.13,-101.87,UHF -2
716.15,-102.52,UHF -2
716.17,-102.28,UHF -2
716.20,-101.07,UHF -2
716.22,-100.98,UHF -2
716.24,-104.44,UHF -2
716.26,-102.24,UHF -2
716.28,-102.62,UHF -2
716.30,-104.03,UHF -2
716.33,-100.55,UHF -2
716.35,-102.65,UHF -2
716.37,-100.06,UHF -2
716.39,-102.39,UHF -2
716.41,-104.35,UHF -2
716.43,-102.73,UHF -2
716.46,-101.23,UHF -2
716.48,-101.90,UHF -2
716.50,-102.40,UHF -2
716.52,-106.25,UHF -2
716.54,-99.99,UHF -2
716.57,-103.38,UHF -2
716.59,-101.47,UHF -2
716.61,-102.30,UHF -2
716.63,-99.42,UHF -2
716.65,-100.21,UHF -2
716.67,-99.07,UHF -2
716.70,-98.48,UHF -2
716.72,-103.20,UHF -2
716.74,-106.51,UHF -2
716.76,-99.84,UHF -2
716.78,-101.29,UHF -2
716.80,-101.05,UHF -2
716.83,-101.72,UHF -2
716.85,-108.67,UHF -2
716.87,-101.11,UHF -2
716.89,-102.48,UHF -2
716.91,-108.68,UHF -2
716.93,-100.28,UHF -2
716.96,-102.93,UHF -2
716.98,-101.84,UHF -2
717.00,-108.62,UHF -2
717.02,-99.05,UHF -2
717.04,-101.83,UHF -2
717.07,-103.22,UHF -2
717.09,-103.96,UHF -2
717.11,-98.66,UHF -2
717.13,-96.40,UHF -2
717.15,-94.84,UHF -2
717.17,-98.75,UHF -2
717.20,-98.26,UHF -2
717.22,-100.70,UHF -2
717.24,-100.54,UHF -2
717.26,-104.68,UHF -2
717.28,-101.98,UHF -2
717.30,-105.11,UHF -2
717.33,-101.04,UHF -2
717.35,-101.34,UHF -2
717.37,-103.05,UHF -2
717.39,-104.90,UHF -2
717.41,-100.10,UHF -2
717.43,-108.36,UHF -2
717.46,-103.39,UHF -2
717.48,-106.51,UHF -2
717.50,-106.30,UHF -2
717.52,-108.95,UHF -2
717.54,-102.24,UHF -2
717.57,-102.29,UHF -2
717.59,-100.85,UHF -2
717.61,-104.09,UHF -2
717.63,-98.73,UHF -2
717.65,-102.36,UHF -2
717.67,-107.55,UHF -2
717.70,-100.55,UHF -2
717.72,-100.56,UHF -2
717.74,-101.29,UHF -2
717.76,-103.75,UHF -2
717.78,-105.27,UHF -2
717.80,-108.20,UHF -2
717.83,-103.81,UHF -2
717.85,-98.10,UHF -2
717.87,-100.65,UHF -2
717.89,-103.69,UHF -2
717.91,-107.78,UHF -2
717.93,-103.27,UHF -2
717.96,-105.65,UHF -2
717.98,-100.55,UHF -2
718.00,-99.28,UHF -2
718.02,-97.97,UHF -2
718.04,-96.81,UHF -2
718.07,-99.54,UHF -2
718.09,-104.67,UHF -2
718.11,-102.44,UHF -2
718.13,-105.36,UHF -2
718.15,-105.62,UHF -2
718.17,-103.76,UHF -2
718.20,-102.37,UHF -2
718.22,-103.60,UHF -2
718.24,-99.66,UHF -2
718.26,-105.20,UHF -2
718.28,-101.61,UHF -2
718.30,-102.67,UHF -2
718.33,-103.14,UHF -2
718.35,-110.43,UHF -2
718.37,-102.19,UHF -2
718.39,-105.38,UHF -2
718.41,-99.40,UHF -2
718.43,-104.95,UHF -2
718.46,-105.29,UHF -2
718.48,-100.50,UHF -2
718.50,-103.13,UHF -2
718.52,-100.10,UHF -2
718.54,-101.72,UHF -2
718.57,-96.46,UHF -2
718.59,-98.45,UHF -2
718.61,-99.81,UHF -2
718.63,-98.79,UHF -2
718.65,-95.38,UHF -2
718.67,-99.70,UHF -2
718.70,-102.08,UHF -2
718.72,-101.64,UHF -2
718.74,-104.69,UHF -2
718.76,-93.64,UHF -2
718.78,-99.08,UHF -2
718.80,-95.30,UHF -2
718.83,-99.83,UHF -2
718.85,-97.33,UHF -2
718.87,-98.07,UHF -2
718.89,-105.61,UHF -2
718.91,-104.85,UHF -2
718.93,-102.88,UHF -2
718.96,-103.91,UHF -2
718.98,-97.91,UHF -2
719.00,-104.58,UHF -2
719.02,-101.66,UHF -2
719.04,-104.77,UHF -2
719.07,-97.43,UHF -2
719.09,-105.72,UHF -2
719.11,-103.68,UHF -2
719.13,-105.42,UHF -2
719.15,-102.67,UHF -2
719.17,-103.63,UHF -2
719.20,-92.78,UHF -2
719.22,-104.00,UHF -2
719.24,-100.55,UHF -2
719.26,-105.30,UHF -2
719.28,-109.63,UHF -2
719.30,-103.60,UHF -2
719.33,-100.28,UHF -2
719.35,-100.71,UHF -2
719.37,-102.25,UHF -2
719.39,-107.44,UHF -2
719.41,-108.78,UHF -2
719.43,-99.70,UHF -2
719.46,-100.76,UHF -2
719.48,-102.85,UHF -2
719.50,-98.48,UHF -2
719.52,-104.75,UHF -2
719.54,-104.18,UHF -2
719.57,-105.68,UHF -2
719.59,-108.07,UHF -2
719.61,-103.12,UHF -2
719.63,-101.68,UHF -2
719.65,-101.99,UHF -2
719.67,-98.46,UHF -2
719.70,-108.77,UHF -2
719.72,-100.47,UHF -2
719.74,-104.63,UHF -2
719.76,-101.64,UHF -2
719.78,-104.96,UHF -2
719.80,-102.73,UHF -2
719.83,-102.15,UHF -2
719.85,-106.75,UHF -2
719.87,-104.03,UHF -2
719.89,-100.91,UHF -2
719.91,-94.82,UHF -2
719.93,-102.00,UHF -2
719.96,-92.68,UHF -2
719.98,-91.20,UHF -2
720.00,-88.86,UHF -2
720.00,-88.00,UHF -2
720.02,-91.75,UHF -2
720.04,-91.37,UHF -2
720.07,-97.93,UHF -2
720.09,-98.36,UHF -2
720.11,-96.46,UHF -2
720.13,-98.91,UHF -2
720.15,-98.83,UHF -2
720.17,-100.23,UHF -2
720.20,-104.60,UHF -2
720.22,-104.13,UHF -2
720.24,-100.74,UHF -2
720.26,-105.62,UHF -2
720.28,-101.66,UHF -2
720.30,-102.73,UHF -2
720.33,-109.33,UHF -2
720.35,-106.90,UHF -2
720.37,-104.42,UHF -2
720.39,-101.55,UHF -2
720.41,-106.30,UHF -2
720.43,-97.22,UHF -2
720.46,-104.18,UHF -2
720.48,-104.78,UHF -2
720.50,-101.17,UHF -2
720.52,-101.70,UHF -2
720.54,-106.43,UHF -2
720.57,-100.59,UHF -2
720.59,-103.10,UHF -2
720.61,-104.00,UHF -2
720.63,-103.09,UHF -2
720.65,-100.82,UHF -2
720.67,-99.36,UHF -2
720.70,-108.03,UHF -2
720.72,-102.86,UHF -2
720.74,-104.09,UHF -2
720.76,-103.55,UHF -2
720.78,-105.97,UHF -2
720.80,-104.44,UHF -2
720.83,-102.34,UHF -2
720.85,-107.26,UHF -2
720.87,-102.47,UHF -2
720.89,-104.68,UHF -2
720.91,-105.15,UHF -2
720.93,-107.71,UHF -2
720.96,-102.65,UHF -2
720.98,-101.41,UHF -2
721.00,-103.27,UHF -2
721.02,-103.16,UHF -2
721.04,-103.48,UHF -2
721.07,-102.19,UHF -2
721.09,-100.10,UHF -2
721.11,-101.97,UHF -2
721.13,-103.57,UHF -2
721.15,-105.66,UHF -2
721.17,-99.09,UHF -2
721.20,-108.39,UHF -2
721.22,-103.57,UHF -2
721.24,-96.66,UHF -2
721.26,-99.86,UHF -2
721.28,-103.23,UHF -2
721.30,-110.60,UHF -2
721.33,-100.08,UHF -2
721.35,-96.94,UHF -2
721.37,-105.70,UHF -2
721.39,-105.26,UHF -2
721.41,-98.77,UHF -2
721.43,-104.75,UHF -2
721.46,-101.19,UHF -2
721.48,-102.49,UHF -2
721.50,-103.24,UHF -2
721.52,-103.54,UHF -2
721.54,-102.63,UHF -2
721.57,-107.41,UHF -2
721.59,-99.36,UHF -2
721.61,-106.57,UHF -2
721.63,-110.06,UHF -2
721.65,-99.97,UHF -2
721.67,-100.68,UHF -2
721.70,-104.76,UHF -2
721.72,-101.41,UHF -2
721.74,-102.34,UHF -2
721.76,-105.58,UHF -2
721.78,-105.60,UHF -2
721.80,-93.50,UHF -2
721.83,-98.00,UHF -2
721.85,-101.74,UHF -2
721.87,-101.41,UHF -2
721.89,-104.86,UHF -2
721.91,-103.40,UHF -2
721.93,-106.59,UHF -2
721.96,-104.21,UHF -2
721.98,-102.98,UHF -2
722.00,-104.00,UHF -2
722.02,-100.42,UHF -2
722.04,-104.65,UHF -2
722.07,-99.58,UHF -2
722.09,-102.12,UHF -2
722.11,-104.13,UHF -2
722.13,-101.30,UHF -2
722.15,-103.48,UHF -2
722.17,-99.15,UHF -2
722.20,-99.78,UHF -2
722.22,-104.49,UHF -2
722.24,-106.08,UHF -2
722.26,-108.09,UHF -2
722.28,-101.25,UHF -2
722.30,-100.60,UHF -2
722.33,-102.68,UHF -2
722.35,-102.02,UHF -2
722.37,-104.10,UHF -2
722.39,-103.24,UHF -2
722.41,-109.29,UHF -2
722.43,-103.39,UHF -2
722.46,-103.54,UHF -2
722.48,-102.33,UHF -2
722.50,-99.49,UHF -2
722.52,-103.04,UHF -2
722.54,-103.88,UHF -2
722.57,-103.51,UHF -2
722.59,-99.61,UHF -2
722.61,-99.40,UHF -2
722.63,-99.99,UHF -2
722.65,-100.75,UHF -2
722.67,-101.36,UHF -2
722.70,-98.57,UHF -2
722.72,-103.25,UHF -2
722.74,-105.89,UHF -2
722.76,-102.76,UHF -2
722.78,-98.39,UHF -2
722.80,-100.10,UHF -2
722.83,-104.33,UHF -2
722.85,-100.84,UHF -2
722.87,-98.10,UHF -2
722.89,-102.02,UHF -2
722.91,-103.56,UHF -2
722.93,-102.00,UHF -2
722.96,-97.83,UHF -2
722.98,-102.82,UHF -2
723.00,-100.74,UHF -2
723.02,-101.33,UHF -2
723.04,-103.32,UHF -2
723.07,-100.69,UHF -2
723.09,-99.98,UHF -2
723.11,-98.26,UHF -2
723.13,-104.00,UHF -2
723.15,-96.28,UHF -2
723.17,-101.91,UHF -2
723.20,-105.28,UHF -2
723.22,-103.58,UHF -2
723.24,-108.37,UHF -2
723.26,-102.02,UHF -2
723.28,-104.30,UHF -2
723.30,-101.75,UHF -2
723.33,-105.08,UHF -2
723.35,-108.43,UHF -2
723.37,-103.66,UHF -2
723.39,-99.32,UHF -2
723.41,-104.96,UHF -2
723.43,-104.48,UHF -2
723.46,-106.08,UHF -2
723.48,-105.39,UHF -2
723.50,-101.74,UHF -2
723.52,-105.09,UHF -2
723.54,-106.32,UHF -2
723.57,-103.01,UHF -2
723.59,-98.84,UHF -2
723.61,-103.77,UHF -2
723.63,-100.46,UHF -2
723.65,-103.86,UHF -2
723.67,-103.71,UHF -2
723.70,-106.32,UHF -2
723.72,-105.62,UHF -2
723.74,-98.42,UHF -2
723.76,-104.59,UHF -2
723.78,-105.17,UHF -2
723.80,-101.39,UHF -2
723.83,-101.06,UHF -2
723.85,-101.09,UHF -2
723.87,-100.59,UHF -2
723.89,-103.23,UHF -2
723.91,-104.15,UHF -2
723.93,-106.82,UHF -2
723.96,-104.68,UHF -2
723.98,-104.11,UHF -2
724.00,-103.98,UHF -2
724.02,-106.93,UHF -2
724.04,-103.92,UHF -2
724.07,-102.35,UHF -2
724.09,-103.11,UHF -2
724.11,-106.52,UHF -2
724.13,-103.11,UHF -2
724.15,-105.79,UHF -2
724.17,-103.51,UHF -2
724.20,-105.47,UHF -2
724.22,-97.24,UHF -2
724.24,-104.78,UHF -2
724.26,-104.85,UHF -2
724.28,-112.17,UHF -2
724.30,-100.40,UHF -2
724.33,-97.66,UHF -2
724.35,-101.25,UHF -2
724.37,-102.03,UHF -2
724.39,-104.38,UHF -2
724.41,-103.14,UHF -2
724.43,-98.09,UHF -2
724.46,-104.40,UHF -2
724.48,-102.94,UHF -2
724.50,-110.19,UHF -2
724.52,-102.20,UHF -2
724.54,-105.45,UHF -2
724.57,-106.20,UHF -2
724.59,-109.55,UHF -2
724.61,-106.09,UHF -2
724.63,-100.43,UHF -2
724.65,-104.23,UHF -2
724.67,-106.72,UHF -2
724.70,-106.04,UHF -2
724.72,-100.43,UHF -2
724.74,-99.75,UHF -2
724.76,-100.70,UHF -2
724.78,-104.61,UHF -2
724.80,-105.00,UHF -2
724.83,-102.75,UHF -2
724.85,-105.58,UHF -2
724.87,-107.08,UHF -2
724.89,-106.29,UHF -2
724.91,-103.89,UHF -2
724.93,-98.99,UHF -2
724.96,-106.35,UHF -2
724.98,-100.59,UHF -2
725.00,-101.63,UHF -2
725.02,-101.19,UHF -2
725.04,-101.55,UHF -2
725.07,-101.49,UHF -2
725.09,-104.12,UHF -2
725.11,-104.40,UHF -2
725.13,-103.32,UHF -2
725.15,-98.48,UHF -2
725.17,-101.86,UHF -2
725.20,-104.45,UHF -2
725.22,-109.88,UHF -2
725.24,-99.06,UHF -2
725.26,-103.86,UHF -2
725.28,-103.44,UHF -2
725.30,-104.94,UHF -2
725.33,-107.36,UHF -2
725.35,-101.82,UHF -2
725.37,-101.78,UHF -2
725.39,-99.92,UHF -2
725.41,-101.05,UHF -2
725.43,-102.76,UHF -2
725.46,-101.20,UHF -2
725.48,-98.02,UHF -2
725.50,-100.01,UHF -2
725.52,-100.87,UHF -2
725.54,-97.82,UHF -2
725.57,-95.26,UHF -2
725.59,-96.71,UHF -2
725.61,-97.81,UHF -2
725.63,-96.27,UHF -2
725.65,-99.17,UHF -2
725.67,-95.90,UHF -2
725.70,-99.02,UHF -2
725.72,-98.13,UHF -2
725.74,-98.04,UHF -2
725.76,-98.02,UHF -2
725.78,-100.61,UHF -2
725.80,-105.46,UHF -2
725.83,-97.94,UHF -2
725.85,-102.32,UHF -2
725.87,-102.00,UHF -2
725.89,-95.99,UHF -2
725.91,-102.45,UHF -2
725.93,-103.13,UHF -2
725.96,-96.42,UHF -2
725.98,-104.69,UHF -2
726.00,-101.54,UHF -2
726.02,-104.77,UHF -2
726.04,-101.12,UHF -2
726.07,-97.60,UHF -2
726.09,-106.73,UHF -2
726.11,-105.15,UHF -2
726.13,-103.89,UHF -2
726.15,-107.92,UHF -2
726.17,-100.49,UHF -2
726.20,-106.84,UHF -2
726.22,-104.16,UHF -2
726.24,-100.89,UHF -2
726.26,-103.97,UHF -2
726.28,-102.86,UHF -2
726.30,-104.93,UHF -2
726.33,-102.12,UHF -2
726.35,-101.79,UHF -2
726.37,-100.08,UHF -2
726.39,-102.37,UHF -2
726.41,-101.14,UHF -2
726.43,-105.46,UHF -2
726.46,-107.56,UHF -2
726.48,-100.36,UHF -2
726.50,-105.52,UHF -2
726.52,-103.51,UHF -2
726.54,-103.58,UHF -2
726.57,-102.72,UHF -2
726.59,-98.92,UHF -2
726.61,-103.30,UHF -2
726.63,-102.99,UHF -2
726.65,-104.16,UHF -2
726.67,-107.24,UHF -2
726.70,-105.53,UHF -2
726.72,-101.12,UHF -2
726.74,-104.84,UHF -2
726.76,-102.84,UHF -2
726.78,-106.38,UHF -2
726.80,-104.94,UHF -2
726.83,-102.47,UHF -2
726.85,-99.62,UHF -2
726.87,-102.42,UHF -2
726.89,-101.54,UHF -2
726.91,-109.12,UHF -2
726.93,-102.89,UHF -2
726.96,-106.49,UHF -2
726.98,-101.32,UHF -2
727.00,-106.95,UHF -2
727.02,-104.51,UHF -2
727.04,-98.35,UHF -2
727.07,-98.08,UHF -2
727.09,-106.09,UHF -2
727.11,-100.28,UHF -2
727.13,-105.80,UHF -2
727.15,-102.76,UHF -2
727.17,-106.78,UHF -2
727.20,-109.57,UHF -2
727.22,-101.98,UHF -2
727.24,-105.78,UHF -2
727.26,-106.36,UHF -2
727.28,-102.06,UHF -2
727.30,-99.16,UHF -2
727.33,-100.86,UHF -2
727.35,-100.60,UHF -2
727.37,-104.38,UHF -2
727.39,-96.17,UHF -2
727.41,-98.04,UHF -2
727.43,-108.50,UHF -2
727.46,-99.65,UHF -2
727.48,-97.29,UHF -2
727.50,-97.00,UHF -2
727.52,-98.05,UHF -2
727.54,-100.38,UHF -2
727.57,-108.63,UHF -2
727.59,-107.33,UHF -2
727.61,-105.36,UHF -2
727.63,-103.66,UHF -2
727.65,-100.23,UHF -2
727.67,-107.04,UHF -2
727.70,-104.53,UHF -2
727.72,-109.83,UHF -2
727.74,-99.72,UHF -2
727.76,-103.00,UHF -2
727.78,-105.37,UHF -2
727.80,-101.68,UHF -2
727.83,-100.41,UHF -2
727.85,-102.36,UHF -2
727.87,-107.43,UHF -2
727.89,-100.01,UHF -2
727.91,-100.54,UHF -2
727.93,-99.10,UHF -2
727.96,-104.23,UHF -2
727.98,-106.73,UHF -2
728.00,-104.31,UHF -2
728.02,-100.76,UHF -2
728.04,-101.95,UHF -2
728.07,-100.18,UHF -2
728.09,-105.29,UHF -2
728.11,-105.82,UHF -2
728.13,-101.77,UHF -2
728.15,-104.34,UHF -2
728.17,-102.74,UHF -2
728.20,-99.82,UHF -2
728.22,-102.54,UHF -2
728.24,-99.59,UHF -2
728.26,-100.63,UHF -2
728.28,-102.11,UHF -2
728.30,-97.72,UHF -2
728.33,-101.38,UHF -2
728.35,-104.46,UHF -2
728.37,-103.57,UHF -2
728.39,-98.06,UHF -2
728.41,-97.70,UHF -2
728.43,-103.30,UHF -2
728.46,-96.38,UHF -2
728.48,-100.78,UHF -2
728.50,-99.77,UHF -2
728.52,-100.06,UHF -2
728.54,-101.46,UHF -2
728.57,-100.84,UHF -2
728.59,-98.57,UHF -2
728.61,-102.74,UHF -2
728.63,-102.05,UHF -2
728.65,-105.55,UHF -2
728.67,-102.12,UHF -2
728.70,-99.77,UHF -2
728.72,-100.15,UHF -2
728.74,-102.24,UHF -2
728.76,-102.65,UHF -2
728.78,-103.82,UHF -2
728.80,-100.43,UHF -2
728.83,-104.82,UHF -2
728.85,-104.51,UHF -2
728.87,-100.20,UHF -2
728.89,-102.37,UHF -2
728.91,-107.00,UHF -2
728.93,-106.00,UHF -2
728.96,-103.77,UHF -2
728.98,-106.48,UHF -2
729.00,-101.04,UHF -2
729.02,-107.90,UHF -2
729.04,-104.09,UHF -2
729.07,-100.60,UHF -2
729.09,-101.07,UHF -2
729.11,-100.12,UHF -2
729.13,-101.94,UHF -2
729.15,-99.49,UHF -2
729.17,-100.64,UHF -2
729.20,-96.85,UHF -2
729.22,-100.33,UHF -2
729.24,-105.33,UHF -2
729.26,-103.16,UHF -2
729.28,-108.08,UHF -2
729.30,-109.76,UHF -2
729.33,-103.79,UHF -2
729.35,-102.48,UHF -2
729.37,-102.35,UHF -2
729.39,-107.98,UHF -2
729.41,-104.44,UHF -2
729.43,-95.53,UHF -2
729.46,-104.34,UHF -2
729.48,-100.98,UHF -2
729.50,-96.65,UHF -2
729.52,-101.29,UHF -2
729.54,-98.77,UHF -2
729.57,-109.00,UHF -2
729.59,-102.84,UHF -2
729.61,-99.02,UHF -2
729.63,-99.77,UHF -2
729.65,-100.12,UHF -2
729.67,-95.84,UHF -2
729.70,-99.25,UHF -2
729.72,-110.41,UHF -2
729.74,-108.97,UHF -2
729.76,-102.85,UHF -2
729.78,-104.96,UHF -2
729.80,-101.97,UHF -2
729.83,-97.40,UHF -2
729.85,-97.86,UHF -2
729.87,-99.30,UHF -2
729.89,-104.72,UHF -2
729.91,-102.37,UHF -2
729.93,-97.57,UHF -2
729.96,-102.15,UHF -2
729.98,-101.25,UHF -2
730.00,-99.40,UHF -2
730.00,-98.43,UHF -2
730.02,-98.10,UHF -2
730.04,-97.90,UHF -2
730.07,-104.71,UHF -2
730.09,-95.75,UHF -2
730.11,-100.13,UHF -2
730.13,-101.10,UHF -2
730.15,-101.57,UHF -2
730.17,-102.97,UHF -2
730.20,-105.08,UHF -2
730.22,-97.76,UHF -2
730.24,-101.27,UHF -2
730.26,-100.82,UHF -2
730.28,-102.58,UHF -2
730.30,-103.64,UHF -2
730.33,-101.27,UHF -2
730.35,-103.64,UHF -2
730.37,-101.55,UHF -2
730.39,-97.91,UHF -2
730.41,-98.79,UHF -2
730.43,-99.22,UHF -2
730.46,-99.10,UHF -2
730.48,-103.23,UHF -2
730.50,-104.74,UHF -2
730.52,-106.77,UHF -2
730.54,-98.18,UHF -2
730.57,-98.56,UHF -2
730.59,-96.45,UHF -2
730.61,-104.76,UHF -2
730.63,-98.20,UHF -2
730.65,-100.54,UHF -2
730.67,-100.90,UHF -2
730.70,-99.24,UHF -2
730.72,-100.18,UHF -2
730.74,-101.64,UHF -2
730.76,-98.99,UHF -2
730.78,-101.98,UHF -2
730.80,-103.48,UHF -2
730.83,-102.16,UHF -2
730.85,-100.12,UHF -2
730.87,-95.92,UHF -2
730.89,-102.51,UHF -2
730.91,-101.64,UHF -2
730.93,-102.67,UHF -2
730.96,-99.83,UHF -2
730.98,-103.05,UHF -2
731.00,-103.01,UHF -2
731.02,-99.57,UHF -2
731.04,-100.12,UHF -2
731.07,-102.62,UHF -2
731.09,-104.58,UHF -2
731.11,-98.20,UHF -2
731.13,-101.55,UHF -2
731.15,-102.52,UHF -2
731.17,-104.57,UHF -2
731.20,-93.30,UHF -2
731.22,-94.38,UHF -2
731.24,-97.31,UHF -2
731.26,-97.57,UHF -2
731.28,-95.09,UHF -2
731.30,-99.06,UHF -2
731.33,-98.61,UHF -2
731.35,-99.99,UHF -2
731.37,-93.63,UHF -2
731.39,-102.35,UHF -2
731.41,-101.79,UHF -2
731.43,-95.27,UHF -2
731.46,-96.41,UHF -2
731.48,-96.17,UHF -2
731.50,-99.56,UHF -2
731.52,-107.69,UHF -2
731.54,-97.82,UHF -2
731.57,-105.19,UHF -2
731.59,-100.87,UHF -2
731.61,-105.97,UHF -2
731.63,-100.16,UHF -2
731.65,-98.94,UHF -2
731.67,-98.09,UHF -2
731.70,-102.16,UHF -2
731.72,-97.45,UHF -2
731.74,-100.42,UHF -2
731.76,-104.02,UHF -2
731.78,-103.53,UHF -2
731.80,-101.27,UHF -2
731.83,-102.68,UHF -2
731.85,-107.83,UHF -2
731.87,-97.04,UHF -2
731.89,-100.08,UHF -2
731.91,-95.98,UHF -2
731.93,-102.39,UHF -2
731.96,-98.94,UHF -2
731.98,-99.84,UHF -2
732.00,-97.65,UHF -2
732.02,-98.72,UHF -2
732.04,-100.60,UHF -2
732.07,-95.11,UHF -2
732.09,-103.45,UHF -2
732.11,-94.57,UHF -2
732.13,-97.70,UHF -2
732.15,-98.91,UHF -2
732.17,-97.77,UHF -2
732.20,-99.92,UHF -2
732.22,-97.04,UHF -2
732.24,-99.66,UHF -2
732.26,-100.86,UHF -2
732.28,-100.33,UHF -2
732.30,-99.56,UHF -2
732.33,-96.17,UHF -2
732.35,-102.05,UHF -2
732.37,-99.20,UHF -2
732.39,-98.24,UHF -2
732.41,-101.54,UHF -2
732.43,-104.47,UHF -2
732.46,-99.29,UHF -2
732.48,-101.59,UHF -2
732.50,-99.51,UHF -2
732.52,-101.14,UHF -2
732.54,-98.86,UHF -2
732.57,-100.60,UHF -2
732.59,-99.09,UHF -2
732.61,-98.81,UHF -2
732.63,-100.90,UHF -2
732.65,-99.60,UHF -2
732.67,-104.50,UHF -2
732.70,-99.73,UHF -2
732.72,-101.56,UHF -2
732.74,-104.08,UHF -2
732.76,-97.57,UHF -2
732.78,-101.17,UHF -2
732.80,-102.57,UHF -2
732.83,-96.42,UHF -2
732.85,-97.38,UHF -2
732.87,-100.08,UHF -2
732.89,-101.20,UHF -2
732.91,-97.08,UHF -2
732.93,-99.68,UHF -2
732.96,-104.17,UHF -2
732.98,-103.68,UHF -2
733.00,-103.25,UHF -2
