Frequency (MHz),Level (dBm),Band Name
212.13,-98.67,High VHF+216
212.15,-97.21,High VHF+216
212.17,-97.64,High VHF+216
212.20,-95.14,High VHF+216
212.22,-99.95,High VHF+216
212.24,-98.26,High VHF+216
212.26,-98.81,High VHF+216
212.28,-97.48,High VHF+216
212.30,-102.57,High VHF+216
212.33,-98.60,High VHF+216
212.35,-101.69,High VHF+216
212.37,-104.28,High VHF+216
212.39,-100.20,High VHF+216
212.41,-95.41,High VHF+216
212.43,-99.24,High VHF+216
212.46,-99.78,High VHF+216
212.48,-96.40,High VHF+216
212.50,-96.12,High VHF+216
212.52,-97.48,High VHF+216
212.54,-92.89,High VHF+216
212.57,-101.06,High VHF+216
212.59,-98.61,High VHF+216
212.61,-93.61,High VHF+216
212.63,-99.43,High VHF+216
212.65,-94.45,High VHF+216
212.67,-97.74,High VHF+216
212.70,-98.30,High VHF+216
212.72,-102.13,High VHF+216
212.74,-91.21,High VHF+216
212.76,-103.28,High VHF+216
212.78,-97.40,High VHF+216
212.80,-96.75,High VHF+216
212.83,-95.47,High VHF+216
212.85,-96.04,High VHF+216
212.87,-98.94,High VHF+216
212.89,-95.06,High VHF+216
212.91,-94.79,High VHF+216
212.93,-93.12,High VHF+216
212.96,-94.15,High VHF+216
212.98,-95.04,High VHF+216
213.00,-95.04,High VHF+216
213.02,-96.63,High VHF+216
213.04,-94.08,High VHF+216
213.07,-96.20,High VHF+216
213.09,-93.69,High VHF+216
213.11,-93.01,High VHF+216
213.13,-94.46,High VHF+216
213.15,-93.53,High VHF+216
213.17,-95.00,High VHF+216
213.20,-96.50,High VHF+216
213.22,-98.71,High VHF+216
213.24,-97.49,High VHF+216
213.26,-99.64,High VHF+216
213.28,-97.79,High VHF+216
213.30,-96.47,High VHF+216
213.33,-95.93,High VHF+216
213.35,-101.92,High VHF+216
213.37,-105.19,High VHF+216
213.39,-101.14,High VHF+216
213.41,-96.73,High VHF+216
213.43,-98.53,High VHF+216
213.46,-99.89,High VHF+216
213.48,-99.37,High VHF+216
213.50,-101.11,High VHF+216
213.52,-99.60,High VHF+216
213.54,-102.18,High VHF+216
213.57,-100.05,High VHF+216
213.59,-98.80,High VHF+216
213.61,-99.86,High VHF+216
213.63,-101.62,High VHF+216
213.65,-98.80,High VHF+216
213.67,-99.98,High VHF+216
213.70,-99.68,High VHF+216
213.72,-105.93,High VHF+216
213.74,-99.74,High VHF+216
213.76,-97.90,High VHF+216
213.78,-99.33,High VHF+216
213.80,-97.03,High VHF+216
213.83,-98.81,High VHF+216
213.85,-99.91,High VHF+216
213.87,-100.44,High VHF+216
213.89,-97.00,High VHF+216
213.91,-100.43,High VHF+216
213.93,-95.39,High VHF+216
213.96,-100.07,High VHF+216
213.98,-95.83,High VHF+216
214.00,-97.87,High VHF+216
214.02,-104.33,High VHF+216
214.04,-102.86,High VHF+216
214.07,-107.06,High VHF+216
214.09,-100.15,High VHF+216
214.11,-98.39,High VHF+216
214.13,-101.46,High VHF+216
214.15,-100.88,High VHF+216
214.17,-95.56,High VHF+216
214.20,-99.71,High VHF+216
214.22,-93.20,High VHF+216
214.24,-96.67,High VHF+216
214.26,-93.93,High VHF+216
214.28,-97.60,High VHF+216
214.30,-99.02,High VHF+216
214.33,-97.75,High VHF+216
214.35,-98.08,High VHF+216
214.37,-101.31,High VHF+216
214.39,-94.91,High VHF+216
214.41,-99.24,High VHF+216
214.43,-90.54,High VHF+216
214.46,-94.19,High VHF+216
214.48,-95.29,High VHF+216
214.50,-97.06,High VHF+216
214.52,-95.10,High VHF+216
214.54,-92.06,High VHF+216
214.57,-93.64,High VHF+216
214.59,-95.70,High VHF+216
214.61,-97.76,High VHF+216
214.63,-95.53,High VHF+216
214.65,-98.84,High VHF+216
214.67,-96.00,High VHF+216
214.70,-95.48,High VHF+216
214.72,-96.50,High VHF+216
214.74,-92.51,High VHF+216
214.76,-97.49,High VHF+216
214.78,-96.67,High VHF+216
214.80,-93.19,High VHF+216
214.83,-98.02,High VHF+216
214.85,-96.50,High VHF+216
214.87,-94.75,High VHF+216
214.89,-98.52,High VHF+216
214.91,-94.65,High VHF+216
214.93,-100.45,High VHF+216
214.96,-95.33,High VHF+216
214.98,-93.76,High VHF+216
215.00,-97.44,High VHF+216
215.02,-107.28,High VHF+216
215.04,-96.03,High VHF+216
215.07,-103.34,High VHF+216
215.09,-97.96,High VHF+216
215.11,-97.64,High VHF+216
215.13,-95.99,High VHF+216
215.15,-101.72,High VHF+216
215.17,-103.64,High VHF+216
215.20,-98.23,High VHF+216
215.22,-101.17,High VHF+216
215.24,-99.96,High VHF+216
215.26,-91.16,High VHF+216
215.28,-102.97,High VHF+216
215.30,-98.70,High VHF+216
215.33,-97.21,High VHF+216
215.35,-100.87,High VHF+216
215.37,-96.70,High VHF+216
215.39,-99.03,High VHF+216
215.41,-99.29,High VHF+216
215.43,-100.68,High VHF+216
215.46,-99.76,High VHF+216
215.48,-99.00,High VHF+216
215.50,-99.30,High VHF+216
215.52,-102.17,High VHF+216
215.54,-104.30,High VHF+216
215.57,-99.56,High VHF+216
215.59,-103.06,High VHF+216
215.61,-96.60,High VHF+216
215.63,-102.03,High VHF+216
215.65,-99.82,High VHF+216
215.67,-96.55,High VHF+216
215.70,-95.38,High VHF+216
215.72,-98.68,High VHF+216
215.74,-99.27,High VHF+216
215.76,-96.03,High VHF+216
215.78,-97.83,High VHF+216
215.80,-97.98,High VHF+216
215.83,-98.51,High VHF+216
215.85,-97.72,High VHF+216
215.87,-101.19,High VHF+216
215.89,-94.56,High VHF+216
215.91,-96.68,High VHF+216
215.93,-100.97,High VHF+216
215.96,-102.88,High VHF+216
215.98,-99.57,High VHF+216
216.00,-97.34,High VHF+216
216.02,-98.48,High VHF+216
216.04,-94.77,High VHF+216
216.07,-100.06,High VHF+216
216.09,-99.47,High VHF+216
216.11,-98.17,High VHF+216
216.13,-96.03,High VHF+216
216.15,-97.75,High VHF+216
216.17,-103.44,High VHF+216
216.20,-97.15,High VHF+216
216.22,-94.01,High VHF+216
216.24,-100.21,High VHF+216
216.26,-95.09,High VHF+216
216.28,-99.24,High VHF+216
216.30,-102.34,High VHF+216
216.33,-100.60,High VHF+216
216.35,-99.09,High VHF+216
216.37,-98.30,High VHF+216
216.39,-102.48,High VHF+216
216.41,-97.68,High VHF+216
216.43,-96.64,High VHF+216
216.46,-95.85,High VHF+216
216.48,-103.21,High VHF+216
216.50,-99.70,High VHF+216
216.52,-100.33,High VHF+216
216.54,-98.32,High VHF+216
216.57,-95.24,High VHF+216
216.59,-104.50,High VHF+216
216.61,-99.78,High VHF+216
216.63,-100.72,High VHF+216
216.65,-99.77,High VHF+216
216.67,-102.60,High VHF+216
216.70,-101.03,High VHF+216
216.72,-103.72,High VHF+216
216.74,-101.06,High VHF+216
216.76,-100.55,High VHF+216
216.78,-100.43,High VHF+216
216.80,-96.26,High VHF+216
216.83,-98.39,High VHF+216
216.85,-100.03,High VHF+216
216.87,-103.58,High VHF+216
216.89,-99.28,High VHF+216
216.91,-98.83,High VHF+216
216.93,-98.18,High VHF+216
216.96,-97.81,High VHF+216
216.98,-98.43,High VHF+216
217.00,-99.11,High VHF+216
217.02,-102.82,High VHF+216
217.04,-102.75,High VHF+216
217.07,-100.37,High VHF+216
217.09,-106.86,High VHF+216
217.11,-104.84,High VHF+216
217.13,-99.28,High VHF+216
217.15,-101.54,High VHF+216
217.17,-99.11,High VHF+216
217.20,-101.60,High VHF+216
217.22,-94.48,High VHF+216
217.24,-98.86,High VHF+216
217.26,-100.34,High VHF+216
217.28,-99.68,High VHF+216
217.30,-104.82,High VHF+216
217.33,-105.29,High VHF+216
217.35,-105.05,High VHF+216
217.37,-98.48,High VHF+216
217.39,-98.74,High VHF+216
217.41,-104.53,High VHF+216
217.43,-97.58,High VHF+216
217.46,-98.57,High VHF+216
217.48,-97.17,High VHF+216
217.50,-97.94,High VHF+216
217.52,-101.21,High VHF+216
217.54,-100.07,High VHF+216
217.57,-102.08,High VHF+216
217.59,-98.00,High VHF+216
217.61,-99.82,High VHF+216
217.63,-97.66,High VHF+216
217.65,-100.61,High VHF+216
217.67,-103.29,High VHF+216
217.70,-105.35,High VHF+216
217.72,-106.17,High VHF+216
217.74,-102.73,High VHF+216
217.76,-103.13,High VHF+216
217.78,-100.68,High VHF+216
217.80,-101.95,High VHF+216
217.83,-106.02,High VHF+216
217.85,-100.88,High VHF+216
217.87,-99.83,High VHF+216
217.89,-94.60,High VHF+216
217.91,-96.61,High VHF+216
217.93,-97.41,High VHF+216
217.96,-100.43,High VHF+216
217.98,-102.34,High VHF+216
218.00,-99.61,High VHF+216
218.02,-99.14,High VHF+216
218.04,-105.06,High VHF+216
218.07,-102.80,High VHF+216
218.09,-101.34,High VHF+216
218.11,-105.50,High VHF+216
218.13,-101.80,High VHF+216
218.15,-102.04,High VHF+216
218.17,-102.06,High VHF+216
218.20,-103.74,High VHF+216
218.22,-107.66,High VHF+216
218.24,-101.70,High VHF+216
218.26,-103.25,High VHF+216
218.28,-102.15,High VHF+216
218.30,-99.24,High VHF+216
218.33,-102.40,High VHF+216
218.35,-103.43,High VHF+216
218.37,-98.96,High VHF+216
218.39,-99.61,High VHF+216
218.41,-100.63,High VHF+216
218.43,-101.43,High VHF+216
218.46,-107.08,High VHF+216
218.48,-97.31,High VHF+216
218.50,-102.84,High VHF+216
218.52,-99.56,High VHF+216
218.54,-98.78,High VHF+216
218.57,-99.07,High VHF+216
218.59,-100.82,High VHF+216
218.61,-104.55,High VHF+216
218.63,-99.66,High VHF+216
218.65,-102.62,High VHF+216
218.67,-103.09,High VHF+216
218.70,-103.38,High VHF+216
218.72,-103.68,High VHF+216
218.74,-99.17,High VHF+216
218.76,-101.53,High VHF+216
218.78,-106.36,High VHF+216
218.80,-102.13,High VHF+216
218.83,-99.66,High VHF+216
218.85,-109.84,High VHF+216
218.87,-104.62,High VHF+216
218.89,-102.61,High VHF+216
218.91,-98.75,High VHF+216
218.93,-98.32,High VHF+216
218.96,-103.32,High VHF+216
218.98,-97.89,High VHF+216
219.00,-101.78,High VHF+216
219.02,-101.30,High VHF+216
219.04,-104.64,High VHF+216
219.07,-109.38,High VHF+216
219.09,-100.20,High VHF+216
219.11,-102.28,High VHF+216
219.13,-99.53,High VHF+216
219.15,-99.89,High VHF+216
219.17,-103.66,High VHF+216
219.20,-110.81,High VHF+216
219.22,-103.86,High VHF+216
219.24,-105.05,High VHF+216
219.26,-105.11,High VHF+216
219.28,-103.52,High VHF+216
219.30,-102.11,High VHF+216
219.33,-99.92,High VHF+216
219.35,-106.70,High VHF+216
219.37,-101.54,High VHF+216
219.39,-103.58,High VHF+216
219.41,-104.37,High VHF+216
219.43,-97.33,High VHF+216
219.46,-101.35,High VHF+216
219.48,-97.91,High VHF+216
219.50,-104.93,High VHF+216
219.52,-97.44,High VHF+216
219.54,-100.47,High VHF+216
219.57,-100.15,High VHF+216
219.59,-101.27,High VHF+216
219.61,-107.67,High VHF+216
219.63,-92.49,High VHF+216
219.65,-98.62,High VHF+216
219.67,-102.68,High VHF+216
219.70,-101.62,High VHF+216
219.72,-96.92,High VHF+216
219.74,-102.02,High VHF+216
219.76,-95.76,High VHF+216
219.78,-99.37,High VHF+216
219.80,-107.88,High VHF+216
219.83,-108.54,High VHF+216
219.85,-99.88,High VHF+216
219.87,-99.31,High VHF+216
219.89,-102.38,High VHF+216
219.91,-101.41,High VHF+216
219.93,-100.12,High VHF+216
219.96,-102.94,High VHF+216
219.98,-99.46,High VHF+216
220.00,-98.63,High VHF+216
400.00,-105.89,UHF -1
400.04,-100.31,UHF -1
400.09,-102.85,UHF -1
400.13,-100.80,UHF -1
400.17,-103.28,UHF -1
400.22,-100.07,UHF -1
400.26,-105.63,UHF -1
400.30,-101.82,UHF -1
400.35,-103.71,UHF -1
400.39,-103.23,UHF -1
400.43,-98.14,UHF -1
400.48,-103.02,UHF -1
400.52,-106.60,UHF -1
400.57,-103.95,UHF -1
400.61,-104.17,UHF -1
400.65,-102.29,UHF -1
400.70,-102.73,UHF -1
400.74,-99.14,UHF -1
400.78,-103.34,UHF -1
400.83,-104.54,UHF -1
400.87,-104.69,UHF -1
400.91,-104.51,UHF -1
400.96,-102.36,UHF -1
401.00,-104.56,UHF -1
401.04,-103.57,UHF -1
401.09,-101.24,UHF -1
401.13,-102.42,UHF -1
401.17,-101.37,UHF -1
401.22,-101.73,UHF -1
401.26,-104.11,UHF -1
401.30,-105.32,UHF -1
401.35,-105.86,UHF -1
401.39,-101.29,UHF -1
401.43,-106.08,UHF -1
401.48,-102.92,UHF -1
401.52,-102.02,UHF -1
401.57,-101.16,UHF -1
401.61,-107.14,UHF -1
401.65,-101.21,UHF -1
401.70,-101.37,UHF -1
401.74,-102.16,UHF -1
401.78,-101.01,UHF -1
401.83,-99.02,UHF -1
401.87,-104.22,UHF -1
401.91,-102.36,UHF -1
401.96,-102.82,UHF -1
402.00,-102.66,UHF -1
402.04,-96.19,UHF -1
402.09,-100.88,UHF -1
402.13,-102.10,UHF -1
402.17,-102.44,UHF -1
402.22,-104.26,UHF -1
402.26,-106.19,UHF -1
402.30,-104.55,UHF -1
402.35,-101.73,UHF -1
402.39,-100.31,UHF -1
402.43,-101.88,UHF -1
402.48,-98.94,UHF -1
402.52,-102.40,UHF -1
402.57,-101.04,UHF -1
402.61,-102.27,UHF -1
402.65,-104.46,UHF -1
402.70,-100.29,UHF -1
402.74,-102.56,UHF -1
402.78,-103.24,UHF -1
402.83,-100.80,UHF -1
402.87,-105.75,UHF -1
402.91,-101.34,UHF -1
402.96,-102.69,UHF -1
403.00,-100.77,UHF -1
403.04,-104.28,UHF -1
403.09,-101.20,UHF -1
403.13,-96.87,UHF -1
403.17,-104.06,UHF -1
403.22,-100.86,UHF -1
403.26,-101.47,UHF -1
403.30,-102.79,UHF -1
403.35,-102.18,UHF -1
403.39,-102.18,UHF -1
403.43,-99.50,UHF -1
403.48,-101.52,UHF -1
403.52,-102.62,UHF -1
403.57,-103.42,UHF -1
403.61,-106.98,UHF -1
403.65,-100.58,UHF -1
403.70,-105.81,UHF -1
403.74,-103.87,UHF -1
403.78,-104.77,UHF -1
403.83,-104.25,UHF -1
403.87,-109.24,UHF -1
403.91,-103.51,UHF -1
403.96,-103.96,UHF -1
404.00,-101.97,UHF -1
404.04,-101.44,UHF -1
404.09,-98.99,UHF -1
404.13,-105.73,UHF -1
404.17,-108.01,UHF -1
404.22,-105.02,UHF -1
404.26,-102.87,UHF -1
404.30,-102.70,UHF -1
404.35,-103.48,UHF -1
404.39,-106.02,UHF -1
404.43,-107.07,UHF -1
404.48,-103.75,UHF -1
404.52,-100.57,UHF -1
404.57,-105.98,UHF -1
404.61,-104.99,UHF -1
404.65,-101.28,UHF -1
404.70,-105.29,UHF -1
404.74,-100.97,UHF -1
404.78,-103.89,UHF -1
404.83,-102.42,UHF -1
404.87,-102.76,UHF -1
404.91,-99.88,UHF -1
404.96,-101.22,UHF -1
405.00,-102.46,UHF -1
405.04,-104.34,UHF -1
405.09,-101.36,UHF -1
405.13,-97.23,UHF -1
405.17,-104.97,UHF -1
405.22,-101.61,UHF -1
405.26,-103.25,UHF -1
405.30,-100.57,UHF -1
405.35,-101.35,UHF -1
405.39,-102.54,UHF -1
405.43,-105.06,UHF -1
405.48,-106.91,UHF -1
405.52,-105.34,UHF -1
405.57,-104.44,UHF -1
405.61,-107.06,UHF -1
405.65,-104.23,UHF -1
405.70,-105.19,UHF -1
405.74,-105.49,UHF -1
405.78,-99.34,UHF -1
405.83,-106.66,UHF -1
405.87,-101.59,UHF -1
405.91,-100.68,UHF -1
405.96,-101.55,UHF -1
406.00,-101.19,UHF -1
406.04,-99.84,UHF -1
406.09,-101.26,UHF -1
406.13,-105.93,UHF -1
406.17,-100.95,UHF -1
406.22,-100.06,UHF -1
406.26,-102.88,UHF -1
406.30,-101.18,UHF -1
406.35,-102.91,UHF -1
406.39,-99.93,UHF -1
406.43,-100.27,UHF -1
406.48,-103.92,UHF -1
406.52,-101.88,UHF -1
406.57,-101.12,UHF -1
406.61,-100.20,UHF -1
406.65,-98.92,UHF -1
406.70,-103.19,UHF -1
406.74,-100.25,UHF -1
406.78,-103.37,UHF -1
406.83,-105.57,UHF -1
406.87,-103.01,UHF -1
406.91,-102.23,UHF -1
406.96,-106.85,UHF -1
407.00,-104.73,UHF -1
407.04,-105.62,UHF -1
407.09,-105.68,UHF -1
407.13,-102.58,UHF -1
407.17,-101.90,UHF -1
407.22,-101.72,UHF -1
407.26,-104.17,UHF -1
407.30,-102.25,UHF -1
407.35,-101.33,UHF -1
407.39,-100.60,UHF -1
407.43,-104.35,UHF -1
407.48,-104.78,UHF -1
407.52,-103.61,UHF -1
407.57,-104.47,UHF -1
407.61,-103.97,UHF -1
407.65,-102.61,UHF -1
407.70,-101.37,UHF -1
407.74,-104.78,UHF -1
407.78,-102.99,UHF -1
407.83,-100.99,UHF -1
407.87,-105.30,UHF -1
407.91,-103.20,UHF -1
407.96,-103.72,UHF -1
408.00,-104.11,UHF -1
408.04,-99.04,UHF -1
408.09,-101.09,UHF -1
408.13,-105.31,UHF -1
408.17,-98.16,UHF -1
408.22,-103.16,UHF -1
408.26,-101.43,UHF -1
408.30,-103.88,UHF -1
408.35,-108.88,UHF -1
408.39,-101.47,UHF -1
408.43,-100.64,UHF -1
408.48,-102.81,UHF -1
408.52,-102.89,UHF -1
408.57,-101.42,UHF -1
408.61,-103.44,UHF -1
408.65,-98.63,UHF -1
408.70,-100.01,UHF -1
408.74,-102.70,UHF -1
408.78,-101.84,UHF -1
408.83,-101.91,UHF -1
408.87,-104.46,UHF -1
408.91,-102.99,UHF -1
408.96,-106.25,UHF -1
409.00,-98.23,UHF -1
409.04,-106.05,UHF -1
409.09,-100.70,UHF -1
409.13,-103.75,UHF -1
409.17,-104.13,UHF -1
409.22,-104.50,UHF -1
409.26,-104.20,UHF -1
409.30,-101.96,UHF -1
409.35,-102.74,UHF -1
409.39,-101.83,UHF -1
409.43,-103.76,UHF -1
409.48,-103.89,UHF -1
409.52,-103.37,UHF -1
409.57,-101.92,UHF -1
409.61,-102.98,UHF -1
409.65,-98.18,UHF -1
409.70,-101.53,UHF -1
409.74,-106.84,UHF -1
409.78,-102.93,UHF -1
409.83,-105.90,UHF -1
409.87,-106.34,UHF -1
409.91,-100.38,UHF -1
409.96,-102.64,UHF -1
410.00,-102.02,UHF -1
410.04,-105.53,UHF -1
410.09,-107.91,UHF -1
410.13,-99.79,UHF -1
410.17,-106.09,UHF -1
410.22,-103.41,UHF -1
410.26,-102.74,UHF -1
410.30,-104.91,UHF -1
410.35,-99.46,UHF -1
410.39,-103.65,UHF -1
410.43,-101.43,UHF -1
410.48,-99.73,UHF -1
410.52,-105.01,UHF -1
410.57,-105.21,UHF -1
410.61,-100.37,UHF -1
410.65,-106.60,UHF -1
410.70,-101.48,UHF -1
410.74,-104.15,UHF -1
410.78,-98.99,UHF -1
410.83,-100.37,UHF -1
410.87,-106.33,UHF -1
410.91,-102.05,UHF -1
410.96,-103.81,UHF -1
411.00,-100.49,UHF -1
411.04,-101.80,UHF -1
411.09,-100.37,UHF -1
411.13,-103.04,UHF -1
411.17,-102.00,UHF -1
411.22,-104.82,UHF -1
411.26,-103.80,UHF -1
411.30,-101.85,UHF -1
411.35,-103.65,UHF -1
411.39,-101.57,UHF -1
411.43,-106.21,UHF -1
411.48,-105.82,UHF -1
411.52,-99.44,UHF -1
411.57,-101.31,UHF -1
411.61,-103.41,UHF -1
411.65,-102.61,UHF -1
411.70,-105.28,UHF -1
411.74,-101.13,UHF -1
411.78,-100.88,UHF -1
411.83,-109.27,UHF -1
411.87,-103.00,UHF -1
411.91,-104.22,UHF -1
411.96,-104.84,UHF -1
412.00,-99.89,UHF -1
412.04,-103.49,UHF -1
412.09,-103.38,UHF -1
412.13,-101.18,UHF -1
412.17,-103.57,UHF -1
412.22,-105.76,UHF -1
412.26,-101.87,UHF -1
412.30,-103.30,UHF -1
412.35,-101.30,UHF -1
412.39,-102.93,UHF -1
412.43,-103.40,UHF -1
412.48,-105.95,UHF -1
412.52,-101.63,UHF -1
412.57,-106.35,UHF -1
412.61,-103.72,UHF -1
412.65,-102.94,UHF -1
412.70,-104.96,UHF -1
412.74,-103.95,UHF -1
412.78,-100.80,UHF -1
412.83,-109.70,UHF -1
412.87,-104.69,UHF -1
412.91,-104.70,UHF -1
412.96,-109.84,UHF -1
413.00,-102.20,UHF -1
413.04,-106.84,UHF -1
413.09,-103.39,UHF -1
413.13,-101.06,UHF -1
413.17,-104.90,UHF -1
413.22,-105.13,UHF -1
413.26,-101.51,UHF -1
413.30,-100.77,UHF -1
413.35,-106.04,UHF -1
413.39,-103.06,UHF -1
413.43,-106.97,UHF -1
413.48,-103.95,UHF -1
413.52,-102.28,UHF -1
413.57,-98.07,UHF -1
413.61,-102.15,UHF -1
413.65,-101.26,UHF -1
413.70,-103.60,UHF -1
413.74,-98.48,UHF -1
413.78,-101.70,UHF -1
413.83,-103.94,UHF -1
413.87,-99.96,UHF -1
413.91,-104.53,UHF -1
413.96,-105.23,UHF -1
414.00,-98.88,UHF -1
414.04,-104.54,UHF -1
414.09,-111.25,UHF -1
414.13,-107.94,UHF -1
414.17,-105.84,UHF -1
414.22,-106.47,UHF -1
414.26,-104.49,UHF -1
414.30,-109.20,UHF -1
414.35,-100.32,UHF -1
414.39,-104.83,UHF -1
414.43,-102.27,UHF -1
414.48,-106.71,UHF -1
414.52,-105.29,UHF -1
414.57,-103.70,UHF -1
414.61,-103.05,UHF -1
414.65,-103.01,UHF -1
414.70,-104.03,UHF -1
414.74,-102.99,UHF -1
414.78,-101.50,UHF -1
414.83,-100.48,UHF -1
414.87,-102.68,UHF -1
414.91,-106.16,UHF -1
414.96,-109.34,UHF -1
415.00,-104.63,UHF -1
415.04,-104.38,UHF -1
415.09,-105.74,UHF -1
415.13,-101.59,UHF -1
415.17,-102.96,UHF -1
415.22,-104.79,UHF -1
415.26,-101.67,UHF -1
415.30,-103.91,UHF -1
415.35,-101.20,UHF -1
415.39,-98.20,UHF -1
415.43,-100.64,UHF -1
415.48,-102.00,UHF -1
415.52,-102.68,UHF -1
415.57,-103.84,UHF -1
415.61,-99.17,UHF -1
415.65,-107.30,UHF -1
415.70,-104.22,UHF -1
415.74,-102.71,UHF -1
415.78,-103.57,UHF -1
415.83,-99.99,UHF -1
415.87,-103.25,UHF -1
415.91,-105.25,UHF -1
415.96,-103.30,UHF -1
416.00,-104.69,UHF -1
416.04,-99.47,UHF -1
416.09,-99.96,UHF -1
416.13,-106.05,UHF -1
416.17,-99.68,UHF -1
416.22,-101.70,UHF -1
416.26,-102.91,UHF -1
416.30,-101.61,UHF -1
416.35,-102.80,UHF -1
416.39,-103.55,UHF -1
416.43,-104.69,UHF -1
416.48,-100.94,UHF -1
416.52,-104.62,UHF -1
416.57,-104.55,UHF -1
416.61,-99.81,UHF -1
416.65,-101.95,UHF -1
416.70,-102.44,UHF -1
416.74,-99.65,UHF -1
416.78,-100.80,UHF -1
416.83,-103.19,UHF -1
416.87,-102.85,UHF -1
416.91,-104.21,UHF -1
416.96,-110.23,UHF -1
417.00,-104.26,UHF -1
417.04,-103.53,UHF -1
417.09,-103.27,UHF -1
417.13,-101.95,UHF -1
417.17,-106.48,UHF -1
417.22,-99.79,UHF -1
417.26,-100.29,UHF -1
417.30,-104.63,UHF -1
417.35,-104.33,UHF -1
417.39,-102.82,UHF -1
417.43,-101.10,UHF -1
417.48,-100.72,UHF -1
417.52,-100.91,UHF -1
417.57,-106.16,UHF -1
417.61,-102.68,UHF -1
417.65,-103.54,UHF -1
417.70,-97.12,UHF -1
417.74,-98.76,UHF -1
417.78,-103.88,UHF -1
417.83,-105.37,UHF -1
417.87,-103.43,UHF -1
417.91,-105.11,UHF -1
417.96,-98.57,UHF -1
418.00,-104.17,UHF -1
418.04,-102.99,UHF -1
418.09,-102.91,UHF -1
418.13,-103.54,UHF -1
418.17,-102.16,UHF -1
418.22,-101.86,UHF -1
418.26,-103.42,UHF -1
418.30,-99.54,UHF -1
418.35,-101.87,UHF -1
418.39,-103.21,UHF -1
418.43,-102.56,UHF -1
418.48,-105.83,UHF -1
418.52,-101.49,UHF -1
418.57,-101.98,UHF -1
418.61,-100.24,UHF -1
418.65,-106.05,UHF -1
418.70,-100.72,UHF -1
418.74,-105.70,UHF -1
418.78,-102.60,UHF -1
418.83,-101.49,UHF -1
418.87,-105.00,UHF -1
418.91,-103.67,UHF -1
418.96,-103.03,UHF -1
419.00,-103.42,UHF -1
419.04,-100.95,UHF -1
419.09,-104.23,UHF -1
419.13,-104.45,UHF -1
419.17,-103.17,UHF -1
419.22,-104.79,UHF -1
419.26,-101.29,UHF -1
419.30,-107.08,UHF -1
419.35,-104.98,UHF -1
419.39,-99.49,UHF -1
419.43,-101.87,UHF -1
419.48,-104.56,UHF -1
419.52,-102.63,UHF -1
419.57,-101.83,UHF -1
419.61,-99.51,UHF -1
419.65,-103.15,UHF -1
419.70,-103.54,UHF -1
419.74,-106.57,UHF -1
419.78,-99.80,UHF -1
419.83,-102.22,UHF -1
419.87,-102.72,UHF -1
419.91,-99.60,UHF -1
419.96,-100.44,UHF -1
420.00,-99.24,UHF -1
420.00,-105.84,UHF -1
420.04,-97.68,UHF -1
420.09,-102.24,UHF -1
420.13,-100.45,UHF -1
420.17,-101.64,UHF -1
420.22,-100.14,UHF -1
420.26,-98.03,UHF -1
420.30,-101.20,UHF -1
420.35,-101.62,UHF -1
420.39,-98.22,UHF -1
420.43,-100.39,UHF -1
420.48,-96.73,UHF -1
420.52,-100.11,UHF -1
420.57,-101.37,UHF -1
420.61,-103.68,UHF -1
420.65,-99.66,UHF -1
420.70,-102.85,UHF -1
420.74,-101.59,UHF -1
420.78,-99.69,UHF -1
420.83,-98.75,UHF -1
420.87,-98.44,UHF -1
420.91,-99.92,UHF -1
420.96,-96.78,UHF -1
421.00,-99.48,UHF -1
421.04,-99.88,UHF -1
421.09,-98.06,UHF -1
421.13,-96.97,UHF -1
421.17,-100.15,UHF -1
421.22,-102.78,UHF -1
421.26,-101.32,UHF -1
421.30,-100.29,UHF -1
421.35,-102.87,UHF -1
421.39,-96.54,UHF -1
421.43,-104.03,UHF -1
421.48,-105.57,UHF -1
421.52,-103.02,UHF -1
421.57,-99.21,UHF -1
421.61,-99.64,UHF -1
421.65,-98.54,UHF -1
421.70,-102.19,UHF -1
421.74,-102.13,UHF -1
421.78,-98.60,UHF -1
421.83,-97.52,UHF -1
421.87,-96.50,UHF -1
421.91,-101.63,UHF -1
421.96,-100.27,UHF -1
422.00,-99.82,UHF -1
422.04,-102.92,UHF -1
422.09,-100.15,UHF -1
422.13,-100.89,UHF -1
422.17,-96.42,UHF -1
422.22,-99.28,UHF -1
422.26,-100.32,UHF -1
422.30,-102.86,UHF -1
422.35,-99.65,UHF -1
422.39,-99.06,UHF -1
422.43,-99.55,UHF -1
422.48,-98.22,UHF -1
422.52,-105.85,UHF -1
422.57,-102.42,UHF -1
422.61,-101.28,UHF -1
422.65,-103.85,UHF -1
422.70,-99.74,UHF -1
422.74,-100.15,UHF -1
422.78,-99.97,UHF -1
422.83,-105.05,UHF -1
422.87,-95.44,UHF -1
422.91,-102.19,UHF -1
422.96,-104.70,UHF -1
423.00,-102.15,UHF -1
423.04,-104.22,UHF -1
423.09,-98.59,UHF -1
423.13,-99.74,UHF -1
423.17,-96.45,UHF -1
423.22,-97.14,UHF -1
423.26,-105.58,UHF -1
423.30,-103.39,UHF -1
423.35,-102.80,UHF -1
423.39,-97.97,UHF -1
423.43,-99.27,UHF -1
423.48,-100.39,UHF -1
423.52,-102.76,UHF -1
423.57,-102.05,UHF -1
