Frequency (MHz),Level (dBm),Band Name
890.09,-95.26,UHF -2
890.17,-104.22,UHF -2
890.26,-98.14,UHF -2
890.35,-98.66,UHF -2
890.43,-97.42,UHF -2
890.52,-102.40,UHF -2
890.61,-99.84,UHF -2
890.70,-93.99,UHF -2
890.78,-97.86,UHF -2
890.87,-95.04,UHF -2
890.96,-100.95,UHF -2
891.04,-92.61,UHF -2
891.13,-97.97,UHF -2
891.22,-94.25,UHF -2
891.30,-97.81,UHF -2
891.39,-97.50,UHF -2
891.48,-95.20,UHF -2
891.57,-103.60,UHF -2
891.65,-94.82,UHF -2
891.74,-97.61,UHF -2
891.83,-99.82,UHF -2
891.91,-96.83,UHF -2
892.00,-95.90,UHF -2
892.09,-100.89,UHF -2
892.17,-99.17,UHF -2
892.26,-94.81,UHF -2
892.35,-97.46,UHF -2
892.43,-101.35,UHF -2
892.52,-98.81,UHF -2
892.61,-101.73,UHF -2
892.70,-99.54,UHF -2
892.78,-96.45,UHF -2
892.87,-96.48,UHF -2
892.96,-101.12,UHF -2
893.04,-99.03,UHF -2
893.13,-98.97,UHF -2
893.22,-98.23,UHF -2
893.30,-105.58,UHF -2
893.39,-98.28,UHF -2
893.48,-101.75,UHF -2
893.57,-100.05,UHF -2
893.65,-108.14,UHF -2
893.74,-96.14,UHF -2
893.83,-103.53,UHF -2
893.91,-98.90,UHF -2
894.00,-101.20,UHF -2
894.09,-103.70,UHF -2
894.17,-101.22,UHF -2
894.26,-94.59,UHF -2
894.35,-103.96,UHF -2
894.43,-98.75,UHF -2
894.52,-100.37,UHF -2
894.61,-97.78,UHF -2
894.70,-96.96,UHF -2
894.78,-102.00,UHF -2
894.87,-101.99,UHF -2
894.96,-100.98,UHF -2
895.04,-95.53,UHF -2
895.13,-96.38,UHF -2
895.22,-100.46,UHF -2
895.30,-96.49,UHF -2
895.39,-99.67,UHF -2
895.48,-103.61,UHF -2
895.57,-95.36,UHF -2
895.65,-96.96,UHF -2
895.74,-95.25,UHF -2
895.83,-100.14,UHF -2
895.91,-104.18,UHF -2
896.00,-99.22,UHF -2
896.09,-98.72,UHF -2
896.17,-96.66,UHF -2
896.26,-101.08,UHF -2
896.35,-103.54,UHF -2
896.43,-97.95,UHF -2
896.52,-98.21,UHF -2
896.61,-95.59,UHF -2
896.70,-99.80,UHF -2
896.78,-99.84,UHF -2
896.87,-103.44,UHF -2
896.96,-98.77,UHF -2
897.04,-100.83,UHF -2
897.13,-100.57,UHF -2
897.22,-100.51,UHF -2
897.30,-96.71,UHF -2
897.39,-96.97,UHF -2
897.48,-99.01,UHF -2
897.57,-100.63,UHF -2
897.65,-101.83,UHF -2
897.74,-100.24,UHF -2
897.83,-100.12,UHF -2
897.91,-94.33,UHF -2
898.00,-100.64,UHF -2
898.09,-99.54,UHF -2
898.17,-95.89,UHF -2
898.26,-99.44,UHF -2
898.35,-107.47,UHF -2
898.43,-102.71,UHF -2
898.52,-99.59,UHF -2
898.61,-102.59,UHF -2
898.70,-104.53,UHF -2
898.78,-99.26,UHF -2
898.87,-96.73,UHF -2
898.96,-99.61,UHF -2
899.04,-105.55,UHF -2
899.13,-96.22,UHF -2
899.22,-102.33,UHF -2
899.30,-96.50,UHF -2
899.39,-97.50,UHF -2
899.48,-103.09,UHF -2
899.57,-99.42,UHF -2
899.65,-97.50,UHF -2
899.74,-99.70,UHF -2
899.83,-97.30,UHF -2
899.91,-100.34,UHF -2
900.00,-103.35,UHF -2
900.00,-96.49,900 ISM-STL
900.09,-100.46,900 ISM-STL
900.17,-99.88,900 ISM-STL
900.26,-95.92,900 ISM-STL
900.35,-102.27,900 ISM-STL
900.43,-100.27,900 ISM-STL
900.52,-97.81,900 ISM-STL
900.61,-100.70,900 ISM-STL
900.70,-98.52,900 ISM-STL
900.78,-94.35,900 ISM-STL
900.87,-98.57,900 ISM-STL
900.96,-100.47,900 ISM-STL
901.04,-97.74,900 ISM-STL
901.13,-103.87,900 ISM-STL
901.22,-101.65,900 ISM-STL
901.30,-101.92,900 ISM-STL
901.39,-105.81,900 ISM-STL
901.48,-103.23,900 ISM-STL
901.57,-95.41,900 ISM-STL
901.65,-98.82,900 ISM-STL
901.74,-100.49,900 ISM-STL
901.83,-90.63,900 ISM-STL
901.91,-95.86,900 ISM-STL
902.00,-93.42,900 ISM-STL
902.09,-96.53,900 ISM-STL
902.17,-101.20,900 ISM-STL
902.26,-99.81,900 ISM-STL
902.35,-96.54,900 ISM-STL
902.43,-105.08,900 ISM-STL
902.52,-98.43,900 ISM-STL
902.61,-98.74,900 ISM-STL
902.70,-98.16,900 ISM-STL
902.78,-97.58,900 ISM-STL
902.87,-98.23,900 ISM-STL
902.96,-101.83,900 ISM-STL
903.04,-95.49,900 ISM-STL
903.13,-101.75,900 ISM-STL
903.22,-103.27,900 ISM-STL
903.30,-98.17,900 ISM-STL
903.39,-96.45,900 ISM-STL
903.48,-98.75,900 ISM-STL
903.57,-101.90,900 ISM-STL
903.65,-97.94,900 ISM-STL
903.74,-101.90,900 ISM-STL
903.83,-100.56,900 ISM-STL
903.91,-97.95,900 ISM-STL
904.00,-99.48,900 ISM-STL
904.09,-99.37,900 ISM-STL
904.17,-99.12,900 ISM-STL
904.26,-99.99,900 ISM-STL
904.35,-98.34,900 ISM-STL
904.43,-98.62,900 ISM-STL
904.52,-97.57,900 ISM-STL
904.61,-101.72,900 ISM-STL
904.70,-97.88,900 ISM-STL
904.78,-96.28,900 ISM-STL
904.87,-96.95,900 ISM-STL
904.96,-97.48,900 ISM-STL
905.04,-100.87,900 ISM-STL
905.13,-103.91,900 ISM-STL
905.22,-100.85,900 ISM-STL
905.30,-104.72,900 ISM-STL
905.39,-99.33,900 ISM-STL
905.48,-100.78,900 ISM-STL
905.57,-100.67,900 ISM-STL
905.65,-104.70,900 ISM-STL
905.74,-99.15,900 ISM-STL
905.83,-98.28,900 ISM-STL
905.91,-97.79,900 ISM-STL
906.00,-95.13,900 ISM-STL
906.09,-94.88,900 ISM-STL
906.17,-99.49,900 ISM-STL
906.26,-100.06,900 ISM-STL
906.35,-99.47,900 ISM-STL
906.43,-98.58,900 ISM-STL
906.52,-92.97,900 ISM-STL
906.61,-97.46,900 ISM-STL
906.70,-98.28,900 ISM-STL
906.78,-98.35,900 ISM-STL
906.87,-102.66,900 ISM-STL
906.96,-96.76,900 ISM-STL
907.04,-100.20,900 ISM-STL
907.13,-101.17,900 ISM-STL
907.22,-96.66,900 ISM-STL
907.30,-103.93,900 ISM-STL
907.39,-97.44,900 ISM-STL
907.48,-95.18,900 ISM-STL
907.57,-94.81,900 ISM-STL
907.65,-96.99,900 ISM-STL
907.74,-99.51,900 ISM-STL
907.83,-98.38,900 ISM-STL
907.91,-96.42,900 ISM-STL
908.00,-98.76,900 ISM-STL
908.09,-98.87,900 ISM-STL
908.17,-95.26,900 ISM-STL
908.26,-100.58,900 ISM-STL
908.35,-99.62,900 ISM-STL
908.43,-101.03,900 ISM-STL
908.52,-97.56,900 ISM-STL
908.61,-98.20,900 ISM-STL
908.70,-98.95,900 ISM-STL
908.78,-100.18,900 ISM-STL
908.87,-100.33,900 ISM-STL
908.96,-96.36,900 ISM-STL
909.04,-102.28,900 ISM-STL
909.13,-98.43,900 ISM-STL
909.22,-97.97,900 ISM-STL
909.30,-97.80,900 ISM-STL
909.39,-99.08,900 ISM-STL
909.48,-99.53,900 ISM-STL
909.57,-98.35,900 ISM-STL
909.65,-97.99,900 ISM-STL
909.74,-96.39,900 ISM-STL
909.83,-96.45,900 ISM-STL
909.91,-97.83,900 ISM-STL
910.00,-96.90,900 ISM-STL
910.09,-102.66,900 ISM-STL
910.17,-95.86,900 ISM-STL
910.26,-100.89,900 ISM-STL
910.35,-97.28,900 ISM-STL
910.43,-97.78,900 ISM-STL
910.52,-98.25,900 ISM-STL
910.61,-97.88,900 ISM-STL
910.70,-95.43,900 ISM-STL
910.78,-103.18,900 ISM-STL
910.87,-97.74,900 ISM-STL
910.96,-99.36,900 ISM-STL
911.04,-101.05,900 ISM-STL
911.13,-99.14,900 ISM-STL
911.22,-99.53,900 ISM-STL
911.30,-99.00,900 ISM-STL
911.39,-98.89,900 ISM-STL
911.48,-100.06,900 ISM-STL
911.57,-99.58,900 ISM-STL
911.65,-94.90,900 ISM-STL
911.74,-100.51,900 ISM-STL
911.83,-96.27,900 ISM-STL
911.91,-95.55,900 ISM-STL
912.00,-93.42,900 ISM-STL
912.09,-103.11,900 ISM-STL
912.17,-97.64,900 ISM-STL
912.26,-97.08,900 ISM-STL
912.35,-97.58,900 ISM-STL
912.43,-96.42,900 ISM-STL
912.52,-104.53,900 ISM-STL
912.61,-100.05,900 ISM-STL
912.70,-98.67,900 ISM-STL
912.78,-98.59,900 ISM-STL
912.87,-97.08,900 ISM-STL
912.96,-96.95,900 ISM-STL
913.04,-98.94,900 ISM-STL
913.13,-97.06,900 ISM-STL
913.22,-101.02,900 ISM-STL
913.30,-103.97,900 ISM-STL
913.39,-100.49,900 ISM-STL
913.48,-97.29,900 ISM-STL
913.57,-97.58,900 ISM-STL
913.65,-105.39,900 ISM-STL
913.74,-100.96,900 ISM-STL
913.83,-96.39,900 ISM-STL
913.91,-103.76,900 ISM-STL
914.00,-98.38,900 ISM-STL
914.09,-98.14,900 ISM-STL
914.17,-97.82,900 ISM-STL
914.26,-97.45,900 ISM-STL
914.35,-98.83,900 ISM-STL
914.43,-100.93,900 ISM-STL
914.52,-98.84,900 ISM-STL
914.61,-101.51,900 ISM-STL
914.70,-98.88,900 ISM-STL
914.78,-95.96,900 ISM-STL
914.87,-96.43,900 ISM-STL
914.96,-102.88,900 ISM-STL
915.04,-100.43,900 ISM-STL
915.13,-96.50,900 ISM-STL
915.22,-100.51,900 ISM-STL
915.30,-103.98,900 ISM-STL
915.39,-101.22,900 ISM-STL
915.48,-96.40,900 ISM-STL
915.57,-98.93,900 ISM-STL
915.65,-97.70,900 ISM-STL
915.74,-98.72,900 ISM-STL
915.83,-93.77,900 ISM-STL
915.91,-100.27,900 ISM-STL
916.00,-93.66,900 ISM-STL
916.09,-98.58,900 ISM-STL
916.17,-94.46,900 ISM-STL
916.26,-101.69,900 ISM-STL
916.35,-96.25,900 ISM-STL
916.43,-98.86,900 ISM-STL
916.52,-96.07,900 ISM-STL
916.61,-103.36,900 ISM-STL
916.70,-99.03,900 ISM-STL
916.78,-97.93,900 ISM-STL
916.87,-99.56,900 ISM-STL
916.96,-101.18,900 ISM-STL
917.04,-96.00,900 ISM-STL
917.13,-99.37,900 ISM-STL
917.22,-94.45,900 ISM-STL
917.30,-99.55,900 ISM-STL
917.39,-95.12,900 ISM-STL
917.48,-96.69,900 ISM-STL
917.57,-95.04,900 ISM-STL
917.65,-101.37,900 ISM-STL
917.74,-98.46,900 ISM-STL
917.83,-98.57,900 ISM-STL
917.91,-99.06,900 ISM-STL
918.00,-101.26,900 ISM-STL
918.09,-95.32,900 ISM-STL
918.17,-101.83,900 ISM-STL
918.26,-99.52,900 ISM-STL
918.35,-97.78,900 ISM-STL
918.43,-98.16,900 ISM-STL
918.52,-96.47,900 ISM-STL
918.61,-94.38,900 ISM-STL
918.70,-97.55,900 ISM-STL
918.78,-100.52,900 ISM-STL
918.87,-95.04,900 ISM-STL
918.96,-99.73,900 ISM-STL
919.04,-100.91,900 ISM-STL
919.13,-95.90,900 ISM-STL
919.22,-102.00,900 ISM-STL
919.30,-97.53,900 ISM-STL
919.39,-98.86,900 ISM-STL
919.48,-98.67,900 ISM-STL
919.57,-96.21,900 ISM-STL
919.65,-92.20,900 ISM-STL
919.74,-93.26,900 ISM-STL
919.83,-97.54,900 ISM-STL
919.91,-93.28,900 ISM-STL
920.00,-98.76,900 ISM-STL
920.09,-95.34,900 ISM-STL
920.17,-102.95,900 ISM-STL
920.26,-95.18,900 ISM-STL
920.35,-96.02,900 ISM-STL
920.43,-96.34,900 ISM-STL
920.52,-94.15,900 ISM-STL
920.61,-94.84,900 ISM-STL
920.70,-99.52,900 ISM-STL
920.78,-96.48,900 ISM-STL
920.87,-100.58,900 ISM-STL
920.96,-98.54,900 ISM-STL
921.04,-95.00,900 ISM-STL
921.13,-101.10,900 ISM-STL
921.22,-94.13,900 ISM-STL
921.30,-99.53,900 ISM-STL
921.39,-90.19,900 ISM-STL
921.48,-92.84,900 ISM-STL
921.57,-93.76,900 ISM-STL
921.65,-90.73,900 ISM-STL
921.74,-96.43,900 ISM-STL
921.83,-91.69,900 ISM-STL
921.91,-95.57,900 ISM-STL
922.00,-91.02,900 ISM-STL
922.09,-97.75,900 ISM-STL
922.17,-87.44,900 ISM-STL
922.26,-87.49,900 ISM-STL
922.35,-94.41,900 ISM-STL
922.43,-89.65,900 ISM-STL
922.52,-98.71,900 ISM-STL
922.61,-85.16,900 ISM-STL
922.70,-97.43,900 ISM-STL
922.78,-94.53,900 ISM-STL
922.87,-96.90,900 ISM-STL
922.96,-95.78,900 ISM-STL
923.04,-95.40,900 ISM-STL
923.13,-91.00,900 ISM-STL
923.22,-84.91,900 ISM-STL
923.30,-90.86,900 ISM-STL
923.39,-84.74,900 ISM-STL
923.48,-94.54,900 ISM-STL
923.57,-80.85,900 ISM-STL
923.65,-77.45,900 ISM-STL
923.74,-80.01,900 ISM-STL
923.83,-76.59,900 ISM-STL
923.91,-76.50,900 ISM-STL
924.00,-77.35,900 ISM-STL
924.09,-78.54,900 ISM-STL
924.17,-78.37,900 ISM-STL
924.26,-78.28,900 ISM-STL
924.35,-95.42,900 ISM-STL
924.43,-84.30,900 ISM-STL
924.52,-96.42,900 ISM-STL
924.61,-85.17,900 ISM-STL
924.70,-86.19,900 ISM-STL
924.78,-96.91,900 ISM-STL
924.87,-93.55,900 ISM-STL
924.96,-94.42,900 ISM-STL
925.04,-91.59,900 ISM-STL
925.13,-96.55,900 ISM-STL
925.22,-94.99,900 ISM-STL
925.30,-90.78,900 ISM-STL
925.39,-85.78,900 ISM-STL
925.48,-91.29,900 ISM-STL
925.57,-98.19,900 ISM-STL
925.65,-91.55,900 ISM-STL
925.74,-99.99,900 ISM-STL
925.83,-93.28,900 ISM-STL
925.91,-98.77,900 ISM-STL
926.00,-94.31,900 ISM-STL
926.09,-96.39,900 ISM-STL
926.17,-97.89,900 ISM-STL
926.26,-93.62,900 ISM-STL
926.35,-101.14,900 ISM-STL
926.43,-93.37,900 ISM-STL
926.52,-96.85,900 ISM-STL
926.61,-97.34,900 ISM-STL
926.70,-100.32,900 ISM-STL
926.78,-99.33,900 ISM-STL
926.87,-96.15,900 ISM-STL
926.96,-93.17,900 ISM-STL
927.04,-96.96,900 ISM-STL
927.13,-98.07,900 ISM-STL
927.22,-96.39,900 ISM-STL
927.30,-98.89,900 ISM-STL
927.39,-96.43,900 ISM-STL
927.48,-99.05,900 ISM-STL
927.57,-94.72,900 ISM-STL
927.65,-94.62,900 ISM-STL
927.74,-96.30,900 ISM-STL
927.83,-96.58,900 ISM-STL
927.91,-101.55,900 ISM-STL
928.00,-95.19,900 ISM-STL
928.09,-91.79,900 ISM-STL
928.17,-94.66,900 ISM-STL
928.26,-98.50,900 ISM-STL
928.35,-94.54,900 ISM-STL
928.43,-98.45,900 ISM-STL
928.52,-96.50,900 ISM-STL
928.61,-101.66,900 ISM-STL
928.70,-100.54,900 ISM-STL
928.78,-99.36,900 ISM-STL
928.87,-97.04,900 ISM-STL
928.96,-99.40,900 ISM-STL
929.04,-97.01,900 ISM-STL
929.13,-99.87,900 ISM-STL
929.22,-98.36,900 ISM-STL
929.30,-99.85,900 ISM-STL
929.39,-95.85,900 ISM-STL
929.48,-98.93,900 ISM-STL
929.57,-100.01,900 ISM-STL
929.65,-95.74,900 ISM-STL
929.74,-99.64,900 ISM-STL
929.83,-97.83,900 ISM-STL
929.91,-94.91,900 ISM-STL
930.00,-99.71,900 ISM-STL
930.09,-99.92,900 ISM-STL
930.17,-95.49,900 ISM-STL
930.26,-101.02,900 ISM-STL
930.35,-96.56,900 ISM-STL
930.43,-101.99,900 ISM-STL
930.52,-99.97,900 ISM-STL
930.61,-96.60,900 ISM-STL
930.70,-101.80,900 ISM-STL
930.78,-100.59,900 ISM-STL
930.87,-103.42,900 ISM-STL
930.96,-95.99,900 ISM-STL
931.04,-98.36,900 ISM-STL
931.13,-95.17,900 ISM-STL
931.22,-99.09,900 ISM-STL
931.30,-98.43,900 ISM-STL
931.39,-97.04,900 ISM-STL
931.48,-96.46,900 ISM-STL
931.57,-97.34,900 ISM-STL
931.65,-96.30,900 ISM-STL
931.74,-100.18,900 ISM-STL
931.83,-97.92,900 ISM-STL
931.91,-107.08,900 ISM-STL
932.00,-100.88,900 ISM-STL
932.09,-99.59,900 ISM-STL
932.17,-101.04,900 ISM-STL
932.26,-100.07,900 ISM-STL
932.35,-96.48,900 ISM-STL
932.43,-96.33,900 ISM-STL
932.52,-99.21,900 ISM-STL
932.61,-100.97,900 ISM-STL
932.70,-97.96,900 ISM-STL
932.78,-99.20,900 ISM-STL
932.87,-101.21,900 ISM-STL
932.96,-100.66,900 ISM-STL
933.04,-98.50,900 ISM-STL
933.13,-98.67,900 ISM-STL
933.22,-103.34,900 ISM-STL
933.30,-104.46,900 ISM-STL
933.39,-96.33,900 ISM-STL
933.48,-99.87,900 ISM-STL
933.57,-101.88,900 ISM-STL
933.65,-96.90,900 ISM-STL
933.74,-101.12,900 ISM-STL
933.83,-101.98,900 ISM-STL
933.91,-99.50,900 ISM-STL
934.00,-94.05,900 ISM-STL
934.09,-91.76,900 ISM-STL
934.17,-95.73,900 ISM-STL
934.26,-98.80,900 ISM-STL
934.35,-96.66,900 ISM-STL
934.43,-101.69,900 ISM-STL
934.52,-101.11,900 ISM-STL
934.61,-94.87,900 ISM-STL
934.70,-100.05,900 ISM-STL
934.78,-101.74,900 ISM-STL
934.87,-100.40,900 ISM-STL
934.96,-97.76,900 ISM-STL
935.04,-96.45,900 ISM-STL
935.13,-99.01,900 ISM-STL
935.22,-100.80,900 ISM-STL
935.30,-98.95,900 ISM-STL
935.39,-97.85,900 ISM-STL
935.48,-96.60,900 ISM-STL
935.57,-99.22,900 ISM-STL
935.65,-101.33,900 ISM-STL
935.74,-98.88,900 ISM-STL
935.83,-94.85,900 ISM-STL
935.91,-99.65,900 ISM-STL
936.00,-93.56,900 ISM-STL
936.09,-97.24,900 ISM-STL
936.17,-94.61,900 ISM-STL
936.26,-95.93,900 ISM-STL
936.35,-100.48,900 ISM-STL
936.43,-93.70,900 ISM-STL
936.52,-101.66,900 ISM-STL
936.61,-98.84,900 ISM-STL
936.70,-97.92,900 ISM-STL
936.78,-98.16,900 ISM-STL
936.87,-101.18,900 ISM-STL
936.96,-99.62,900 ISM-STL
937.04,-97.84,900 ISM-STL
937.13,-98.65,900 ISM-STL
937.22,-98.45,900 ISM-STL
937.30,-98.91,900 ISM-STL
937.39,-92.97,900 ISM-STL
937.48,-100.80,900 ISM-STL
937.57,-98.55,900 ISM-STL
937.65,-100.57,900 ISM-STL
937.74,-97.04,900 ISM-STL
937.83,-101.54,900 ISM-STL
937.91,-102.35,900 ISM-STL
938.00,-101.41,900 ISM-STL
938.09,-92.70,900 ISM-STL
938.17,-94.22,900 ISM-STL
938.26,-100.26,900 ISM-STL
938.35,-100.03,900 ISM-STL
938.43,-97.41,900 ISM-STL
938.52,-101.16,900 ISM-STL
938.61,-100.11,900 ISM-STL
938.70,-101.50,900 ISM-STL
938.78,-95.41,900 ISM-STL
938.87,-99.83,900 ISM-STL
938.96,-94.13,900 ISM-STL
939.04,-104.20,900 ISM-STL
939.13,-102.52,900 ISM-STL
939.22,-95.05,900 ISM-STL
939.30,-99.44,900 ISM-STL
939.39,-95.51,900 ISM-STL
939.48,-100.67,900 ISM-STL
939.57,-95.42,900 ISM-STL
939.65,-98.49,900 ISM-STL
939.74,-99.01,900 ISM-STL
939.83,-96.52,900 ISM-STL
939.91,-99.26,900 ISM-STL
940.00,-99.44,900 ISM-STL
940.00,-101.79,900 ISM-STL
940.07,-102.25,900 ISM-STL
940.13,-97.35,900 ISM-STL
940.20,-98.58,900 ISM-STL
940.26,-92.30,900 ISM-STL
940.33,-99.47,900 ISM-STL
940.39,-97.33,900 ISM-STL
940.46,-101.37,900 ISM-STL
940.52,-97.34,900 ISM-STL
940.59,-96.26,900 ISM-STL
940.65,-100.69,900 ISM-STL
940.72,-100.68,900 ISM-STL
940.78,-103.00,900 ISM-STL
940.85,-100.87,900 ISM-STL
940.91,-97.10,900 ISM-STL
940.98,-107.07,900 ISM-STL
941.04,-94.59,900 ISM-STL
941.11,-98.69,900 ISM-STL
941.17,-93.98,900 ISM-STL
941.24,-99.05,900 ISM-STL
941.30,-97.35,900 ISM-STL
941.37,-96.94,900 ISM-STL
941.43,-98.54,900 ISM-STL
941.50,-99.14,900 ISM-STL
941.57,-98.85,900 ISM-STL
941.63,-94.81,900 ISM-STL
941.70,-96.60,900 ISM-STL
941.76,-103.49,900 ISM-STL
941.83,-99.15,900 ISM-STL
941.89,-99.62,900 ISM-STL
941.96,-100.42,900 ISM-STL
942.02,-100.85,900 ISM-STL
942.09,-99.07,900 ISM-STL
942.15,-102.02,900 ISM-STL
942.22,-99.53,900 ISM-STL
942.28,-99.62,900 ISM-STL
942.35,-99.92,900 ISM-STL
942.41,-101.96,900 ISM-STL
942.48,-95.90,900 ISM-STL
942.54,-102.55,900 ISM-STL
942.61,-98.90,900 ISM-STL
942.67,-92.98,900 ISM-STL
942.74,-96.28,900 ISM-STL
942.80,-96.94,900 ISM-STL
942.87,-91.88,900 ISM-STL
942.93,-101.91,900 ISM-STL
943.00,-99.23,900 ISM-STL
943.07,-93.27,900 ISM-STL
943.13,-96.02,900 ISM-STL
943.20,-102.32,900 ISM-STL
943.26,-98.43,900 ISM-STL
943.33,-101.83,900 ISM-STL
943.39,-101.26,900 ISM-STL
943.46,-100.73,900 ISM-STL
943.52,-103.69,900 ISM-STL
943.59,-93.69,900 ISM-STL
943.65,-97.45,900 ISM-STL
943.72,-96.87,900 ISM-STL
943.78,-97.73,900 ISM-STL
943.85,-106.35,900 ISM-STL
943.91,-98.63,900 ISM-STL
943.98,-96.98,900 ISM-STL
944.04,-102.11,900 ISM-STL
944.11,-97.03,900 ISM-STL
944.17,-97.20,900 ISM-STL
944.24,-101.96,900 ISM-STL
944.30,-97.06,900 ISM-STL
944.37,-96.36,900 ISM-STL
944.43,-96.47,900 ISM-STL
944.50,-96.68,900 ISM-STL
944.57,-99.24,900 ISM-STL
944.63,-93.82,900 ISM-STL
944.70,-98.10,900 ISM-STL
944.76,-98.59,900 ISM-STL
944.83,-101.10,900 ISM-STL
944.89,-97.79,900 ISM-STL
944.96,-95.47,900 ISM-STL
945.02,-94.99,900 ISM-STL
945.09,-95.31,900 ISM-STL
945.15,-104.67,900 ISM-STL
945.22,-98.93,900 ISM-STL
945.28,-97.92,900 ISM-STL
945.35,-100.50,900 ISM-STL
945.41,-94.62,900 ISM-STL
945.48,-98.79,900 ISM-STL
945.54,-97.20,900 ISM-STL
945.61,-94.71,900 ISM-STL
945.67,-96.69,900 ISM-STL
945.74,-95.85,900 ISM-STL
945.80,-95.07,900 ISM-STL
945.87,-99.90,900 ISM-STL
945.93,-97.48,900 ISM-STL
946.00,-95.61,900 ISM-STL
946.07,-93.67,900 ISM-STL
946.13,-98.23,900 ISM-STL
946.20,-99.12,900 ISM-STL
946.26,-94.95,900 ISM-STL
946.33,-100.08,900 ISM-STL
946.39,-97.14,900 ISM-STL
946.46,-96.89,900 ISM-STL
946.52,-100.18,900 ISM-STL
946.59,-98.35,900 ISM-STL
946.65,-100.13,900 ISM-STL
946.72,-95.55,900 ISM-STL
946.78,-98.93,900 ISM-STL
946.85,-95.56,900 ISM-STL
946.91,-100.82,900 ISM-STL
946.98,-103.29,900 ISM-STL
947.04,-95.73,900 ISM-STL
947.11,-97.34,900 ISM-STL
947.17,-103.19,900 ISM-STL
947.24,-99.88,900 ISM-STL
947.30,-100.22,900 ISM-STL
947.37,-99.88,900 ISM-STL
947.43,-99.19,900 ISM-STL
947.50,-98.08,900 ISM-STL
947.57,-94.69,900 ISM-STL
947.63,-96.75,900 ISM-STL
947.70,-95.09,900 ISM-STL
947.76,-103.00,900 ISM-STL
947.83,-98.99,900 ISM-STL
947.89,-95.89,900 ISM-STL
947.96,-100.44,900 ISM-STL
948.02,-97.74,900 ISM-STL
948.09,-100.72,900 ISM-STL
948.15,-99.59,900 ISM-STL
948.22,-99.46,900 ISM-STL
948.28,-96.46,900 ISM-STL
948.35,-99.09,900 ISM-STL
948.41,-105.19,900 ISM-STL
948.48,-94.73,900 ISM-STL
948.54,-97.94,900 ISM-STL
948.61,-95.27,900 ISM-STL
948.67,-99.25,900 ISM-STL
948.74,-102.56,900 ISM-STL
948.80,-100.02,900 ISM-STL
948.87,-96.71,900 ISM-STL
948.93,-97.82,900 ISM-STL
949.00,-96.12,900 ISM-STL
949.07,-93.98,900 ISM-STL
949.13,-98.30,900 ISM-STL
949.20,-99.23,900 ISM-STL
949.26,-98.53,900 ISM-STL
949.33,-93.92,900 ISM-STL
949.39,-101.55,900 ISM-STL
949.46,-98.40,900 ISM-STL
949.52,-98.74,900 ISM-STL
949.59,-100.84,900 ISM-STL
949.65,-99.19,900 ISM-STL
949.72,-100.46,900 ISM-STL
949.78,-97.81,900 ISM-STL
949.85,-98.66,900 ISM-STL
949.91,-98.92,900 ISM-STL
949.98,-101.27,900 ISM-STL
950.04,-96.74,900 ISM-STL
950.11,-100.61,900 ISM-STL
950.17,-94.32,900 ISM-STL
950.24,-95.61,900 ISM-STL
950.30,-99.88,900 ISM-STL
950.37,-100.29,900 ISM-STL
950.43,-96.01,900 ISM-STL
950.50,-98.10,900 ISM-STL
950.57,-95.13,900 ISM-STL
950.63,-95.83,900 ISM-STL
950.70,-98.17,900 ISM-STL
950.76,-97.95,900 ISM-STL
950.83,-103.56,900 ISM-STL
950.89,-99.08,900 ISM-STL
950.96,-103.20,900 ISM-STL
951.02,-101.01,900 ISM-STL
951.09,-97.60,900 ISM-STL
951.15,-97.02,900 ISM-STL
951.22,-99.80,900 ISM-STL
951.28,-98.69,900 ISM-STL
951.35,-95.83,900 ISM-STL
951.41,-101.91,900 ISM-STL
951.48,-101.64,900 ISM-STL
951.54,-97.43,900 ISM-STL
951.61,-100.49,900 ISM-STL
951.67,-97.52,900 ISM-STL
951.74,-99.31,900 ISM-STL
951.80,-100.43,900 ISM-STL
951.87,-97.55,900 ISM-STL
951.93,-101.03,900 ISM-STL
952.00,-94.07,900 ISM-STL
952.07,-96.01,900 ISM-STL
952.13,-99.11,900 ISM-STL
952.20,-101.97,900 ISM-STL
952.26,-103.93,900 ISM-STL
952.33,-100.47,900 ISM-STL
952.39,-96.13,900 ISM-STL
952.46,-96.41,900 ISM-STL
952.52,-98.89,900 ISM-STL
952.59,-97.31,900 ISM-STL
952.65,-97.06,900 ISM-STL
952.72,-96.38,900 ISM-STL
952.78,-98.08,900 ISM-STL
952.85,-98.93,900 ISM-STL
952.91,-99.52,900 ISM-STL
952.98,-99.54,900 ISM-STL
953.04,-98.47,900 ISM-STL
953.11,-100.33,900 ISM-STL
953.17,-99.83,900 ISM-STL
953.24,-99.03,900 ISM-STL
953.30,-100.24,900 ISM-STL
953.37,-98.16,900 ISM-STL
953.43,-98.22,900 ISM-STL
953.50,-97.72,900 ISM-STL
953.57,-95.30,900 ISM-STL
953.63,-99.27,900 ISM-STL
953.70,-99.52,900 ISM-STL
953.76,-95.64,900 ISM-STL
953.83,-98.78,900 ISM-STL
953.89,-102.10,900 ISM-STL
953.96,-102.37,900 ISM-STL
954.02,-95.82,900 ISM-STL
954.09,-102.78,900 ISM-STL
954.15,-95.40,900 ISM-STL
954.22,-100.10,900 ISM-STL
