Frequency (MHz),Level (dBm),Band Name,Peak Indicator
50.00,-39.62,Low VHF+FM,
50.02,-86.58,Low VHF+FM,
50.04,-82.03,Low VHF+FM,
50.07,-79.95,Low VHF+FM,
50.09,-80.69,Low VHF+FM,
50.11,-87.55,Low VHF+FM,
50.13,-92.01,Low VHF+FM,
50.15,-92.06,Low VHF+FM,
50.17,-89.13,Low VHF+FM,
50.20,-82.47,Low VHF+FM,
50.22,-78.84,Low VHF+FM,
50.24,-86.70,Low VHF+FM,
50.26,-90.05,Low VHF+FM,
50.28,-87.58,Low VHF+FM,
50.30,-90.32,Low VHF+FM,
50.33,-88.28,Low VHF+FM,
50.35,-89.86,Low VHF+FM,
50.37,-87.12,Low VHF+FM,
50.39,-87.85,Low VHF+FM,
50.41,-88.00,Low VHF+FM,
50.43,-85.63,Low VHF+FM,
50.46,-86.57,Low VHF+FM,
50.48,-88.70,Low VHF+FM,
50.50,-83.77,Low VHF+FM,
50.52,-88.09,Low VHF+FM,
50.54,-88.21,Low VHF+FM,
50.57,-86.38,Low VHF+FM,
50.59,-85.95,Low VHF+FM,
50.61,-78.63,Low VHF+FM,
50.63,-81.82,Low VHF+FM,
50.65,-80.70,Low VHF+FM,
50.67,-81.52,Low VHF+FM,
50.70,-84.05,Low VHF+FM,
50.72,-85.97,Low VHF+FM,
50.74,-79.27,Low VHF+FM,
50.76,-89.80,Low VHF+FM,
50.78,-89.95,Low VHF+FM,
50.80,-86.62,Low VHF+FM,
50.83,-86.12,Low VHF+FM,
50.85,-85.84,Low VHF+FM,
50.87,-88.75,Low VHF+FM,
50.89,-89.42,Low VHF+FM,
50.91,-91.16,Low VHF+FM,
50.93,-90.39,Low VHF+FM,
50.96,-91.19,Low VHF+FM,
50.98,-87.89,Low VHF+FM,
51.00,-84.05,Low VHF+FM,
51.02,-91.20,Low VHF+FM,
51.04,-90.69,Low VHF+FM,
51.07,-91.75,Low VHF+FM,
51.09,-92.30,Low VHF+FM,
51.11,-91.77,Low VHF+FM,
51.13,-92.92,Low VHF+FM,
51.15,-91.74,Low VHF+FM,
51.17,-89.19,Low VHF+FM,
51.20,-90.03,Low VHF+FM,
51.22,-89.72,Low VHF+FM,
51.24,-82.43,Low VHF+FM,
51.26,-88.35,Low VHF+FM,
51.28,-87.84,Low VHF+FM,
51.30,-89.16,Low VHF+FM,
51.33,-88.53,Low VHF+FM,
51.35,-90.59,Low VHF+FM,
51.37,-86.14,Low VHF+FM,
51.39,-90.32,Low VHF+FM,
51.41,-90.23,Low VHF+FM,
51.43,-92.00,Low VHF+FM,
51.46,-91.28,Low VHF+FM,
51.48,-72.69,Low VHF+FM,
51.50,-87.20,Low VHF+FM,
51.52,-87.14,Low VHF+FM,
51.54,-77.46,Low VHF+FM,
51.57,-87.13,Low VHF+FM,
51.59,-86.63,Low VHF+FM,
51.61,-83.80,Low VHF+FM,
51.63,-90.00,Low VHF+FM,
51.65,-89.50,Low VHF+FM,
51.67,-86.21,Low VHF+FM,
51.70,-88.39,Low VHF+FM,
51.72,-85.32,Low VHF+FM,
51.74,-80.84,Low VHF+FM,
51.76,-89.89,Low VHF+FM,
51.78,-90.35,Low VHF+FM,
51.80,-87.77,Low VHF+FM,
51.83,-90.89,Low VHF+FM,
51.85,-87.34,Low VHF+FM,
51.87,-90.59,Low VHF+FM,
51.89,-90.26,Low VHF+FM,
51.91,-89.65,Low VHF+FM,
51.93,-90.30,Low VHF+FM,
51.96,-89.72,Low VHF+FM,
51.98,-88.00,Low VHF+FM,
52.00,-88.98,Low VHF+FM,
52.02,-90.78,Low VHF+FM,
52.04,-72.69,Low VHF+FM,
52.07,-81.18,Low VHF+FM,
52.09,-90.55,Low VHF+FM,
52.11,-89.66,Low VHF+FM,
52.13,-82.46,Low VHF+FM,
52.15,-87.59,Low VHF+FM,
52.17,-88.08,Low VHF+FM,
52.20,-90.33,Low VHF+FM,
52.22,-79.45,Low VHF+FM,
52.24,-86.13,Low VHF+FM,
52.26,-91.07,Low VHF+FM,
52.28,-87.97,Low VHF+FM,
52.30,-91.49,Low VHF+FM,
52.33,-89.78,Low VHF+FM,
52.35,-90.67,Low VHF+FM,
52.37,-85.35,Low VHF+FM,
52.39,-86.46,Low VHF+FM,
52.41,-88.99,Low VHF+FM,
52.43,-85.75,Low VHF+FM,
52.46,-86.33,Low VHF+FM,
52.48,-83.23,Low VHF+FM,
52.50,-83.32,Low VHF+FM,
52.52,-84.11,Low VHF+FM,
52.54,-87.31,Low VHF+FM,
52.57,-78.70,Low VHF+FM,
52.59,-87.30,Low VHF+FM,
52.61,-89.63,Low VHF+FM,
52.63,-87.74,Low VHF+FM,
52.65,-92.41,Low VHF+FM,
52.67,-88.63,Low VHF+FM,
52.70,-90.68,Low VHF+FM,
52.72,-83.16,Low VHF+FM,
52.74,-89.26,Low VHF+FM,
52.76,-89.97,Low VHF+FM,
52.78,-88.98,Low VHF+FM,
52.80,-88.51,Low VHF+FM,
52.83,-89.29,Low VHF+FM,
52.85,-87.28,Low VHF+FM,
52.87,-90.61,Low VHF+FM,
52.89,-91.16,Low VHF+FM,
52.91,-89.47,Low VHF+FM,
52.93,-89.09,Low VHF+FM,
52.96,-91.22,Low VHF+FM,
52.98,-91.01,Low VHF+FM,
53.00,-90.86,Low VHF+FM,
53.02,-89.92,Low VHF+FM,
53.04,-91.38,Low VHF+FM,
53.07,-86.31,Low VHF+FM,
53.09,-73.47,Low VHF+FM,
53.11,-89.58,Low VHF+FM,
53.13,-90.80,Low VHF+FM,
53.15,-88.09,Low VHF+FM,
53.17,-89.25,Low VHF+FM,
53.20,-89.16,Low VHF+FM,
53.22,-85.05,Low VHF+FM,
53.24,-90.63,Low VHF+FM,
53.26,-91.83,Low VHF+FM,
53.28,-90.14,Low VHF+FM,
53.30,-86.24,Low VHF+FM,
53.33,-90.52,Low VHF+FM,
53.35,-87.91,Low VHF+FM,
53.37,-88.41,Low VHF+FM,
53.39,-90.10,Low VHF+FM,
53.41,-90.62,Low VHF+FM,
53.43,-92.11,Low VHF+FM,
53.46,-89.83,Low VHF+FM,
53.48,-91.33,Low VHF+FM,
53.50,-90.84,Low VHF+FM,
53.52,-90.55,Low VHF+FM,
53.54,-90.14,Low VHF+FM,
53.57,-90.65,Low VHF+FM,
53.59,-92.87,Low VHF+FM,
53.61,-91.44,Low VHF+FM,
53.63,-91.60,Low VHF+FM,
53.65,-90.65,Low VHF+FM,
53.67,-91.06,Low VHF+FM,
53.70,-90.94,Low VHF+FM,
53.72,-83.54,Low VHF+FM,
53.74,-91.41,Low VHF+FM,
53.76,-91.88,Low VHF+FM,
53.78,-92.38,Low VHF+FM,
53.80,-90.90,Low VHF+FM,
53.83,-91.10,Low VHF+FM,
53.85,-89.74,Low VHF+FM,
53.87,-89.35,Low VHF+FM,
53.89,-89.27,Low VHF+FM,
53.91,-90.64,Low VHF+FM,
53.93,-89.55,Low VHF+FM,
53.96,-91.12,Low VHF+FM,
53.98,-90.59,Low VHF+FM,
54.00,-90.35,Low VHF+FM,
54.02,-91.27,Low VHF+FM,
54.04,-90.46,Low VHF+FM,
54.07,-92.13,Low VHF+FM,
54.09,-89.88,Low VHF+FM,
54.11,-89.62,Low VHF+FM,
54.13,-91.01,Low VHF+FM,
54.15,-89.62,Low VHF+FM,
54.17,-90.23,Low VHF+FM,
54.20,-89.32,Low VHF+FM,
54.22,-90.76,Low VHF+FM,
54.24,-90.33,Low VHF+FM,
54.26,-90.13,Low VHF+FM,
54.28,-90.54,Low VHF+FM,
54.30,-88.11,Low VHF+FM,
54.33,-91.26,Low VHF+FM,
54.35,-91.11,Low VHF+FM,
54.37,-90.96,Low VHF+FM,
54.39,-91.62,Low VHF+FM,
54.41,-87.74,Low VHF+FM,
54.43,-88.05,Low VHF+FM,
54.46,-90.70,Low VHF+FM,
54.48,-90.71,Low VHF+FM,
54.50,-91.05,Low VHF+FM,
54.52,-89.66,Low VHF+FM,
54.54,-91.78,Low VHF+FM,
54.57,-90.26,Low VHF+FM,
54.59,-92.04,Low VHF+FM,
54.61,-90.42,Low VHF+FM,
54.63,-89.48,Low VHF+FM,
54.65,-90.79,Low VHF+FM,
54.67,-88.36,Low VHF+FM,
54.70,-90.99,Low VHF+FM,
54.72,-90.36,Low VHF+FM,
54.74,-89.19,Low VHF+FM,
54.76,-89.94,Low VHF+FM,
54.78,-89.58,Low VHF+FM,
54.80,-88.61,Low VHF+FM,
54.83,-89.58,Low VHF+FM,
54.85,-91.52,Low VHF+FM,
54.87,-91.03,Low VHF+FM,
54.89,-90.51,Low VHF+FM,
54.91,-89.72,Low VHF+FM,
54.93,-90.14,Low VHF+FM,
54.96,-90.14,Low VHF+FM,
54.98,-89.69,Low VHF+FM,
55.00,-89.15,Low VHF+FM,
55.02,-91.03,Low VHF+FM,
55.04,-89.60,Low VHF+FM,
55.07,-88.92,Low VHF+FM,
55.09,-88.89,Low VHF+FM,
55.11,-90.02,Low VHF+FM,
55.13,-91.31,Low VHF+FM,
55.15,-91.12,Low VHF+FM,
55.17,-91.43,Low VHF+FM,
55.20,-91.07,Low VHF+FM,
55.22,-89.89,Low VHF+FM,
55.24,-87.52,Low VHF+FM,
55.26,-90.27,Low VHF+FM,
55.28,-88.23,Low VHF+FM,
55.30,-89.08,Low VHF+FM,
55.33,-88.32,Low VHF+FM,
55.35,-89.57,Low VHF+FM,
55.37,-89.47,Low VHF+FM,
55.39,-90.19,Low VHF+FM,
55.41,-89.54,Low VHF+FM,
55.43,-88.65,Low VHF+FM,
55.46,-89.67,Low VHF+FM,
55.48,-90.78,Low VHF+FM,
55.50,-90.81,Low VHF+FM,
55.52,-90.05,Low VHF+FM,
55.54,-89.61,Low VHF+FM,
55.57,-89.42,Low VHF+FM,
55.59,-89.27,Low VHF+FM,
55.61,-89.56,Low VHF+FM,
55.63,-87.78,Low VHF+FM,
55.65,-88.38,Low VHF+FM,
55.67,-88.49,Low VHF+FM,
55.70,-89.88,Low VHF+FM,
55.72,-86.40,Low VHF+FM,
55.74,-88.83,Low VHF+FM,
55.76,-88.53,Low VHF+FM,
55.78,-88.56,Low VHF+FM,
55.80,-88.17,Low VHF+FM,
55.83,-88.14,Low VHF+FM,
55.85,-88.40,Low VHF+FM,
55.87,-89.10,Low VHF+FM,
55.89,-88.35,Low VHF+FM,
55.91,-89.41,Low VHF+FM,
55.93,-87.62,Low VHF+FM,
55.96,-88.97,Low VHF+FM,
55.98,-88.16,Low VHF+FM,
56.00,-88.58,Low VHF+FM,
56.02,-87.04,Low VHF+FM,
56.04,-88.11,Low VHF+FM,
56.07,-88.70,Low VHF+FM,
56.09,-88.52,Low VHF+FM,
56.11,-89.57,Low VHF+FM,
56.13,-88.20,Low VHF+FM,
56.15,-89.73,Low VHF+FM,
56.17,-89.91,Low VHF+FM,
56.20,-88.33,Low VHF+FM,
56.22,-89.77,Low VHF+FM,
56.24,-88.87,Low VHF+FM,
56.26,-88.86,Low VHF+FM,
56.28,-87.83,Low VHF+FM,
56.30,-89.43,Low VHF+FM,
56.33,-88.42,Low VHF+FM,
56.35,-87.89,Low VHF+FM,
56.37,-90.24,Low VHF+FM,
56.39,-89.00,Low VHF+FM,
56.41,-89.72,Low VHF+FM,
56.43,-89.94,Low VHF+FM,
56.46,-87.31,Low VHF+FM,
56.48,-88.38,Low VHF+FM,
56.50,-88.19,Low VHF+FM,
56.52,-88.99,Low VHF+FM,
56.54,-87.95,Low VHF+FM,
56.57,-88.95,Low VHF+FM,
56.59,-89.27,Low VHF+FM,
56.61,-88.54,Low VHF+FM,
56.63,-88.45,Low VHF+FM,
56.65,-88.84,Low VHF+FM,
56.67,-89.70,Low VHF+FM,
56.70,-89.59,Low VHF+FM,
56.72,-90.00,Low VHF+FM,
56.74,-90.39,Low VHF+FM,
56.76,-88.52,Low VHF+FM,
56.78,-88.67,Low VHF+FM,
56.80,-90.33,Low VHF+FM,
56.83,-86.68,Low VHF+FM,
56.85,-88.73,Low VHF+FM,
56.87,-90.17,Low VHF+FM,
56.89,-87.34,Low VHF+FM,
56.91,-87.10,Low VHF+FM,
56.93,-85.78,Low VHF+FM,
56.96,-89.72,Low VHF+FM,
56.98,-89.55,Low VHF+FM,
57.00,-88.98,Low VHF+FM,
57.02,-88.59,Low VHF+FM,
57.04,-88.84,Low VHF+FM,
57.07,-88.67,Low VHF+FM,
57.09,-86.88,Low VHF+FM,
57.11,-89.33,Low VHF+FM,
57.13,-87.95,Low VHF+FM,
57.15,-87.96,Low VHF+FM,
57.17,-89.11,Low VHF+FM,
57.20,-87.61,Low VHF+FM,
57.22,-88.54,Low VHF+FM,
57.24,-88.06,Low VHF+FM,
57.26,-88.62,Low VHF+FM,
57.28,-87.84,Low VHF+FM,
57.30,-88.19,Low VHF+FM,
57.33,-89.50,Low VHF+FM,
57.35,-89.32,Low VHF+FM,
57.37,-88.57,Low VHF+FM,
57.39,-87.62,Low VHF+FM,
57.41,-87.85,Low VHF+FM,
57.43,-87.00,Low VHF+FM,
57.46,-88.02,Low VHF+FM,
57.48,-85.46,Low VHF+FM,
57.50,-88.42,Low VHF+FM,
57.52,-89.91,Low VHF+FM,
57.54,-88.55,Low VHF+FM,
57.57,-85.81,Low VHF+FM,
57.59,-87.41,Low VHF+FM,
57.61,-88.57,Low VHF+FM,
57.63,-86.74,Low VHF+FM,
57.65,-87.50,Low VHF+FM,
57.67,-88.33,Low VHF+FM,
57.70,-86.16,Low VHF+FM,
57.72,-88.15,Low VHF+FM,
57.74,-87.20,Low VHF+FM,
57.76,-86.89,Low VHF+FM,
57.78,-87.48,Low VHF+FM,
57.80,-87.08,Low VHF+FM,
57.83,-86.85,Low VHF+FM,
57.85,-85.85,Low VHF+FM,
57.87,-87.55,Low VHF+FM,
57.89,-86.25,Low VHF+FM,
57.91,-84.95,Low VHF+FM,
57.93,-87.61,Low VHF+FM,
57.96,-83.90,Low VHF+FM,
57.98,-86.76,Low VHF+FM,
58.00,-82.79,Low VHF+FM,
58.02,-86.92,Low VHF+FM,
58.04,-85.64,Low VHF+FM,
58.07,-85.06,Low VHF+FM,
58.09,-85.56,Low VHF+FM,
58.11,-85.44,Low VHF+FM,
58.13,-86.03,Low VHF+FM,
58.15,-85.74,Low VHF+FM,
58.17,-66.36,Low VHF+FM,
58.20,-61.50,Low VHF+FM,
58.22,-68.77,Low VHF+FM,
58.24,-81.21,Low VHF+FM,
58.26,-84.64,Low VHF+FM,
58.28,-85.49,Low VHF+FM,
58.30,-85.30,Low VHF+FM,
58.33,-85.36,Low VHF+FM,
58.35,-83.85,Low VHF+FM,
58.37,-84.71,Low VHF+FM,
58.39,-85.00,Low VHF+FM,
58.41,-83.57,Low VHF+FM,
58.43,-84.16,Low VHF+FM,
58.46,-84.94,Low VHF+FM,
58.48,-84.49,Low VHF+FM,
58.50,-83.09,Low VHF+FM,
58.52,-84.26,Low VHF+FM,
58.54,-83.71,Low VHF+FM,
58.57,-83.87,Low VHF+FM,
58.59,-82.66,Low VHF+FM,
58.61,-83.15,Low VHF+FM,
58.63,-84.13,Low VHF+FM,
58.65,-83.95,Low VHF+FM,
58.67,-83.76,Low VHF+FM,
58.70,-82.21,Low VHF+FM,
58.72,-83.45,Low VHF+FM,
58.74,-84.74,Low VHF+FM,
58.76,-85.13,Low VHF+FM,
58.78,-85.20,Low VHF+FM,
58.80,-83.69,Low VHF+FM,
58.83,-81.83,Low VHF+FM,
58.85,-84.26,Low VHF+FM,
58.87,-84.42,Low VHF+FM,
58.89,-85.33,Low VHF+FM,
58.91,-85.14,Low VHF+FM,
58.93,-84.47,Low VHF+FM,
58.96,-85.17,Low VHF+FM,
58.98,-83.59,Low VHF+FM,
59.00,-84.34,Low VHF+FM,
59.02,-85.03,Low VHF+FM,
59.04,-83.55,Low VHF+FM,
59.07,-85.08,Low VHF+FM,
59.09,-83.63,Low VHF+FM,
59.11,-83.90,Low VHF+FM,
59.13,-82.90,Low VHF+FM,
59.15,-85.02,Low VHF+FM,
59.17,-85.70,Low VHF+FM,
59.20,-83.71,Low VHF+FM,
59.22,-84.67,Low VHF+FM,
59.24,-84.51,Low VHF+FM,
59.26,-83.89,Low VHF+FM,
59.28,-83.53,Low VHF+FM,
59.30,-84.43,Low VHF+FM,
59.33,-82.42,Low VHF+FM,
59.35,-84.74,Low VHF+FM,
59.37,-84.30,Low VHF+FM,
59.39,-82.98,Low VHF+FM,
59.41,-83.11,Low VHF+FM,
59.43,-82.47,Low VHF+FM,
59.46,-83.69,Low VHF+FM,
59.48,-83.44,Low VHF+FM,
59.50,-81.79,Low VHF+FM,
59.52,-83.10,Low VHF+FM,
59.54,-83.21,Low VHF+FM,
59.57,-82.62,Low VHF+FM,
59.59,-81.04,Low VHF+FM,
59.61,-80.42,Low VHF+FM,
59.63,-81.02,Low VHF+FM,
59.65,-82.81,Low VHF+FM,
59.67,-82.04,Low VHF+FM,
59.70,-81.37,Low VHF+FM,
59.72,-81.42,Low VHF+FM,
59.74,-81.02,Low VHF+FM,
59.76,-81.88,Low VHF+FM,
59.78,-81.63,Low VHF+FM,
59.80,-82.20,Low VHF+FM,
59.83,-80.07,Low VHF+FM,
59.85,-81.89,Low VHF+FM,
59.87,-77.54,Low VHF+FM,
59.89,-80.38,Low VHF+FM,
59.91,-80.23,Low VHF+FM,
59.93,-78.70,Low VHF+FM,
59.96,-79.73,Low VHF+FM,
59.98,-80.45,Low VHF+FM,
60.00,-79.68,Low VHF+FM,
60.00,-95.39,Low VHF+FM,
60.02,-102.96,Low VHF+FM,
60.04,-97.93,Low VHF+FM,
60.07,-102.40,Low VHF+FM,
60.09,-99.94,Low VHF+FM,
60.11,-106.17,Low VHF+FM,
60.13,-100.77,Low VHF+FM,
60.15,-94.27,Low VHF+FM,
60.17,-104.07,Low VHF+FM,
60.20,-99.08,Low VHF+FM,
60.22,-104.11,Low VHF+FM,
60.24,-96.12,Low VHF+FM,
60.26,-98.93,Low VHF+FM,
60.28,-99.79,Low VHF+FM,
60.30,-99.28,Low VHF+FM,
60.33,-96.04,Low VHF+FM,
60.35,-99.90,Low VHF+FM,
60.37,-96.10,Low VHF+FM,
60.39,-101.21,Low VHF+FM,
60.41,-107.16,Low VHF+FM,
60.43,-98.26,Low VHF+FM,
60.46,-106.56,Low VHF+FM,
60.48,-99.88,Low VHF+FM,
60.50,-106.48,Low VHF+FM,
60.52,-99.56,Low VHF+FM,
60.54,-107.10,Low VHF+FM,
60.57,-109.16,Low VHF+FM,
60.59,-98.62,Low VHF+FM,
60.61,-101.61,Low VHF+FM,
60.63,-102.80,Low VHF+FM,
60.65,-112.02,Low VHF+FM,
60.67,-106.40,Low VHF+FM,
60.70,-105.27,Low VHF+FM,
60.72,-105.21,Low VHF+FM,
60.74,-104.23,Low VHF+FM,
60.76,-104.44,Low VHF+FM,
60.78,-101.76,Low VHF+FM,
60.80,-102.41,Low VHF+FM,
60.83,-103.79,Low VHF+FM,
60.85,-101.37,Low VHF+FM,
60.87,-100.18,Low VHF+FM,
60.89,-100.75,Low VHF+FM,
60.91,-102.98,Low VHF+FM,
60.93,-100.48,Low VHF+FM,
60.96,-95.52,Low VHF+FM,
60.98,-99.58,Low VHF+FM,
61.00,-94.48,Low VHF+FM,
61.02,-100.14,Low VHF+FM,
61.04,-96.53,Low VHF+FM,
61.07,-95.78,Low VHF+FM,
61.09,-100.57,Low VHF+FM,
61.11,-96.12,Low VHF+FM,
61.13,-95.03,Low VHF+FM,
61.15,-100.43,Low VHF+FM,
61.17,-95.05,Low VHF+FM,
61.20,-91.84,Low VHF+FM,
61.22,-97.14,Low VHF+FM,
61.24,-96.72,Low VHF+FM,
61.26,-101.92,Low VHF+FM,
61.28,-98.41,Low VHF+FM,
61.30,-95.73,Low VHF+FM,
61.33,-95.43,Low VHF+FM,
61.35,-94.78,Low VHF+FM,
61.37,-100.46,Low VHF+FM,
61.39,-101.22,Low VHF+FM,
61.41,-100.37,Low VHF+FM,
61.43,-99.83,Low VHF+FM,
61.46,-99.51,Low VHF+FM,
61.48,-99.30,Low VHF+FM,
61.50,-98.08,Low VHF+FM,
61.52,-95.34,Low VHF+FM,
61.54,-98.40,Low VHF+FM,
61.57,-96.27,Low VHF+FM,
61.59,-103.59,Low VHF+FM,
61.61,-98.76,Low VHF+FM,
61.63,-99.01,Low VHF+FM,
61.65,-97.95,Low VHF+FM,
61.67,-96.63,Low VHF+FM,
61.70,-99.60,Low VHF+FM,
61.72,-102.49,Low VHF+FM,
61.74,-99.09,Low VHF+FM,
61.76,-100.30,Low VHF+FM,
61.78,-102.19,Low VHF+FM,
61.80,-104.16,Low VHF+FM,
61.83,-99.68,Low VHF+FM,
61.85,-96.43,Low VHF+FM,
61.87,-97.76,Low VHF+FM,
61.89,-98.37,Low VHF+FM,
61.91,-96.08,Low VHF+FM,
61.93,-96.74,Low VHF+FM,
61.96,-98.18,Low VHF+FM,
61.98,-98.06,Low VHF+FM,
62.00,-96.97,Low VHF+FM,
62.02,-94.84,Low VHF+FM,
62.04,-96.81,Low VHF+FM,
62.07,-94.79,Low VHF+FM,
62.09,-95.96,Low VHF+FM,
62.11,-97.25,Low VHF+FM,
62.13,-96.82,Low VHF+FM,
62.15,-97.71,Low VHF+FM,
62.17,-96.72,Low VHF+FM,
62.20,-100.43,Low VHF+FM,
62.22,-99.31,Low VHF+FM,
62.24,-96.72,Low VHF+FM,
62.26,-97.64,Low VHF+FM,
62.28,-95.89,Low VHF+FM,
62.30,-92.76,Low VHF+FM,
62.33,-96.81,Low VHF+FM,
62.35,-90.24,Low VHF+FM,
62.37,-89.82,Low VHF+FM,
62.39,-92.55,Low VHF+FM,
62.41,-88.92,Low VHF+FM,
62.43,-91.63,Low VHF+FM,
62.46,-93.32,Low VHF+FM,
62.48,-92.39,Low VHF+FM,
62.50,-93.02,Low VHF+FM,
62.52,-91.15,Low VHF+FM,
62.54,-88.66,Low VHF+FM,
62.57,-94.87,Low VHF+FM,
62.59,-90.75,Low VHF+FM,
62.61,-92.09,Low VHF+FM,
62.63,-100.22,Low VHF+FM,
62.65,-96.72,Low VHF+FM,
62.67,-93.06,Low VHF+FM,
62.70,-94.10,Low VHF+FM,
62.72,-91.92,Low VHF+FM,
62.74,-101.70,Low VHF+FM,
62.76,-96.18,Low VHF+FM,
62.78,-96.61,Low VHF+FM,
62.80,-95.58,Low VHF+FM,
62.83,-93.29,Low VHF+FM,
62.85,-93.66,Low VHF+FM,
62.87,-100.76,Low VHF+FM,
62.89,-92.27,Low VHF+FM,
62.91,-94.56,Low VHF+FM,
62.93,-91.88,Low VHF+FM,
62.96,-95.64,Low VHF+FM,
62.98,-96.93,Low VHF+FM,
63.00,-94.57,Low VHF+FM,
63.02,-96.65,Low VHF+FM,
63.04,-98.35,Low VHF+FM,
63.07,-96.55,Low VHF+FM,
63.09,-98.43,Low VHF+FM,
63.11,-101.36,Low VHF+FM,
63.13,-95.58,Low VHF+FM,
63.15,-93.18,Low VHF+FM,
63.17,-95.23,Low VHF+FM,
63.20,-100.67,Low VHF+FM,
63.22,-98.63,Low VHF+FM,
63.24,-96.08,Low VHF+FM,
63.26,-97.24,Low VHF+FM,
63.28,-100.90,Low VHF+FM,
63.30,-99.81,Low VHF+FM,
63.33,-95.24,Low VHF+FM,
63.35,-94.09,Low VHF+FM,
63.37,-97.90,Low VHF+FM,
63.39,-92.76,Low VHF+FM,
63.41,-93.94,Low VHF+FM,
63.43,-92.66,Low VHF+FM,
63.46,-94.92,Low VHF+FM,
63.48,-98.15,Low VHF+FM,
63.50,-97.95,Low VHF+FM,
63.52,-103.99,Low VHF+FM,
63.54,-98.00,Low VHF+FM,
63.57,-92.05,Low VHF+FM,
63.59,-93.46,Low VHF+FM,
63.61,-94.27,Low VHF+FM,
63.63,-94.96,Low VHF+FM,
63.65,-92.96,Low VHF+FM,
63.67,-92.97,Low VHF+FM,
63.70,-94.94,Low VHF+FM,
63.72,-89.69,Low VHF+FM,
63.74,-91.64,Low VHF+FM,
63.76,-92.70,Low VHF+FM,
63.78,-95.88,Low VHF+FM,
63.80,-92.42,Low VHF+FM,
63.83,-89.56,Low VHF+FM,
63.85,-94.93,Low VHF+FM,
63.87,-92.38,Low VHF+FM,
63.89,-93.25,Low VHF+FM,
63.91,-96.12,Low VHF+FM,
63.93,-92.34,Low VHF+FM,
63.96,-93.59,Low VHF+FM,
63.98,-97.51,Low VHF+FM,
64.00,-101.21,Low VHF+FM,
64.02,-97.60,Low VHF+FM,
64.04,-95.99,Low VHF+FM,
64.07,-95.41,Low VHF+FM,
64.09,-92.86,Low VHF+FM,
64.11,-93.21,Low VHF+FM,
64.13,-96.80,Low VHF+FM,
64.15,-96.70,Low VHF+FM,
64.17,-99.50,Low VHF+FM,
64.20,-97.27,Low VHF+FM,
64.22,-95.22,Low VHF+FM,
64.24,-93.63,Low VHF+FM,
64.26,-96.72,Low VHF+FM,
64.28,-95.28,Low VHF+FM,
64.30,-99.67,Low VHF+FM,
64.33,-97.23,Low VHF+FM,
64.35,-97.06,Low VHF+FM,
64.37,-101.38,Low VHF+FM,
64.39,-96.00,Low VHF+FM,
64.41,-96.97,Low VHF+FM,
64.43,-97.87,Low VHF+FM,
64.46,-99.81,Low VHF+FM,
64.48,-98.12,Low VHF+FM,
64.50,-96.45,Low VHF+FM,
64.52,-99.36,Low VHF+FM,
64.54,-99.25,Low VHF+FM,
64.57,-93.98,Low VHF+FM,
64.59,-94.79,Low VHF+FM,
64.61,-96.13,Low VHF+FM,
64.63,-93.90,Low VHF+FM,
64.65,-96.50,Low VHF+FM,
64.67,-95.26,Low VHF+FM,
64.70,-94.96,Low VHF+FM,
64.72,-95.27,Low VHF+FM,
64.74,-97.70,Low VHF+FM,
64.76,-94.41,Low VHF+FM,
64.78,-97.21,Low VHF+FM,
64.80,-95.35,Low VHF+FM,
64.83,-100.96,Low VHF+FM,
64.85,-96.40,Low VHF+FM,
64.87,-94.15,Low VHF+FM,
64.89,-96.38,Low VHF+FM,
64.91,-91.82,Low VHF+FM,
64.93,-89.98,Low VHF+FM,
64.96,-95.17,Low VHF+FM,
64.98,-90.38,Low VHF+FM,
65.00,-96.83,Low VHF+FM,
65.02,-92.00,Low VHF+FM,
65.04,-93.38,Low VHF+FM,
65.07,-95.74,Low VHF+FM,
65.09,-96.42,Low VHF+FM,
65.11,-92.87,Low VHF+FM,
65.13,-93.93,Low VHF+FM,
65.15,-96.77,Low VHF+FM,
65.17,-95.57,Low VHF+FM,
65.20,-91.44,Low VHF+FM,
65.22,-93.16,Low VHF+FM,
65.24,-91.78,Low VHF+FM,
65.26,-94.55,Low VHF+FM,
65.28,-94.35,Low VHF+FM,
65.30,-102.00,Low VHF+FM,
65.33,-97.07,Low VHF+FM,
65.35,-97.75,Low VHF+FM,
65.37,-101.30,Low VHF+FM,
65.39,-95.41,Low VHF+FM,
65.41,-94.45,Low VHF+FM,
65.43,-95.65,Low VHF+FM,
65.46,-99.49,Low VHF+FM,
65.48,-97.20,Low VHF+FM,
65.50,-96.75,Low VHF+FM,
65.52,-96.75,Low VHF+FM,
65.54,-102.62,Low VHF+FM,
65.57,-97.23,Low VHF+FM,
65.59,-104.63,Low VHF+FM,
65.61,-106.09,Low VHF+FM,
65.63,-98.43,Low VHF+FM,
65.65,-96.67,Low VHF+FM,
65.67,-98.89,Low VHF+FM,
65.70,-98.35,Low VHF+FM,
65.72,-96.68,Low VHF+FM,
65.74,-101.77,Low VHF+FM,
65.76,-95.74,Low VHF+FM,
65.78,-99.76,Low VHF+FM,
65.80,-100.22,Low VHF+FM,
65.83,-97.87,Low VHF+FM,
65.85,-98.79,Low VHF+FM,
65.87,-98.39,Low VHF+FM,
65.89,-96.83,Low VHF+FM,
65.91,-96.49,Low VHF+FM,
65.93,-100.54,Low VHF+FM,
