Frequency (MHz),Level (dBm),Band Name
916.00,-100.06,900 ISM-STL
916.04,-101.19,900 ISM-STL
916.09,-101.86,900 ISM-STL
916.13,-100.77,900 ISM-STL
916.17,-104.13,900 ISM-STL
916.22,-101.69,900 ISM-STL
916.26,-104.60,900 ISM-STL
916.30,-101.99,900 ISM-STL
916.35,-99.59,900 ISM-STL
916.39,-104.57,900 ISM-STL
916.43,-101.98,900 ISM-STL
916.48,-97.73,900 ISM-STL
916.52,-103.52,900 ISM-STL
916.57,-96.60,900 ISM-STL
916.61,-98.49,900 ISM-STL
916.65,-102.19,900 ISM-STL
916.70,-100.93,900 ISM-STL
916.74,-103.49,900 ISM-STL
916.78,-102.07,900 ISM-STL
916.83,-101.27,900 ISM-STL
916.87,-103.00,900 ISM-STL
916.91,-102.85,900 ISM-STL
916.96,-99.32,900 ISM-STL
917.00,-98.51,900 ISM-STL
917.04,-99.82,900 ISM-STL
917.09,-103.70,900 ISM-STL
917.13,-104.42,900 ISM-STL
917.17,-101.42,900 ISM-STL
917.22,-100.95,900 ISM-STL
917.26,-100.85,900 ISM-STL
917.30,-105.19,900 ISM-STL
917.35,-96.32,900 ISM-STL
917.39,-101.89,900 ISM-STL
917.43,-104.66,900 ISM-STL
917.48,-99.19,900 ISM-STL
917.52,-99.83,900 ISM-STL
917.57,-104.86,900 ISM-STL
917.61,-103.10,900 ISM-STL
917.65,-101.60,900 ISM-STL
917.70,-102.24,900 ISM-STL
917.74,-100.67,900 ISM-STL
917.78,-98.00,900 ISM-STL
917.83,-100.11,900 ISM-STL
917.87,-100.84,900 ISM-STL
917.91,-106.53,900 ISM-STL
917.96,-100.30,900 ISM-STL
918.00,-104.15,900 ISM-STL
918.04,-100.75,900 ISM-STL
918.09,-103.43,900 ISM-STL
918.13,-105.02,900 ISM-STL
918.17,-101.96,900 ISM-STL
918.22,-102.19,900 ISM-STL
918.26,-102.42,900 ISM-STL
918.30,-105.01,900 ISM-STL
918.35,-100.81,900 ISM-STL
918.39,-105.20,900 ISM-STL
918.43,-99.37,900 ISM-STL
918.48,-104.55,900 ISM-STL
918.52,-102.99,900 ISM-STL
918.57,-98.81,900 ISM-STL
918.61,-101.92,900 ISM-STL
918.65,-101.24,900 ISM-STL
918.70,-101.21,900 ISM-STL
918.74,-101.51,900 ISM-STL
918.78,-103.27,900 ISM-STL
918.83,-101.57,900 ISM-STL
918.87,-103.19,900 ISM-STL
918.91,-110.68,900 ISM-STL
918.96,-105.28,900 ISM-STL
919.00,-103.73,900 ISM-STL
919.04,-103.13,900 ISM-STL
919.09,-96.69,900 ISM-STL
919.13,-101.77,900 ISM-STL
919.17,-103.95,900 ISM-STL
919.22,-100.47,900 ISM-STL
919.26,-98.25,900 ISM-STL
919.30,-103.85,900 ISM-STL
919.35,-101.88,900 ISM-STL
919.39,-106.53,900 ISM-STL
919.43,-104.21,900 ISM-STL
919.48,-100.89,900 ISM-STL
919.52,-100.54,900 ISM-STL
919.57,-98.63,900 ISM-STL
919.61,-100.71,900 ISM-STL
919.65,-101.25,900 ISM-STL
919.70,-101.01,900 ISM-STL
919.74,-102.51,900 ISM-STL
919.78,-104.34,900 ISM-STL
919.83,-99.32,900 ISM-STL
919.87,-100.07,900 ISM-STL
919.91,-100.45,900 ISM-STL
919.96,-99.46,900 ISM-STL
920.00,-101.65,900 ISM-STL
920.00,-99.95,900 ISM-STL
920.04,-102.53,900 ISM-STL
920.09,-102.42,900 ISM-STL
920.13,-105.82,900 ISM-STL
920.17,-100.58,900 ISM-STL
920.22,-102.80,900 ISM-STL
920.26,-98.90,900 ISM-STL
920.30,-96.76,900 ISM-STL
920.35,-99.06,900 ISM-STL
920.39,-98.78,900 ISM-STL
920.43,-104.57,900 ISM-STL
920.48,-102.56,900 ISM-STL
920.52,-103.28,900 ISM-STL
920.57,-100.49,900 ISM-STL
920.61,-95.69,900 ISM-STL
920.65,-99.32,900 ISM-STL
920.70,-101.43,900 ISM-STL
920.74,-104.75,900 ISM-STL
920.78,-100.29,900 ISM-STL
920.83,-101.50,900 ISM-STL
920.87,-101.14,900 ISM-STL
920.91,-98.66,900 ISM-STL
920.96,-98.16,900 ISM-STL
921.00,-97.95,900 ISM-STL
921.04,-98.57,900 ISM-STL
921.09,-104.72,900 ISM-STL
921.13,-99.21,900 ISM-STL
921.17,-100.57,900 ISM-STL
921.22,-97.98,900 ISM-STL
921.26,-100.84,900 ISM-STL
921.30,-99.40,900 ISM-STL
921.35,-94.49,900 ISM-STL
921.39,-97.60,900 ISM-STL
921.43,-93.87,900 ISM-STL
921.48,-99.83,900 ISM-STL
921.52,-107.65,900 ISM-STL
921.57,-96.76,900 ISM-STL
921.61,-94.96,900 ISM-STL
921.65,-96.47,900 ISM-STL
921.70,-98.63,900 ISM-STL
921.74,-98.17,900 ISM-STL
921.78,-98.39,900 ISM-STL
921.83,-95.62,900 ISM-STL
921.87,-100.46,900 ISM-STL
921.91,-103.42,900 ISM-STL
921.96,-102.06,900 ISM-STL
922.00,-102.16,900 ISM-STL
922.04,-103.87,900 ISM-STL
922.09,-105.36,900 ISM-STL
922.13,-107.20,900 ISM-STL
922.17,-101.96,900 ISM-STL
922.22,-105.30,900 ISM-STL
922.26,-102.36,900 ISM-STL
922.30,-99.76,900 ISM-STL
922.35,-98.55,900 ISM-STL
922.39,-97.99,900 ISM-STL
922.43,-99.68,900 ISM-STL
922.48,-95.54,900 ISM-STL
922.52,-97.34,900 ISM-STL
922.57,-90.86,900 ISM-STL
922.61,-94.85,900 ISM-STL
922.65,-96.09,900 ISM-STL
922.70,-98.01,900 ISM-STL
922.74,-95.61,900 ISM-STL
922.78,-94.45,900 ISM-STL
922.83,-96.02,900 ISM-STL
922.87,-100.85,900 ISM-STL
922.91,-98.87,900 ISM-STL
922.96,-98.47,900 ISM-STL
923.00,-96.16,900 ISM-STL
923.04,-97.49,900 ISM-STL
923.09,-97.28,900 ISM-STL
923.13,-95.34,900 ISM-STL
923.17,-96.07,900 ISM-STL
923.22,-98.42,900 ISM-STL
923.26,-91.42,900 ISM-STL
923.30,-92.49,900 ISM-STL
923.35,-88.52,900 ISM-STL
923.39,-87.75,900 ISM-STL
923.43,-91.21,900 ISM-STL
923.48,-87.98,900 ISM-STL
923.52,-88.12,900 ISM-STL
923.57,-87.73,900 ISM-STL
923.61,-89.32,900 ISM-STL
923.65,-92.93,900 ISM-STL
923.70,-94.90,900 ISM-STL
923.74,-98.20,900 ISM-STL
923.78,-92.49,900 ISM-STL
923.83,-88.94,900 ISM-STL
923.87,-83.95,900 ISM-STL
923.91,-81.63,900 ISM-STL
923.96,-80.96,900 ISM-STL
924.00,-82.42,900 ISM-STL
924.04,-85.69,900 ISM-STL
924.09,-84.79,900 ISM-STL
924.13,-87.34,900 ISM-STL
924.17,-87.48,900 ISM-STL
924.22,-86.55,900 ISM-STL
924.26,-86.45,900 ISM-STL
924.30,-87.96,900 ISM-STL
924.35,-90.37,900 ISM-STL
924.39,-93.32,900 ISM-STL
924.43,-91.07,900 ISM-STL
924.48,-89.51,900 ISM-STL
924.52,-93.32,900 ISM-STL
924.57,-97.14,900 ISM-STL
924.61,-96.16,900 ISM-STL
924.65,-95.76,900 ISM-STL
924.70,-97.87,900 ISM-STL
924.74,-98.14,900 ISM-STL
924.78,-102.86,900 ISM-STL
924.83,-96.15,900 ISM-STL
924.87,-100.11,900 ISM-STL
924.91,-102.19,900 ISM-STL
924.96,-100.96,900 ISM-STL
925.00,-99.13,900 ISM-STL
925.04,-98.34,900 ISM-STL
925.09,-95.08,900 ISM-STL
925.13,-95.69,900 ISM-STL
925.17,-94.89,900 ISM-STL
925.22,-95.14,900 ISM-STL
925.26,-96.72,900 ISM-STL
925.30,-95.45,900 ISM-STL
925.35,-96.21,900 ISM-STL
925.39,-93.82,900 ISM-STL
925.43,-93.99,900 ISM-STL
925.48,-98.51,900 ISM-STL
925.52,-98.79,900 ISM-STL
925.57,-98.50,900 ISM-STL
925.61,-100.12,900 ISM-STL
925.65,-94.21,900 ISM-STL
925.70,-98.06,900 ISM-STL
925.74,-101.71,900 ISM-STL
925.78,-99.32,900 ISM-STL
925.83,-98.19,900 ISM-STL
925.87,-97.91,900 ISM-STL
925.91,-100.66,900 ISM-STL
925.96,-100.03,900 ISM-STL
926.00,-98.73,900 ISM-STL
926.04,-100.91,900 ISM-STL
926.09,-98.68,900 ISM-STL
926.13,-99.84,900 ISM-STL
926.17,-99.33,900 ISM-STL
926.22,-97.94,900 ISM-STL
926.26,-101.26,900 ISM-STL
926.30,-98.78,900 ISM-STL
926.35,-104.33,900 ISM-STL
926.39,-99.40,900 ISM-STL
926.43,-104.68,900 ISM-STL
926.48,-103.33,900 ISM-STL
926.52,-100.75,900 ISM-STL
926.57,-102.83,900 ISM-STL
926.61,-102.48,900 ISM-STL
926.65,-102.36,900 ISM-STL
926.70,-102.64,900 ISM-STL
926.74,-102.93,900 ISM-STL
926.78,-101.65,900 ISM-STL
926.83,-103.14,900 ISM-STL
926.87,-98.72,900 ISM-STL
926.91,-101.89,900 ISM-STL
926.96,-107.55,900 ISM-STL
927.00,-96.38,900 ISM-STL
927.04,-100.23,900 ISM-STL
927.09,-101.23,900 ISM-STL
927.13,-102.24,900 ISM-STL
927.17,-99.65,900 ISM-STL
927.22,-101.38,900 ISM-STL
927.26,-103.79,900 ISM-STL
927.30,-100.23,900 ISM-STL
927.35,-100.58,900 ISM-STL
927.39,-102.69,900 ISM-STL
927.43,-101.29,900 ISM-STL
927.48,-99.49,900 ISM-STL
927.52,-100.95,900 ISM-STL
927.57,-98.45,900 ISM-STL
927.61,-98.39,900 ISM-STL
927.65,-100.97,900 ISM-STL
927.70,-100.51,900 ISM-STL
927.74,-104.80,900 ISM-STL
927.78,-100.77,900 ISM-STL
927.83,-97.78,900 ISM-STL
927.87,-101.91,900 ISM-STL
927.91,-105.34,900 ISM-STL
927.96,-108.18,900 ISM-STL
928.00,-100.06,900 ISM-STL
928.04,-100.81,900 ISM-STL
928.09,-99.91,900 ISM-STL
928.13,-97.95,900 ISM-STL
928.17,-103.73,900 ISM-STL
928.22,-103.32,900 ISM-STL
928.26,-104.22,900 ISM-STL
928.30,-101.12,900 ISM-STL
928.35,-98.54,900 ISM-STL
928.39,-97.99,900 ISM-STL
928.43,-99.88,900 ISM-STL
928.48,-100.02,900 ISM-STL
928.52,-100.63,900 ISM-STL
928.57,-103.18,900 ISM-STL
928.61,-103.41,900 ISM-STL
928.65,-106.40,900 ISM-STL
928.70,-104.43,900 ISM-STL
928.74,-104.78,900 ISM-STL
928.78,-104.72,900 ISM-STL
928.83,-103.21,900 ISM-STL
928.87,-99.83,900 ISM-STL
928.91,-102.98,900 ISM-STL
928.96,-102.74,900 ISM-STL
929.00,-101.93,900 ISM-STL
929.04,-103.04,900 ISM-STL
929.09,-101.71,900 ISM-STL
929.13,-101.96,900 ISM-STL
929.17,-99.65,900 ISM-STL
929.22,-98.71,900 ISM-STL
929.26,-102.27,900 ISM-STL
929.30,-102.75,900 ISM-STL
929.35,-104.07,900 ISM-STL
929.39,-100.94,900 ISM-STL
929.43,-97.83,900 ISM-STL
929.48,-103.55,900 ISM-STL
929.52,-98.42,900 ISM-STL
929.57,-106.39,900 ISM-STL
929.61,-102.72,900 ISM-STL
929.65,-102.88,900 ISM-STL
929.70,-105.60,900 ISM-STL
929.74,-104.01,900 ISM-STL
929.78,-103.43,900 ISM-STL
929.83,-100.29,900 ISM-STL
929.87,-101.43,900 ISM-STL
929.91,-106.36,900 ISM-STL
929.96,-100.18,900 ISM-STL
930.00,-98.28,900 ISM-STL
930.04,-100.36,900 ISM-STL
930.09,-101.30,900 ISM-STL
930.13,-101.81,900 ISM-STL
930.17,-101.32,900 ISM-STL
930.22,-99.91,900 ISM-STL
930.26,-103.94,900 ISM-STL
930.30,-101.70,900 ISM-STL
930.35,-103.77,900 ISM-STL
930.39,-103.93,900 ISM-STL
930.43,-103.25,900 ISM-STL
930.48,-102.25,900 ISM-STL
930.52,-101.86,900 ISM-STL
930.57,-106.87,900 ISM-STL
930.61,-97.70,900 ISM-STL
930.65,-102.13,900 ISM-STL
930.70,-101.92,900 ISM-STL
930.74,-100.11,900 ISM-STL
930.78,-101.07,900 ISM-STL
930.83,-104.69,900 ISM-STL
930.87,-105.49,900 ISM-STL
930.91,-102.02,900 ISM-STL
930.96,-102.63,900 ISM-STL
931.00,-100.71,900 ISM-STL
931.04,-100.05,900 ISM-STL
931.09,-101.11,900 ISM-STL
931.13,-101.14,900 ISM-STL
931.17,-99.60,900 ISM-STL
931.22,-107.41,900 ISM-STL
931.26,-100.29,900 ISM-STL
931.30,-98.86,900 ISM-STL
931.35,-102.16,900 ISM-STL
931.39,-103.52,900 ISM-STL
931.43,-103.99,900 ISM-STL
931.48,-100.59,900 ISM-STL
931.52,-104.25,900 ISM-STL
931.57,-102.86,900 ISM-STL
931.61,-100.64,900 ISM-STL
931.65,-104.28,900 ISM-STL
931.70,-100.61,900 ISM-STL
931.74,-102.97,900 ISM-STL
931.78,-98.19,900 ISM-STL
931.83,-102.87,900 ISM-STL
931.87,-103.20,900 ISM-STL
931.91,-102.61,900 ISM-STL
931.96,-104.42,900 ISM-STL
932.00,-102.79,900 ISM-STL
932.04,-103.29,900 ISM-STL
932.09,-101.34,900 ISM-STL
932.13,-101.96,900 ISM-STL
932.17,-101.59,900 ISM-STL
932.22,-105.21,900 ISM-STL
932.26,-106.11,900 ISM-STL
932.30,-102.46,900 ISM-STL
932.35,-99.81,900 ISM-STL
932.39,-105.29,900 ISM-STL
932.43,-102.76,900 ISM-STL
932.48,-100.51,900 ISM-STL
932.52,-104.89,900 ISM-STL
932.57,-102.38,900 ISM-STL
932.61,-102.80,900 ISM-STL
932.65,-101.68,900 ISM-STL
932.70,-98.39,900 ISM-STL
932.74,-102.10,900 ISM-STL
932.78,-101.24,900 ISM-STL
932.83,-102.84,900 ISM-STL
932.87,-102.11,900 ISM-STL
932.91,-99.58,900 ISM-STL
932.96,-104.21,900 ISM-STL
933.00,-104.78,900 ISM-STL
933.04,-102.50,900 ISM-STL
933.09,-102.74,900 ISM-STL
933.13,-100.98,900 ISM-STL
933.17,-103.85,900 ISM-STL
933.22,-102.87,900 ISM-STL
933.26,-104.73,900 ISM-STL
933.30,-101.05,900 ISM-STL
933.35,-98.76,900 ISM-STL
933.39,-103.22,900 ISM-STL
933.43,-101.21,900 ISM-STL
933.48,-103.73,900 ISM-STL
933.52,-98.24,900 ISM-STL
933.57,-101.94,900 ISM-STL
933.61,-103.23,900 ISM-STL
933.65,-105.05,900 ISM-STL
933.70,-107.04,900 ISM-STL
933.74,-98.85,900 ISM-STL
933.78,-104.68,900 ISM-STL
933.83,-102.83,900 ISM-STL
933.87,-102.03,900 ISM-STL
933.91,-99.49,900 ISM-STL
933.96,-103.87,900 ISM-STL
934.00,-99.10,900 ISM-STL
934.04,-102.46,900 ISM-STL
934.09,-101.96,900 ISM-STL
934.13,-100.07,900 ISM-STL
934.17,-99.59,900 ISM-STL
934.22,-99.64,900 ISM-STL
934.26,-100.76,900 ISM-STL
934.30,-103.89,900 ISM-STL
934.35,-100.77,900 ISM-STL
934.39,-106.38,900 ISM-STL
934.43,-101.38,900 ISM-STL
934.48,-102.45,900 ISM-STL
934.52,-102.97,900 ISM-STL
934.57,-104.80,900 ISM-STL
934.61,-102.88,900 ISM-STL
934.65,-105.29,900 ISM-STL
934.70,-105.59,900 ISM-STL
934.74,-103.14,900 ISM-STL
934.78,-101.80,900 ISM-STL
934.83,-102.06,900 ISM-STL
934.87,-101.70,900 ISM-STL
934.91,-100.11,900 ISM-STL
934.96,-102.23,900 ISM-STL
935.00,-99.65,900 ISM-STL
935.04,-98.29,900 ISM-STL
935.09,-101.22,900 ISM-STL
935.13,-101.84,900 ISM-STL
935.17,-100.97,900 ISM-STL
935.22,-98.99,900 ISM-STL
935.26,-103.09,900 ISM-STL
935.30,-104.24,900 ISM-STL
935.35,-103.43,900 ISM-STL
935.39,-99.14,900 ISM-STL
935.43,-99.54,900 ISM-STL
935.48,-98.93,900 ISM-STL
935.52,-106.29,900 ISM-STL
935.57,-107.29,900 ISM-STL
935.61,-99.82,900 ISM-STL
935.65,-101.94,900 ISM-STL
935.70,-106.63,900 ISM-STL
935.74,-101.43,900 ISM-STL
935.78,-101.92,900 ISM-STL
935.83,-99.22,900 ISM-STL
935.87,-100.61,900 ISM-STL
935.91,-99.45,900 ISM-STL
935.96,-106.16,900 ISM-STL
936.00,-100.35,900 ISM-STL
936.04,-96.96,900 ISM-STL
936.09,-102.23,900 ISM-STL
936.13,-103.23,900 ISM-STL
936.17,-104.16,900 ISM-STL
936.22,-99.36,900 ISM-STL
936.26,-102.69,900 ISM-STL
936.30,-104.13,900 ISM-STL
936.35,-100.36,900 ISM-STL
936.39,-101.95,900 ISM-STL
936.43,-102.27,900 ISM-STL
936.48,-101.14,900 ISM-STL
936.52,-105.23,900 ISM-STL
936.57,-105.43,900 ISM-STL
936.61,-102.50,900 ISM-STL
936.65,-99.77,900 ISM-STL
936.70,-101.44,900 ISM-STL
936.74,-102.05,900 ISM-STL
936.78,-102.20,900 ISM-STL
936.83,-104.90,900 ISM-STL
936.87,-100.35,900 ISM-STL
936.91,-105.27,900 ISM-STL
936.96,-100.87,900 ISM-STL
937.00,-101.21,900 ISM-STL
937.04,-100.46,900 ISM-STL
937.09,-103.02,900 ISM-STL
937.13,-101.27,900 ISM-STL
937.17,-102.66,900 ISM-STL
937.22,-107.43,900 ISM-STL
937.26,-101.99,900 ISM-STL
937.30,-101.49,900 ISM-STL
937.35,-104.42,900 ISM-STL
937.39,-101.64,900 ISM-STL
937.43,-97.21,900 ISM-STL
937.48,-106.42,900 ISM-STL
937.52,-102.84,900 ISM-STL
937.57,-103.74,900 ISM-STL
937.61,-104.85,900 ISM-STL
937.65,-98.56,900 ISM-STL
937.70,-103.14,900 ISM-STL
937.74,-102.04,900 ISM-STL
937.78,-103.11,900 ISM-STL
937.83,-105.88,900 ISM-STL
937.87,-103.70,900 ISM-STL
937.91,-101.65,900 ISM-STL
937.96,-103.52,900 ISM-STL
938.00,-104.65,900 ISM-STL
938.04,-100.09,900 ISM-STL
938.09,-102.38,900 ISM-STL
938.13,-103.20,900 ISM-STL
938.17,-102.43,900 ISM-STL
938.22,-101.65,900 ISM-STL
938.26,-101.93,900 ISM-STL
938.30,-103.40,900 ISM-STL
938.35,-100.60,900 ISM-STL
938.39,-102.09,900 ISM-STL
938.43,-105.73,900 ISM-STL
938.48,-103.79,900 ISM-STL
938.52,-105.33,900 ISM-STL
938.57,-97.52,900 ISM-STL
938.61,-104.82,900 ISM-STL
938.65,-100.68,900 ISM-STL
938.70,-101.38,900 ISM-STL
938.74,-99.57,900 ISM-STL
938.78,-102.98,900 ISM-STL
938.83,-103.52,900 ISM-STL
938.87,-104.37,900 ISM-STL
938.91,-100.33,900 ISM-STL
938.96,-106.37,900 ISM-STL
939.00,-100.83,900 ISM-STL
939.04,-102.03,900 ISM-STL
939.09,-102.23,900 ISM-STL
939.13,-105.13,900 ISM-STL
939.17,-101.12,900 ISM-STL
939.22,-104.96,900 ISM-STL
939.26,-105.50,900 ISM-STL
939.30,-101.88,900 ISM-STL
939.35,-102.98,900 ISM-STL
939.39,-99.35,900 ISM-STL
939.43,-103.57,900 ISM-STL
939.48,-102.03,900 ISM-STL
939.52,-99.57,900 ISM-STL
939.57,-102.94,900 ISM-STL
939.61,-103.37,900 ISM-STL
939.65,-101.54,900 ISM-STL
939.70,-107.01,900 ISM-STL
939.74,-101.70,900 ISM-STL
939.78,-103.75,900 ISM-STL
939.83,-99.08,900 ISM-STL
939.87,-102.59,900 ISM-STL
939.91,-100.85,900 ISM-STL
939.96,-101.25,900 ISM-STL
940.00,-100.61,900 ISM-STL
940.00,-104.60,900 ISM-STL
940.04,-100.31,900 ISM-STL
940.09,-100.35,900 ISM-STL
940.13,-103.79,900 ISM-STL
940.17,-103.36,900 ISM-STL
940.22,-101.41,900 ISM-STL
940.26,-101.45,900 ISM-STL
940.30,-102.04,900 ISM-STL
940.35,-100.18,900 ISM-STL
940.39,-100.10,900 ISM-STL
940.43,-104.52,900 ISM-STL
940.48,-100.85,900 ISM-STL
940.52,-104.17,900 ISM-STL
940.57,-102.88,900 ISM-STL
940.61,-102.29,900 ISM-STL
940.65,-106.36,900 ISM-STL
940.70,-102.46,900 ISM-STL
940.74,-100.66,900 ISM-STL
940.78,-103.84,900 ISM-STL
940.83,-101.29,900 ISM-STL
940.87,-101.67,900 ISM-STL
940.91,-101.58,900 ISM-STL
940.96,-100.43,900 ISM-STL
941.00,-98.43,900 ISM-STL
941.04,-100.50,900 ISM-STL
941.09,-99.24,900 ISM-STL
941.13,-100.44,900 ISM-STL
941.17,-101.74,900 ISM-STL
941.22,-103.25,900 ISM-STL
941.26,-101.40,900 ISM-STL
941.30,-100.63,900 ISM-STL
941.35,-100.14,900 ISM-STL
941.39,-101.58,900 ISM-STL
941.43,-100.29,900 ISM-STL
941.48,-104.66,900 ISM-STL
941.52,-101.46,900 ISM-STL
941.57,-95.66,900 ISM-STL
941.61,-103.63,900 ISM-STL
941.65,-104.54,900 ISM-STL
941.70,-100.79,900 ISM-STL
941.74,-101.83,900 ISM-STL
941.78,-100.66,900 ISM-STL
941.83,-99.93,900 ISM-STL
941.87,-98.89,900 ISM-STL
941.91,-97.62,900 ISM-STL
941.96,-103.71,900 ISM-STL
942.00,-95.94,900 ISM-STL
942.04,-102.50,900 ISM-STL
942.09,-101.09,900 ISM-STL
942.13,-100.17,900 ISM-STL
942.17,-105.27,900 ISM-STL
942.22,-102.43,900 ISM-STL
942.26,-99.69,900 ISM-STL
942.30,-101.84,900 ISM-STL
942.35,-102.78,900 ISM-STL
942.39,-100.28,900 ISM-STL
942.43,-107.68,900 ISM-STL
942.48,-98.68,900 ISM-STL
942.52,-101.61,900 ISM-STL
942.57,-99.50,900 ISM-STL
942.61,-98.40,900 ISM-STL
942.65,-102.94,900 ISM-STL
942.70,-99.24,900 ISM-STL
942.74,-103.33,900 ISM-STL
942.78,-101.20,900 ISM-STL
942.83,-98.83,900 ISM-STL
942.87,-103.94,900 ISM-STL
942.91,-99.08,900 ISM-STL
942.96,-101.67,900 ISM-STL
943.00,-102.57,900 ISM-STL
943.04,-104.32,900 ISM-STL
943.09,-102.66,900 ISM-STL
943.13,-107.43,900 ISM-STL
943.17,-101.70,900 ISM-STL
943.22,-106.36,900 ISM-STL
943.26,-100.03,900 ISM-STL
943.30,-99.39,900 ISM-STL
943.35,-99.13,900 ISM-STL
943.39,-101.75,900 ISM-STL
943.43,-103.59,900 ISM-STL
943.48,-104.39,900 ISM-STL
943.52,-101.83,900 ISM-STL
943.57,-104.11,900 ISM-STL
943.61,-102.97,900 ISM-STL
943.65,-101.81,900 ISM-STL
943.70,-99.17,900 ISM-STL
943.74,-98.80,900 ISM-STL
943.78,-99.05,900 ISM-STL
943.83,-99.73,900 ISM-STL
943.87,-97.77,900 ISM-STL
943.91,-102.24,900 ISM-STL
943.96,-103.36,900 ISM-STL
944.00,-99.44,900 ISM-STL
944.04,-103.43,900 ISM-STL
944.09,-101.63,900 ISM-STL
944.13,-102.46,900 ISM-STL
944.17,-102.56,900 ISM-STL
944.22,-103.10,900 ISM-STL
944.26,-99.31,900 ISM-STL
944.30,-101.84,900 ISM-STL
944.35,-101.95,900 ISM-STL
944.39,-100.71,900 ISM-STL
944.43,-104.08,900 ISM-STL
944.48,-100.71,900 ISM-STL
944.52,-99.96,900 ISM-STL
944.57,-104.95,900 ISM-STL
944.61,-101.13,900 ISM-STL
944.65,-103.17,900 ISM-STL
944.70,-101.00,900 ISM-STL
944.74,-96.50,900 ISM-STL
944.78,-102.70,900 ISM-STL
944.83,-102.67,900 ISM-STL
944.87,-103.49,900 ISM-STL
944.91,-100.37,900 ISM-STL
944.96,-101.49,900 ISM-STL
945.00,-99.32,900 ISM-STL
945.04,-104.63,900 ISM-STL
945.09,-100.59,900 ISM-STL
945.13,-99.45,900 ISM-STL
945.17,-99.14,900 ISM-STL
945.22,-106.57,900 ISM-STL
945.26,-106.19,900 ISM-STL
945.30,-102.27,900 ISM-STL
945.35,-101.55,900 ISM-STL
945.39,-103.56,900 ISM-STL
945.43,-102.66,900 ISM-STL
945.48,-103.30,900 ISM-STL
945.52,-103.84,900 ISM-STL
945.57,-104.54,900 ISM-STL
945.61,-100.90,900 ISM-STL
945.65,-101.78,900 ISM-STL
945.70,-97.27,900 ISM-STL
945.74,-102.50,900 ISM-STL
945.78,-101.68,900 ISM-STL
945.83,-97.33,900 ISM-STL
945.87,-96.21,900 ISM-STL
945.91,-97.24,900 ISM-STL
945.96,-98.97,900 ISM-STL
946.00,-97.52,900 ISM-STL
946.04,-100.92,900 ISM-STL
946.09,-102.64,900 ISM-STL
946.13,-104.53,900 ISM-STL
946.17,-98.81,900 ISM-STL
946.22,-101.21,900 ISM-STL
946.26,-102.53,900 ISM-STL
946.30,-98.95,900 ISM-STL
946.35,-102.62,900 ISM-STL
946.39,-101.03,900 ISM-STL
946.43,-101.79,900 ISM-STL
946.48,-101.26,900 ISM-STL
946.52,-100.57,900 ISM-STL
946.57,-102.75,900 ISM-STL
946.61,-102.89,900 ISM-STL
946.65,-100.05,900 ISM-STL
946.70,-99.42,900 ISM-STL
946.74,-104.43,900 ISM-STL
946.78,-99.11,900 ISM-STL
946.83,-102.93,900 ISM-STL
946.87,-100.54,900 ISM-STL
946.91,-98.49,900 ISM-STL
946.96,-108.24,900 ISM-STL
947.00,-102.12,900 ISM-STL
947.04,-102.23,900 ISM-STL
947.09,-101.45,900 ISM-STL
947.13,-101.38,900 ISM-STL
947.17,-104.20,900 ISM-STL
947.22,-103.60,900 ISM-STL
947.26,-104.09,900 ISM-STL
947.30,-101.24,900 ISM-STL
947.35,-104.44,900 ISM-STL
947.39,-98.55,900 ISM-STL
947.43,-102.14,900 ISM-STL
947.48,-99.31,900 ISM-STL
947.52,-102.02,900 ISM-STL
947.57,-101.52,900 ISM-STL
947.61,-99.63,900 ISM-STL
947.65,-99.53,900 ISM-STL
947.70,-99.61,900 ISM-STL
947.74,-99.97,900 ISM-STL
947.78,-101.68,900 ISM-STL
947.83,-102.57,900 ISM-STL
947.87,-100.82,900 ISM-STL
947.91,-97.30,900 ISM-STL
947.96,-104.36,900 ISM-STL
948.00,-102.61,900 ISM-STL
948.04,-99.25,900 ISM-STL
948.09,-101.03,900 ISM-STL
948.13,-104.98,900 ISM-STL
948.17,-104.99,900 ISM-STL
948.22,-104.62,900 ISM-STL
948.26,-101.12,900 ISM-STL
948.30,-104.25,900 ISM-STL
948.35,-101.65,900 ISM-STL
948.39,-106.87,900 ISM-STL
948.43,-101.67,900 ISM-STL
948.48,-104.76,900 ISM-STL
948.52,-103.60,900 ISM-STL
948.57,-100.68,900 ISM-STL
948.61,-102.94,900 ISM-STL
948.65,-101.25,900 ISM-STL
948.70,-100.59,900 ISM-STL
948.74,-100.74,900 ISM-STL
948.78,-100.08,900 ISM-STL
948.83,-101.81,900 ISM-STL
948.87,-104.13,900 ISM-STL
948.91,-103.41,900 ISM-STL
948.96,-100.67,900 ISM-STL
949.00,-103.32,900 ISM-STL
949.04,-103.24,900 ISM-STL
949.09,-99.37,900 ISM-STL
949.13,-98.73,900 ISM-STL
949.17,-101.16,900 ISM-STL
949.22,-102.50,900 ISM-STL
949.26,-104.14,900 ISM-STL
949.30,-104.13,900 ISM-STL
949.35,-108.61,900 ISM-STL
949.39,-101.76,900 ISM-STL
949.43,-102.56,900 ISM-STL
949.48,-100.85,900 ISM-STL
949.52,-98.25,900 ISM-STL
949.57,-104.36,900 ISM-STL
949.61,-107.62,900 ISM-STL
