Frequency (MHz),Level (dBm),Band Name
205.04,-91.89,High VHF+216
205.09,-89.88,High VHF+216
205.13,-94.19,High VHF+216
205.17,-91.23,High VHF+216
205.22,-94.03,High VHF+216
205.26,-95.46,High VHF+216
205.30,-92.24,High VHF+216
205.35,-92.88,High VHF+216
205.39,-95.39,High VHF+216
205.43,-96.48,High VHF+216
205.48,-90.09,High VHF+216
205.52,-95.08,High VHF+216
205.57,-89.57,High VHF+216
205.61,-97.05,High VHF+216
205.65,-93.07,High VHF+216
205.70,-92.56,High VHF+216
205.74,-92.43,High VHF+216
205.78,-94.35,High VHF+216
205.83,-98.18,High VHF+216
205.87,-99.28,High VHF+216
205.91,-98.46,High VHF+216
205.96,-93.80,High VHF+216
206.00,-94.86,High VHF+216
206.04,-94.26,High VHF+216
206.09,-92.74,High VHF+216
206.13,-93.53,High VHF+216
206.17,-92.31,High VHF+216
206.22,-95.10,High VHF+216
206.26,-95.70,High VHF+216
206.30,-96.28,High VHF+216
206.35,-96.25,High VHF+216
206.39,-92.93,High VHF+216
206.43,-94.04,High VHF+216
206.48,-95.44,High VHF+216
206.52,-91.30,High VHF+216
206.57,-92.24,High VHF+216
206.61,-98.56,High VHF+216
206.65,-93.77,High VHF+216
206.70,-93.51,High VHF+216
206.74,-94.22,High VHF+216
206.78,-94.70,High VHF+216
206.83,-92.74,High VHF+216
206.87,-93.11,High VHF+216
206.91,-87.94,High VHF+216
206.96,-85.66,High VHF+216
207.00,-82.95,High VHF+216
207.04,-85.90,High VHF+216
207.09,-86.45,High VHF+216
207.13,-94.96,High VHF+216
207.17,-91.66,High VHF+216
207.22,-90.42,High VHF+216
207.26,-96.55,High VHF+216
207.30,-94.79,High VHF+216
207.35,-92.76,High VHF+216
207.39,-95.05,High VHF+216
207.43,-91.76,High VHF+216
207.48,-89.53,High VHF+216
207.52,-88.39,High VHF+216
207.57,-89.91,High VHF+216
207.61,-91.10,High VHF+216
207.65,-92.39,High VHF+216
207.70,-96.99,High VHF+216
207.74,-92.09,High VHF+216
207.78,-93.64,High VHF+216
207.83,-90.75,High VHF+216
207.87,-92.19,High VHF+216
207.91,-90.49,High VHF+216
207.96,-94.11,High VHF+216
208.00,-95.48,High VHF+216
208.04,-95.27,High VHF+216
208.09,-95.19,High VHF+216
208.13,-94.04,High VHF+216
208.17,-95.66,High VHF+216
208.22,-95.08,High VHF+216
208.26,-91.59,High VHF+216
208.30,-95.82,High VHF+216
208.35,-97.10,High VHF+216
208.39,-92.69,High VHF+216
208.43,-96.92,High VHF+216
208.48,-94.14,High VHF+216
208.52,-94.20,High VHF+216
208.57,-91.23,High VHF+216
208.61,-89.86,High VHF+216
208.65,-92.72,High VHF+216
208.70,-93.57,High VHF+216
208.74,-94.83,High VHF+216
208.78,-93.21,High VHF+216
208.83,-99.26,High VHF+216
208.87,-95.37,High VHF+216
208.91,-95.75,High VHF+216
208.96,-95.47,High VHF+216
209.00,-98.13,High VHF+216
209.04,-98.62,High VHF+216
209.09,-96.92,High VHF+216
209.13,-96.92,High VHF+216
209.17,-95.36,High VHF+216
209.22,-92.11,High VHF+216
209.26,-95.82,High VHF+216
209.30,-94.32,High VHF+216
209.35,-92.23,High VHF+216
209.39,-92.84,High VHF+216
209.43,-96.86,High VHF+216
209.48,-97.74,High VHF+216
209.52,-94.58,High VHF+216
209.57,-91.70,High VHF+216
209.61,-97.33,High VHF+216
209.65,-100.01,High VHF+216
209.70,-95.51,High VHF+216
209.74,-96.08,High VHF+216
209.78,-97.54,High VHF+216
209.83,-97.30,High VHF+216
209.87,-91.51,High VHF+216
209.91,-96.25,High VHF+216
209.96,-89.97,High VHF+216
210.00,-90.49,High VHF+216
210.00,-94.54,High VHF+216
210.02,-94.01,High VHF+216
210.04,-95.48,High VHF+216
210.07,-93.94,High VHF+216
210.09,-90.44,High VHF+216
210.11,-89.15,High VHF+216
210.13,-98.54,High VHF+216
210.15,-98.25,High VHF+216
210.17,-102.55,High VHF+216
210.20,-91.87,High VHF+216
210.22,-95.76,High VHF+216
210.24,-99.04,High VHF+216
210.26,-100.83,High VHF+216
210.28,-91.79,High VHF+216
210.30,-89.44,High VHF+216
210.33,-94.01,High VHF+216
210.35,-97.74,High VHF+216
210.37,-91.95,High VHF+216
210.39,-95.70,High VHF+216
210.41,-92.02,High VHF+216
210.43,-95.08,High VHF+216
210.46,-93.05,High VHF+216
210.48,-90.52,High VHF+216
210.50,-100.36,High VHF+216
210.52,-91.08,High VHF+216
210.54,-90.48,High VHF+216
210.57,-96.58,High VHF+216
210.59,-91.04,High VHF+216
210.61,-93.00,High VHF+216
210.63,-96.32,High VHF+216
210.65,-95.26,High VHF+216
210.67,-100.73,High VHF+216
210.70,-96.26,High VHF+216
210.72,-94.08,High VHF+216
210.74,-92.62,High VHF+216
210.76,-105.94,High VHF+216
210.78,-96.70,High VHF+216
210.80,-97.18,High VHF+216
210.83,-95.32,High VHF+216
210.85,-97.87,High VHF+216
210.87,-93.55,High VHF+216
210.89,-95.33,High VHF+216
210.91,-93.08,High VHF+216
210.93,-92.33,High VHF+216
210.96,-93.18,High VHF+216
210.98,-95.48,High VHF+216
211.00,-99.32,High VHF+216
211.02,-96.61,High VHF+216
211.04,-94.87,High VHF+216
211.07,-97.92,High VHF+216
211.09,-96.04,High VHF+216
211.11,-95.55,High VHF+216
211.13,-99.75,High VHF+216
211.15,-94.07,High VHF+216
211.17,-96.60,High VHF+216
211.20,-101.19,High VHF+216
211.22,-100.47,High VHF+216
211.24,-92.34,High VHF+216
211.26,-95.07,High VHF+216
211.28,-95.04,High VHF+216
211.30,-93.56,High VHF+216
211.33,-96.34,High VHF+216
211.35,-93.35,High VHF+216
211.37,-94.06,High VHF+216
211.39,-103.60,High VHF+216
211.41,-101.14,High VHF+216
211.43,-97.23,High VHF+216
211.46,-95.98,High VHF+216
211.48,-96.32,High VHF+216
211.50,-91.71,High VHF+216
211.52,-94.66,High VHF+216
211.54,-98.24,High VHF+216
211.57,-92.27,High VHF+216
211.59,-93.88,High VHF+216
211.61,-96.23,High VHF+216
211.63,-93.20,High VHF+216
211.65,-90.85,High VHF+216
211.67,-90.04,High VHF+216
211.70,-96.74,High VHF+216
211.72,-92.93,High VHF+216
211.74,-92.87,High VHF+216
211.76,-89.19,High VHF+216
211.78,-87.84,High VHF+216
211.80,-95.55,High VHF+216
211.83,-92.97,High VHF+216
211.85,-101.40,High VHF+216
211.87,-98.10,High VHF+216
211.89,-101.53,High VHF+216
211.91,-97.69,High VHF+216
211.93,-98.00,High VHF+216
211.96,-100.09,High VHF+216
211.98,-96.22,High VHF+216
212.00,-96.25,High VHF+216
212.02,-98.02,High VHF+216
212.04,-100.52,High VHF+216
212.07,-93.60,High VHF+216
212.09,-100.01,High VHF+216
212.11,-104.07,High VHF+216
212.13,-98.61,High VHF+216
212.15,-97.91,High VHF+216
212.17,-102.05,High VHF+216
212.20,-98.72,High VHF+216
212.22,-100.52,High VHF+216
212.24,-100.81,High VHF+216
212.26,-97.37,High VHF+216
212.28,-99.43,High VHF+216
212.30,-101.09,High VHF+216
212.33,-100.82,High VHF+216
212.35,-99.78,High VHF+216
212.37,-97.99,High VHF+216
212.39,-98.38,High VHF+216
212.41,-97.00,High VHF+216
212.43,-101.09,High VHF+216
212.46,-97.01,High VHF+216
212.48,-99.25,High VHF+216
212.50,-99.62,High VHF+216
212.52,-95.30,High VHF+216
212.54,-98.08,High VHF+216
212.57,-95.29,High VHF+216
212.59,-95.09,High VHF+216
212.61,-98.37,High VHF+216
212.63,-101.21,High VHF+216
212.65,-96.40,High VHF+216
212.67,-92.89,High VHF+216
212.70,-93.62,High VHF+216
212.72,-97.59,High VHF+216
212.74,-107.47,High VHF+216
212.76,-99.87,High VHF+216
212.78,-96.25,High VHF+216
212.80,-96.94,High VHF+216
212.83,-98.35,High VHF+216
212.85,-98.92,High VHF+216
212.87,-100.72,High VHF+216
212.89,-103.27,High VHF+216
212.91,-98.67,High VHF+216
212.93,-103.75,High VHF+216
212.96,-104.92,High VHF+216
212.98,-102.49,High VHF+216
213.00,-98.65,High VHF+216
213.02,-104.71,High VHF+216
213.04,-98.16,High VHF+216
213.07,-97.39,High VHF+216
213.09,-95.66,High VHF+216
213.11,-100.46,High VHF+216
213.13,-98.34,High VHF+216
213.15,-95.87,High VHF+216
213.17,-97.85,High VHF+216
213.20,-95.47,High VHF+216
213.22,-100.90,High VHF+216
213.24,-97.97,High VHF+216
213.26,-98.92,High VHF+216
213.28,-104.14,High VHF+216
213.30,-102.45,High VHF+216
213.33,-100.39,High VHF+216
213.35,-100.02,High VHF+216
213.37,-96.93,High VHF+216
213.39,-104.15,High VHF+216
213.41,-101.13,High VHF+216
213.43,-101.71,High VHF+216
213.46,-99.11,High VHF+216
213.48,-100.27,High VHF+216
213.50,-108.22,High VHF+216
213.52,-105.33,High VHF+216
213.54,-101.58,High VHF+216
213.57,-98.96,High VHF+216
213.59,-96.07,High VHF+216
213.61,-97.43,High VHF+216
213.63,-102.41,High VHF+216
213.65,-98.99,High VHF+216
213.67,-92.66,High VHF+216
213.70,-100.60,High VHF+216
213.72,-99.41,High VHF+216
213.74,-99.44,High VHF+216
213.76,-95.35,High VHF+216
213.78,-103.80,High VHF+216
213.80,-103.43,High VHF+216
213.83,-96.26,High VHF+216
213.85,-96.21,High VHF+216
213.87,-98.19,High VHF+216
213.89,-107.67,High VHF+216
213.91,-99.77,High VHF+216
213.93,-97.73,High VHF+216
213.96,-98.85,High VHF+216
213.98,-106.43,High VHF+216
214.00,-101.66,High VHF+216
214.02,-101.76,High VHF+216
214.04,-98.21,High VHF+216
214.07,-96.94,High VHF+216
214.09,-105.50,High VHF+216
214.11,-102.23,High VHF+216
214.13,-100.67,High VHF+216
214.15,-101.27,High VHF+216
214.17,-96.03,High VHF+216
214.20,-99.81,High VHF+216
214.22,-101.20,High VHF+216
214.24,-99.85,High VHF+216
214.26,-95.52,High VHF+216
214.28,-97.50,High VHF+216
214.30,-99.70,High VHF+216
214.33,-96.44,High VHF+216
214.35,-100.60,High VHF+216
214.37,-102.70,High VHF+216
214.39,-101.05,High VHF+216
214.41,-99.78,High VHF+216
214.43,-97.78,High VHF+216
214.46,-96.40,High VHF+216
214.48,-96.08,High VHF+216
214.50,-95.35,High VHF+216
214.52,-99.46,High VHF+216
214.54,-98.12,High VHF+216
214.57,-97.08,High VHF+216
214.59,-98.29,High VHF+216
214.61,-95.61,High VHF+216
214.63,-99.99,High VHF+216
214.65,-96.24,High VHF+216
214.67,-95.42,High VHF+216
214.70,-97.71,High VHF+216
214.72,-105.61,High VHF+216
214.74,-98.30,High VHF+216
214.76,-97.15,High VHF+216
214.78,-98.71,High VHF+216
214.80,-99.13,High VHF+216
214.83,-96.54,High VHF+216
214.85,-93.13,High VHF+216
214.87,-98.33,High VHF+216
214.89,-99.96,High VHF+216
214.91,-94.82,High VHF+216
214.93,-99.67,High VHF+216
214.96,-101.69,High VHF+216
214.98,-99.72,High VHF+216
215.00,-96.04,High VHF+216
215.02,-100.18,High VHF+216
215.04,-98.08,High VHF+216
215.07,-103.21,High VHF+216
215.09,-98.14,High VHF+216
215.11,-99.16,High VHF+216
215.13,-96.68,High VHF+216
215.15,-95.93,High VHF+216
215.17,-98.52,High VHF+216
215.20,-97.08,High VHF+216
215.22,-106.96,High VHF+216
215.24,-101.99,High VHF+216
215.26,-97.40,High VHF+216
215.28,-98.56,High VHF+216
215.30,-100.72,High VHF+216
215.33,-98.26,High VHF+216
215.35,-99.54,High VHF+216
215.37,-105.25,High VHF+216
215.39,-99.80,High VHF+216
215.41,-97.64,High VHF+216
215.43,-103.67,High VHF+216
215.46,-106.83,High VHF+216
215.48,-98.32,High VHF+216
215.50,-100.06,High VHF+216
215.52,-102.19,High VHF+216
215.54,-102.50,High VHF+216
215.57,-100.77,High VHF+216
215.59,-97.86,High VHF+216
215.61,-102.30,High VHF+216
215.63,-100.37,High VHF+216
215.65,-101.27,High VHF+216
215.67,-99.71,High VHF+216
215.70,-94.81,High VHF+216
215.72,-99.05,High VHF+216
215.74,-104.86,High VHF+216
215.76,-101.63,High VHF+216
215.78,-96.45,High VHF+216
215.80,-96.07,High VHF+216
215.83,-103.81,High VHF+216
215.85,-98.78,High VHF+216
215.87,-102.31,High VHF+216
215.89,-102.04,High VHF+216
215.91,-97.84,High VHF+216
215.93,-101.08,High VHF+216
215.96,-95.50,High VHF+216
215.98,-102.06,High VHF+216
216.00,-103.08,High VHF+216
216.02,-101.16,High VHF+216
216.04,-98.12,High VHF+216
216.07,-98.61,High VHF+216
216.09,-103.65,High VHF+216
216.11,-105.63,High VHF+216
216.13,-100.07,High VHF+216
216.15,-104.03,High VHF+216
216.17,-100.14,High VHF+216
216.20,-98.10,High VHF+216
216.22,-99.73,High VHF+216
216.24,-100.76,High VHF+216
216.26,-95.75,High VHF+216
216.28,-97.87,High VHF+216
216.30,-97.21,High VHF+216
216.33,-97.47,High VHF+216
216.35,-99.48,High VHF+216
216.37,-99.39,High VHF+216
216.39,-98.04,High VHF+216
216.41,-101.34,High VHF+216
216.43,-101.16,High VHF+216
216.46,-99.01,High VHF+216
216.48,-103.66,High VHF+216
216.50,-101.56,High VHF+216
216.52,-102.47,High VHF+216
216.54,-100.41,High VHF+216
216.57,-101.06,High VHF+216
216.59,-100.31,High VHF+216
216.61,-101.72,High VHF+216
216.63,-104.03,High VHF+216
216.65,-101.92,High VHF+216
216.67,-102.08,High VHF+216
216.70,-99.03,High VHF+216
216.72,-96.95,High VHF+216
216.74,-104.53,High VHF+216
216.76,-100.85,High VHF+216
216.78,-97.69,High VHF+216
216.80,-97.03,High VHF+216
216.83,-97.81,High VHF+216
216.85,-101.83,High VHF+216
216.87,-101.18,High VHF+216
216.89,-97.36,High VHF+216
216.91,-101.14,High VHF+216
216.93,-104.49,High VHF+216
216.96,-103.53,High VHF+216
216.98,-102.19,High VHF+216
217.00,-100.83,High VHF+216
217.02,-104.50,High VHF+216
217.04,-102.50,High VHF+216
217.07,-105.00,High VHF+216
217.09,-100.46,High VHF+216
217.11,-100.05,High VHF+216
217.13,-95.63,High VHF+216
217.15,-98.80,High VHF+216
217.17,-99.74,High VHF+216
217.20,-99.87,High VHF+216
217.22,-100.06,High VHF+216
217.24,-101.81,High VHF+216
217.26,-99.06,High VHF+216
217.28,-98.51,High VHF+216
217.30,-99.04,High VHF+216
217.33,-97.57,High VHF+216
217.35,-102.97,High VHF+216
217.37,-104.88,High VHF+216
217.39,-104.85,High VHF+216
217.41,-105.87,High VHF+216
217.43,-97.58,High VHF+216
217.46,-98.53,High VHF+216
217.48,-98.68,High VHF+216
217.50,-100.17,High VHF+216
217.52,-98.73,High VHF+216
217.54,-101.57,High VHF+216
217.57,-104.03,High VHF+216
217.59,-101.10,High VHF+216
217.61,-106.00,High VHF+216
217.63,-98.66,High VHF+216
217.65,-104.44,High VHF+216
217.67,-100.93,High VHF+216
217.70,-100.27,High VHF+216
217.72,-99.46,High VHF+216
217.74,-104.60,High VHF+216
217.76,-100.09,High VHF+216
217.78,-102.19,High VHF+216
217.80,-105.05,High VHF+216
217.83,-101.53,High VHF+216
217.85,-103.53,High VHF+216
217.87,-99.12,High VHF+216
217.89,-97.48,High VHF+216
217.91,-97.21,High VHF+216
217.93,-96.47,High VHF+216
217.96,-96.52,High VHF+216
217.98,-100.12,High VHF+216
218.00,-101.84,High VHF+216
218.02,-106.14,High VHF+216
218.04,-100.54,High VHF+216
218.07,-103.59,High VHF+216
218.09,-99.14,High VHF+216
218.11,-102.23,High VHF+216
218.13,-102.20,High VHF+216
218.15,-100.97,High VHF+216
218.17,-101.72,High VHF+216
218.20,-101.88,High VHF+216
218.22,-98.49,High VHF+216
218.24,-98.72,High VHF+216
218.26,-108.00,High VHF+216
218.28,-105.15,High VHF+216
218.30,-101.10,High VHF+216
218.33,-106.11,High VHF+216
218.35,-99.03,High VHF+216
218.37,-97.60,High VHF+216
218.39,-101.23,High VHF+216
218.41,-108.26,High VHF+216
218.43,-101.64,High VHF+216
218.46,-105.55,High VHF+216
218.48,-99.42,High VHF+216
218.50,-103.41,High VHF+216
218.52,-101.86,High VHF+216
218.54,-103.02,High VHF+216
218.57,-105.68,High VHF+216
218.59,-103.05,High VHF+216
218.61,-98.61,High VHF+216
218.63,-103.47,High VHF+216
218.65,-103.06,High VHF+216
218.67,-103.46,High VHF+216
218.70,-105.76,High VHF+216
218.72,-102.65,High VHF+216
218.74,-104.49,High VHF+216
218.76,-100.35,High VHF+216
218.78,-97.60,High VHF+216
218.80,-99.48,High VHF+216
218.83,-100.71,High VHF+216
218.85,-99.62,High VHF+216
218.87,-104.12,High VHF+216
218.89,-103.83,High VHF+216
218.91,-100.55,High VHF+216
218.93,-103.84,High VHF+216
218.96,-104.00,High VHF+216
218.98,-100.46,High VHF+216
219.00,-105.09,High VHF+216
219.02,-107.52,High VHF+216
219.04,-102.02,High VHF+216
219.07,-100.93,High VHF+216
219.09,-103.76,High VHF+216
219.11,-101.65,High VHF+216
219.13,-107.16,High VHF+216
219.15,-103.20,High VHF+216
219.17,-101.84,High VHF+216
219.20,-98.64,High VHF+216
219.22,-103.56,High VHF+216
219.24,-101.56,High VHF+216
219.26,-101.61,High VHF+216
219.28,-102.65,High VHF+216
219.30,-105.03,High VHF+216
219.33,-102.79,High VHF+216
219.35,-100.39,High VHF+216
219.37,-97.57,High VHF+216
219.39,-100.71,High VHF+216
219.41,-100.29,High VHF+216
219.43,-100.65,High VHF+216
219.46,-99.78,High VHF+216
219.48,-98.87,High VHF+216
219.50,-103.61,High VHF+216
219.52,-100.99,High VHF+216
219.54,-100.85,High VHF+216
219.57,-105.37,High VHF+216
219.59,-103.23,High VHF+216
219.61,-101.35,High VHF+216
219.63,-98.97,High VHF+216
219.65,-100.23,High VHF+216
219.67,-99.02,High VHF+216
219.70,-102.72,High VHF+216
219.72,-103.51,High VHF+216
219.74,-106.24,High VHF+216
219.76,-101.08,High VHF+216
219.78,-99.21,High VHF+216
219.80,-99.48,High VHF+216
219.83,-99.40,High VHF+216
219.85,-101.29,High VHF+216
219.87,-104.11,High VHF+216
219.89,-100.28,High VHF+216
219.91,-103.58,High VHF+216
219.93,-101.69,High VHF+216
219.96,-104.03,High VHF+216
219.98,-99.50,High VHF+216
220.00,-100.43,High VHF+216
400.00,-101.90,UHF -1
400.04,-104.39,UHF -1
400.09,-105.25,UHF -1
400.13,-104.62,UHF -1
400.17,-103.94,UHF -1
400.22,-106.29,UHF -1
400.26,-105.04,UHF -1
400.30,-103.60,UHF -1
400.35,-106.42,UHF -1
400.39,-112.45,UHF -1
400.43,-103.33,UHF -1
400.48,-105.51,UHF -1
400.52,-106.74,UHF -1
400.57,-98.34,UHF -1
400.61,-104.05,UHF -1
400.65,-103.96,UHF -1
400.70,-106.98,UHF -1
400.74,-100.47,UHF -1
400.78,-101.40,UHF -1
400.83,-104.92,UHF -1
400.87,-101.79,UHF -1
400.91,-106.08,UHF -1
400.96,-97.41,UHF -1
401.00,-104.20,UHF -1
401.04,-106.64,UHF -1
401.09,-105.06,UHF -1
401.13,-102.93,UHF -1
401.17,-102.01,UHF -1
401.22,-102.75,UHF -1
401.26,-105.83,UHF -1
401.30,-103.18,UHF -1
401.35,-106.36,UHF -1
401.39,-102.76,UHF -1
401.43,-101.94,UHF -1
401.48,-102.53,UHF -1
401.52,-102.47,UHF -1
401.57,-102.00,UHF -1
401.61,-99.09,UHF -1
401.65,-100.18,UHF -1
401.70,-102.80,UHF -1
401.74,-98.14,UHF -1
401.78,-100.44,UHF -1
401.83,-104.34,UHF -1
401.87,-103.48,UHF -1
401.91,-106.04,UHF -1
401.96,-102.90,UHF -1
402.00,-102.93,UHF -1
402.04,-103.59,UHF -1
402.09,-104.94,UHF -1
402.13,-105.59,UHF -1
402.17,-106.30,UHF -1
402.22,-104.66,UHF -1
402.26,-104.81,UHF -1
402.30,-102.27,UHF -1
402.35,-100.24,UHF -1
402.39,-102.26,UHF -1
402.43,-101.70,UHF -1
402.48,-101.24,UHF -1
402.52,-101.23,UHF -1
402.57,-101.21,UHF -1
402.61,-106.71,UHF -1
402.65,-101.07,UHF -1
402.70,-105.99,UHF -1
402.74,-99.61,UHF -1
402.78,-106.15,UHF -1
402.83,-103.44,UHF -1
402.87,-102.31,UHF -1
402.91,-104.06,UHF -1
402.96,-104.81,UHF -1
403.00,-101.89,UHF -1
403.04,-102.07,UHF -1
403.09,-104.61,UHF -1
403.13,-103.79,UHF -1
403.17,-103.03,UHF -1
403.22,-104.14,UHF -1
403.26,-103.74,UHF -1
403.30,-104.67,UHF -1
403.35,-100.52,UHF -1
403.39,-100.09,UHF -1
403.43,-104.68,UHF -1
403.48,-102.72,UHF -1
403.52,-99.15,UHF -1
403.57,-104.70,UHF -1
403.61,-100.33,UHF -1
403.65,-103.85,UHF -1
403.70,-105.73,UHF -1
403.74,-104.24,UHF -1
403.78,-104.89,UHF -1
403.83,-101.60,UHF -1
403.87,-103.11,UHF -1
403.91,-105.01,UHF -1
403.96,-101.45,UHF -1
404.00,-101.87,UHF -1
404.04,-100.03,UHF -1
404.09,-105.07,UHF -1
404.13,-108.24,UHF -1
404.17,-101.81,UHF -1
404.22,-103.68,UHF -1
404.26,-102.50,UHF -1
404.30,-105.42,UHF -1
404.35,-103.28,UHF -1
404.39,-107.29,UHF -1
404.43,-105.17,UHF -1
404.48,-99.04,UHF -1
404.52,-104.36,UHF -1
404.57,-103.24,UHF -1
404.61,-100.42,UHF -1
404.65,-102.32,UHF -1
404.70,-102.26,UHF -1
404.74,-101.99,UHF -1
404.78,-101.93,UHF -1
404.83,-100.62,UHF -1
404.87,-101.29,UHF -1
404.91,-103.30,UHF -1
404.96,-106.37,UHF -1
405.00,-102.95,UHF -1
405.04,-106.02,UHF -1
405.09,-101.83,UHF -1
405.13,-106.33,UHF -1
405.17,-104.44,UHF -1
405.22,-103.25,UHF -1
405.26,-103.82,UHF -1
405.30,-99.01,UHF -1
405.35,-101.58,UHF -1
405.39,-102.43,UHF -1
405.43,-104.85,UHF -1
405.48,-103.83,UHF -1
405.52,-100.37,UHF -1
405.57,-102.94,UHF -1
405.61,-101.85,UHF -1
405.65,-106.86,UHF -1
405.70,-100.79,UHF -1
405.74,-103.57,UHF -1
405.78,-100.86,UHF -1
405.83,-103.38,UHF -1
405.87,-105.15,UHF -1
405.91,-100.57,UHF -1
405.96,-103.47,UHF -1
406.00,-104.44,UHF -1
406.04,-102.96,UHF -1
406.09,-101.45,UHF -1
406.13,-102.20,UHF -1
406.17,-102.41,UHF -1
406.22,-104.28,UHF -1
406.26,-102.34,UHF -1
406.30,-102.45,UHF -1
406.35,-106.99,UHF -1
406.39,-102.56,UHF -1
406.43,-101.43,UHF -1
406.48,-102.27,UHF -1
406.52,-102.74,UHF -1
406.57,-103.43,UHF -1
406.61,-104.96,UHF -1
406.65,-102.45,UHF -1
406.70,-102.37,UHF -1
406.74,-100.49,UHF -1
406.78,-107.24,UHF -1
406.83,-105.20,UHF -1
406.87,-103.21,UHF -1
406.91,-103.15,UHF -1
406.96,-99.33,UHF -1
407.00,-101.12,UHF -1
407.04,-106.07,UHF -1
407.09,-104.85,UHF -1
407.13,-105.62,UHF -1
407.17,-104.29,UHF -1
407.22,-100.70,UHF -1
407.26,-103.08,UHF -1
407.30,-98.87,UHF -1
407.35,-103.60,UHF -1
407.39,-102.68,UHF -1
407.43,-102.48,UHF -1
407.48,-105.22,UHF -1
407.52,-104.57,UHF -1
407.57,-101.80,UHF -1
407.61,-106.07,UHF -1
407.65,-100.72,UHF -1
407.70,-106.35,UHF -1
407.74,-106.03,UHF -1
407.78,-103.55,UHF -1
407.83,-105.12,UHF -1
407.87,-100.13,UHF -1
407.91,-103.07,UHF -1
407.96,-102.54,UHF -1
408.00,-103.57,UHF -1
408.04,-104.00,UHF -1
408.09,-104.98,UHF -1
408.13,-102.65,UHF -1
408.17,-97.78,UHF -1
408.22,-104.17,UHF -1
408.26,-102.65,UHF -1
408.30,-101.25,UHF -1
408.35,-100.96,UHF -1
408.39,-101.16,UHF -1
408.43,-101.22,UHF -1
408.48,-100.28,UHF -1
408.52,-101.58,UHF -1
408.57,-102.63,UHF -1
408.61,-105.01,UHF -1
408.65,-104.43,UHF -1
408.70,-101.69,UHF -1
408.74,-100.49,UHF -1
408.78,-100.36,UHF -1
408.83,-102.87,UHF -1
408.87,-102.86,UHF -1
408.91,-103.63,UHF -1
408.96,-107.86,UHF -1
409.00,-104.56,UHF -1
409.04,-103.41,UHF -1
409.09,-105.06,UHF -1
409.13,-103.40,UHF -1
409.17,-103.25,UHF -1
409.22,-105.12,UHF -1
409.26,-105.28,UHF -1
409.30,-104.75,UHF -1
409.35,-101.36,UHF -1
409.39,-103.47,UHF -1
409.43,-106.33,UHF -1
409.48,-103.70,UHF -1
409.52,-104.94,UHF -1
409.57,-105.62,UHF -1
409.61,-100.68,UHF -1
409.65,-105.82,UHF -1
409.70,-105.94,UHF -1
409.74,-103.26,UHF -1
409.78,-102.61,UHF -1
409.83,-102.69,UHF -1
409.87,-103.53,UHF -1
409.91,-102.07,UHF -1
409.96,-103.71,UHF -1
410.00,-101.98,UHF -1
410.04,-104.82,UHF -1
410.09,-106.88,UHF -1
410.13,-104.18,UHF -1
410.17,-100.11,UHF -1
410.22,-104.80,UHF -1
410.26,-100.52,UHF -1
410.30,-105.92,UHF -1
410.35,-105.98,UHF -1
410.39,-103.59,UHF -1
410.43,-104.51,UHF -1
410.48,-106.31,UHF -1
410.52,-102.13,UHF -1
410.57,-103.25,UHF -1
410.61,-104.98,UHF -1
410.65,-104.39,UHF -1
410.70,-103.14,UHF -1
410.74,-102.69,UHF -1
410.78,-107.07,UHF -1
410.83,-102.97,UHF -1
410.87,-101.88,UHF -1
410.91,-98.55,UHF -1
410.96,-103.13,UHF -1
411.00,-105.46,UHF -1
411.04,-104.30,UHF -1
411.09,-108.13,UHF -1
411.13,-102.96,UHF -1
411.17,-105.25,UHF -1
411.22,-102.55,UHF -1
411.26,-101.79,UHF -1
411.30,-105.08,UHF -1
411.35,-101.32,UHF -1
411.39,-105.73,UHF -1
411.43,-104.48,UHF -1
411.48,-102.13,UHF -1
411.52,-102.67,UHF -1
411.57,-103.45,UHF -1
411.61,-102.77,UHF -1
411.65,-108.00,UHF -1
411.70,-100.40,UHF -1
411.74,-101.75,UHF -1
411.78,-109.74,UHF -1
411.83,-104.13,UHF -1
411.87,-101.74,UHF -1
411.91,-105.28,UHF -1
411.96,-105.23,UHF -1
412.00,-98.91,UHF -1
412.04,-102.46,UHF -1
412.09,-103.69,UHF -1
412.13,-101.94,UHF -1
412.17,-103.27,UHF -1
412.22,-103.90,UHF -1
412.26,-104.74,UHF -1
412.30,-100.30,UHF -1
412.35,-101.32,UHF -1
412.39,-101.07,UHF -1
412.43,-107.84,UHF -1
412.48,-98.80,UHF -1
412.52,-103.36,UHF -1
412.57,-101.86,UHF -1
412.61,-104.28,UHF -1
412.65,-107.72,UHF -1
412.70,-103.51,UHF -1
412.74,-103.23,UHF -1
412.78,-104.06,UHF -1
412.83,-101.28,UHF -1
412.87,-104.17,UHF -1
412.91,-101.57,UHF -1
412.96,-102.99,UHF -1
413.00,-106.23,UHF -1
413.04,-104.30,UHF -1
413.09,-102.11,UHF -1
413.13,-105.51,UHF -1
413.17,-104.04,UHF -1
413.22,-103.55,UHF -1
413.26,-104.14,UHF -1
413.30,-102.28,UHF -1
413.35,-107.17,UHF -1
413.39,-102.48,UHF -1
413.43,-106.32,UHF -1
413.48,-99.67,UHF -1
413.52,-103.85,UHF -1
413.57,-104.58,UHF -1
413.61,-100.15,UHF -1
413.65,-99.01,UHF -1
413.70,-103.56,UHF -1
413.74,-102.46,UHF -1
